id	label	Sub-task A_preds	OAG_probs	NAG_probs	CAG_probs
1001	CAG	CAG	0.13661642	0.37150115	0.49188238
1002	NAG	NAG	0.032542538	0.7761636	0.19129384
1003	NAG	NAG	0.0021482983	0.99673235	0.0011194556
1004	NAG	CAG	0.10768986	0.36272603	0.5295841
1005	NAG	NAG	0.0021220583	0.9967138	0.0011642611
1006	CAG	NAG	0.026019275	0.8466831	0.12729755
1007	NAG	NAG	0.0021033888	0.99677604	0.0011205606
1008	NAG	NAG	0.002233964	0.9965893	0.0011769509
1009	NAG	NAG	0.0021398095	0.9967138	0.0011463492
1010	NAG	NAG	0.0022232172	0.9965765	0.0012001378
1011	NAG	NAG	0.0071583656	0.98004586	0.012795855
1012	NAG	NAG	0.0021490923	0.99675894	0.001091817
1013	NAG	NAG	0.0021000844	0.99680746	0.0010924482
1014	NAG	NAG	0.002093876	0.99685115	0.0010548771
1015	NAG	NAG	0.026366396	0.82603705	0.14759663
1016	NAG	NAG	0.0022045607	0.9966392	0.0011562087
1017	CAG	OAG	0.68114996	0.075443745	0.24340627
1018	NAG	NAG	0.0020926513	0.9968236	0.0010836428
1019	OAG	NAG	0.0022781142	0.99650186	0.0012201212
1020	OAG	OAG	0.7594537	0.0761501	0.1643962
1021	NAG	NAG	0.023713028	0.85525113	0.121035725
1022	NAG	NAG	0.0021951606	0.9964795	0.0013254891
1023	NAG	NAG	0.010578253	0.96229106	0.027130734
1024	OAG	NAG	0.14088246	0.679835	0.17928249
1025	NAG	NAG	0.0021347883	0.9966093	0.0012557884
1026	CAG	OAG	0.4653928	0.1122466	0.42236066
1027	NAG	NAG	0.0021835247	0.99668956	0.0011270628
1028	NAG	NAG	0.002155182	0.99674135	0.001103582
1029	NAG	NAG	0.006100958	0.98497	0.008928995
1030	CAG	NAG	0.063916065	0.5563176	0.37976635
1031	NAG	NAG	0.019151518	0.89926386	0.08158454
1032	NAG	NAG	0.002180838	0.9964358	0.0013830994
1033	NAG	NAG	0.0022772192	0.9961854	0.0015375299
1034	NAG	NAG	0.0044050235	0.9904479	0.0051471805
1035	NAG	NAG	0.002133556	0.9967509	0.0011156485
1036	NAG	CAG	0.26037467	0.24103297	0.49859247
1037	NAG	NAG	0.01182131	0.95416415	0.034014445
1038	NAG	OAG	0.46016237	0.138886	0.4009516
1039	CAG	NAG	0.020180682	0.8890317	0.09078753
1040	NAG	NAG	0.0030876752	0.99430376	0.0026087454
1041	NAG	NAG	0.0043933247	0.989739	0.005867724
1042	NAG	NAG	0.0021368098	0.9966753	0.0011876764
1043	NAG	NAG	0.0054441015	0.9860353	0.008520622
1044	NAG	NAG	0.0046645408	0.989058	0.006277541
1045	NAG	NAG	0.036607374	0.76755816	0.19583452
1046	CAG	NAG	0.0051208194	0.9881795	0.006699707
1047	OAG	OAG	0.5647284	0.092677265	0.34259424
1048	NAG	NAG	0.0021075332	0.99680555	0.0010868347
1049	NAG	NAG	0.003736071	0.9926173	0.0036464601
1050	OAG	OAG	0.84403425	0.046557378	0.109408416
1051	NAG	NAG	0.0022521317	0.9965546	0.0011931878
1052	NAG	NAG	0.0021812199	0.9967043	0.0011144927
1053	NAG	NAG	0.0021332963	0.9967851	0.0010815222
1054	NAG	NAG	0.031954665	0.78125244	0.18679288
1055	NAG	NAG	0.0022527126	0.99650043	0.0012470642
1056	NAG	NAG	0.0021316777	0.9967846	0.0010836475
1057	NAG	NAG	0.013311105	0.9384402	0.04824886
1058	NAG	NAG	0.005910669	0.98571163	0.008377745
1059	NAG	NAG	0.037901334	0.7225803	0.23951833
1060	NAG	NAG	0.021753596	0.8708246	0.10742181
1061	NAG	NAG	0.053233452	0.6945131	0.25225353
1062	NAG	NAG	0.0021878332	0.9963631	0.001449079
1063	OAG	OAG	0.87533027	0.043624125	0.08104564
1064	NAG	NAG	0.0022471522	0.99655175	0.0012010378
1065	OAG	CAG	0.39812955	0.14509061	0.45677996
1066	NAG	NAG	0.0021429576	0.9966996	0.0011576402
1067	NAG	NAG	0.0020736512	0.99683404	0.0010922977
1068	NAG	NAG	0.007910149	0.9730782	0.019011656
1069	CAG	NAG	0.01702776	0.9164403	0.066532075
1070	NAG	NAG	0.0027659256	0.99509966	0.0021344696
1071	NAG	NAG	0.0020915999	0.9967314	0.001177099
1072	CAG	NAG	0.21676509	0.4195389	0.36369607
1073	NAG	OAG	0.5528566	0.12859371	0.3185496
1074	CAG	NAG	0.06416155	0.52899194	0.40684652
1075	NAG	NAG	0.002259695	0.9963137	0.0014267138
1076	NAG	NAG	0.0022289152	0.9965489	0.0012223492
1077	NAG	NAG	0.097299695	0.48000804	0.42269236
1078	NAG	NAG	0.0024125455	0.99586487	0.0017227599
1079	NAG	NAG	0.0041592405	0.99101526	0.004825383
1080	NAG	NAG	0.006748629	0.9789739	0.014277572
1081	NAG	NAG	0.0021072808	0.9967466	0.0011462852
1082	NAG	NAG	0.0021717476	0.99664444	0.0011837634
1083	CAG	NAG	0.047694273	0.7057525	0.24655332
1084	NAG	NAG	0.0021022267	0.99682975	0.0010680131
1085	NAG	NAG	0.0022285231	0.9965941	0.0011775986
1086	NAG	NAG	0.011843117	0.9533314	0.034825325
1087	NAG	NAG	0.0021194422	0.99669147	0.0011892106
1088	NAG	NAG	0.0060320655	0.98510504	0.008862888
1089	NAG	NAG	0.023813479	0.8633454	0.11284118
1090	CAG	NAG	0.0155108515	0.9269802	0.057508867
1091	CAG	OAG	0.8168193	0.04465071	0.13852999
1092	NAG	NAG	0.058932323	0.7021239	0.23894383
1093	OAG	OAG	0.69331807	0.102465	0.20421693
1094	NAG	NAG	0.0022629178	0.99647903	0.0012578091
1095	NAG	NAG	0.0021597247	0.9967181	0.0011220212
1096	NAG	NAG	0.0021382389	0.99672854	0.001133431
1097	CAG	CAG	0.34764278	0.18886416	0.4634931
1098	OAG	CAG	0.13321233	0.4132746	0.45351312
1099	CAG	CAG	0.2640064	0.18730775	0.54868585
1100	CAG	CAG	0.37735772	0.15812413	0.46451807
1101	NAG	NAG	0.07790764	0.5036272	0.41846517
1102	CAG	CAG	0.24347122	0.22917709	0.5273516
1103	NAG	NAG	0.014758344	0.9394675	0.04577422
1104	NAG	NAG	0.011655326	0.9571423	0.031202389
1105	NAG	NAG	0.0024813977	0.99585867	0.0016597857
1106	NAG	NAG	0.015235932	0.9209263	0.06383789
1107	NAG	NAG	0.033145275	0.79713273	0.16972193
1108	NAG	NAG	0.020087168	0.88620526	0.09370765
1109	NAG	NAG	0.0034164495	0.99361086	0.0029727132
1110	NAG	NAG	0.0104516335	0.95959723	0.029951258
1111	NAG	NAG	0.029462451	0.8430933	0.12744425
1112	NAG	NAG	0.0020588546	0.9968588	0.001082581
1113	NAG	NAG	0.0022069176	0.9965869	0.0012063809
1114	NAG	NAG	0.008272998	0.9766974	0.015029562
1115	NAG	NAG	0.021396734	0.8806639	0.097939506
1116	NAG	NAG	0.0021221645	0.99663395	0.0012438478
1117	NAG	NAG	0.0028498175	0.99506694	0.002083236
1118	OAG	OAG	0.90261024	0.028208453	0.06918134
1119	NAG	NAG	0.0021541216	0.99667484	0.0011712504
1120	NAG	NAG	0.00213303	0.9966606	0.001206264
1121	NAG	NAG	0.07526231	0.47748184	0.44725588
1122	NAG	OAG	0.47755644	0.107301325	0.4151423
1123	NAG	NAG	0.0021354856	0.99678797	0.0010767861
1124	NAG	NAG	0.0021682729	0.9967167	0.0011152056
1125	NAG	NAG	0.017982017	0.9004567	0.08156122
1126	CAG	CAG	0.33679938	0.1467933	0.5164072
1127	CAG	OAG	0.7531842	0.06873797	0.17807783
1128	OAG	NAG	0.010031382	0.9631015	0.026867049
1129	CAG	CAG	0.26575798	0.18648455	0.5477575
1130	NAG	NAG	0.002151631	0.99675846	0.0010897194
1131	NAG	NAG	0.0038535898	0.99234474	0.0038015852
1132	NAG	NAG	0.0021297878	0.9967775	0.0010924805
1133	NAG	NAG	0.0021033245	0.9968212	0.0010753893
1134	NAG	NAG	0.002128125	0.996758	0.0011139619
1135	NAG	NAG	0.0022432262	0.9965565	0.0012003507
1136	NAG	NAG	0.0020790263	0.99683595	0.0010851186
1137	NAG	NAG	0.0023250862	0.9964282	0.0012466706
1138	NAG	NAG	0.014261024	0.9360271	0.049711965
1139	NAG	NAG	0.009154506	0.96875364	0.022091793
1140	NAG	NAG	0.0021089585	0.99676085	0.0011303868
1141	NAG	NAG	0.0020693308	0.9968687	0.0010621079
1142	NAG	NAG	0.0056825224	0.986602	0.0077154273
1143	NAG	NAG	0.018273817	0.8994811	0.08224495
1144	NAG	NAG	0.0027764891	0.9951205	0.0021032072
1145	NAG	NAG	0.017301839	0.9056663	0.07703193
1146	NAG	NAG	0.011523867	0.95743555	0.03104051
1147	CAG	NAG	0.03325679	0.77886635	0.18787692
1148	NAG	NAG	0.0020780729	0.9968602	0.0010617179
1149	CAG	CAG	0.33496746	0.19819686	0.46683565
1150	NAG	NAG	0.009203259	0.96739876	0.023397943
1151	NAG	CAG	0.11395287	0.42821836	0.45782882
1152	NAG	NAG	0.0021443742	0.996768	0.0010874713
1153	CAG	NAG	0.0021611238	0.9966815	0.0011575061
1154	NAG	NAG	0.011876091	0.9577376	0.030386379
1155	CAG	CAG	0.34214407	0.26018575	0.39767012
1156	NAG	NAG	0.002152807	0.99658453	0.0012628405
1157	NAG	CAG	0.28070197	0.31441286	0.40488514
1158	NAG	NAG	0.047711354	0.71601033	0.23627837
1159	NAG	NAG	0.0020577218	0.9968759	0.0010663705
1160	NAG	CAG	0.1423589	0.28306904	0.5745721
1161	CAG	CAG	0.33295697	0.18470913	0.48233387
1162	NAG	NAG	0.0036886835	0.9922953	0.004015979
1163	NAG	NAG	0.0030384792	0.9944702	0.0024916027
1164	NAG	NAG	0.0020639196	0.9968835	0.001052346
1165	NAG	NAG	0.023432482	0.86502296	0.1115446
1166	NAG	NAG	0.0022200572	0.99647194	0.0013079022
1167	NAG	NAG	0.002077102	0.996865	0.0010579489
1168	NAG	NAG	0.0021735055	0.9965793	0.0012471761
1169	NAG	NAG	0.002112299	0.9967618	0.0011260186
1170	NAG	NAG	0.004900147	0.98885524	0.006244575
1171	NAG	NAG	0.0021305394	0.9967846	0.0010848526
1172	OAG	NAG	0.0057584476	0.98631555	0.007925844
1173	NAG	NAG	0.0022421472	0.9963436	0.0014139649
1174	NAG	NAG	0.010527571	0.95898014	0.030492308
1175	NAG	NAG	0.0021892765	0.9965209	0.0012897523
1176	CAG	CAG	0.36632708	0.11485406	0.51881886
1177	NAG	NAG	0.07399235	0.50226486	0.42374277
1178	NAG	NAG	0.0021297187	0.9966606	0.0012098701
1179	NAG	NAG	0.0021351832	0.9967751	0.0010894487
1180	OAG	NAG	0.04209956	0.76358587	0.19431464
1181	NAG	NAG	0.0021096405	0.9968103	0.0010800977
1182	CAG	OAG	0.7710515	0.055305302	0.17364317
1183	OAG	OAG	0.868982	0.044969045	0.08604889
1184	NAG	OAG	0.71474564	0.07421103	0.2110433
1185	NAG	NAG	0.002064402	0.9968602	0.001075256
1186	NAG	NAG	0.025166059	0.87273264	0.10210138
1187	CAG	NAG	0.07645437	0.50619036	0.41735527
1188	NAG	NAG	0.007915224	0.9762213	0.015863424
1189	NAG	NAG	0.0021570665	0.99673617	0.0011066484
1190	NAG	NAG	0.0021298742	0.9967941	0.0010761269
1191	NAG	NAG	0.002108298	0.9967979	0.0010940799
1192	NAG	NAG	0.020943914	0.87936807	0.099688016
1193	CAG	CAG	0.40456316	0.14160877	0.45382804
1194	CAG	NAG	0.03926588	0.7491755	0.21155867
1195	OAG	NAG	0.08320476	0.55650985	0.3602853
1196	OAG	OAG	0.86245793	0.03952271	0.09801933
1197	NAG	NAG	0.004702403	0.98886466	0.0064328406
1198	NAG	NAG	0.00505636	0.9883565	0.006586999
1199	NAG	NAG	0.104094245	0.4710391	0.42486674
1200	NAG	NAG	0.008871159	0.97065336	0.020475427
1201	OAG	CAG	0.31606415	0.18226765	0.5016682
1202	NAG	NAG	0.009398897	0.9681586	0.022442438
1203	NAG	NAG	0.0021207745	0.9968084	0.0010707403
1204	NAG	NAG	0.00211962	0.9967162	0.0011640412
1205	NAG	NAG	0.009867565	0.9667871	0.023345336
1206	NAG	NAG	0.0077783726	0.9762062	0.01601544
1207	NAG	NAG	0.0021381918	0.9967894	0.0010723477
1208	NAG	NAG	0.006922396	0.97707796	0.015999617
1209	NAG	NAG	0.0021121367	0.9966996	0.0011882968
1210	NAG	NAG	0.005754901	0.98506534	0.009179701
1211	CAG	CAG	0.22744675	0.18021625	0.592337
1212	NAG	NAG	0.015476844	0.93383014	0.05069288
1213	NAG	NAG	0.007540546	0.9781079	0.014351665
1214	NAG	NAG	0.002078945	0.99676895	0.0011520202
1215	CAG	OAG	0.818609	0.04531003	0.13608097
1216	CAG	CAG	0.20756125	0.22680539	0.5656333
1217	NAG	CAG	0.18446338	0.36282346	0.45271316
1218	NAG	NAG	0.069043174	0.56962854	0.3613282
1219	NAG	CAG	0.24511646	0.32183805	0.43304545
1220	NAG	NAG	0.0021067364	0.9968103	0.0010827301
1221	CAG	OAG	0.70407903	0.067665495	0.22825544
1222	NAG	NAG	0.0031046518	0.99425966	0.0026358212
1223	NAG	NAG	0.002497818	0.9956797	0.0018223131
1224	NAG	NAG	0.0020654928	0.99688965	0.0010446775
1225	NAG	NAG	0.002187217	0.99664015	0.0011725557
1226	NAG	NAG	0.0070475833	0.9785413	0.014411072
1227	NAG	NAG	0.03357552	0.7865206	0.17990391
1228	NAG	NAG	0.0021575736	0.99671334	0.0011290401
1229	NAG	NAG	0.0021075231	0.99673235	0.0011600772
1230	NAG	NAG	0.0021878155	0.99665964	0.0011526246
1231	CAG	CAG	0.21324535	0.28583086	0.5009238
1232	NAG	NAG	0.0021154287	0.9968345	0.001049919
1233	NAG	NAG	0.0021398035	0.9967547	0.0011057073
1234	NAG	NAG	0.007829823	0.97471637	0.01745391
1235	CAG	OAG	0.52702385	0.12126246	0.35171354
1236	NAG	NAG	0.0022016454	0.9965983	0.0011998357
1237	NAG	NAG	0.0020838042	0.99683785	0.0010781136
1238	OAG	OAG	0.88593453	0.034851905	0.07921344
1239	NAG	NAG	0.0038368294	0.9918594	0.004303847
1240	NAG	NAG	0.0026441333	0.99532175	0.0020343296
1241	NAG	NAG	0.0021171835	0.9966967	0.0011861965
1242	NAG	NAG	0.00206104	0.9968797	0.0010596119
1243	NAG	NAG	0.00219747	0.99662876	0.0011736712
1244	OAG	OAG	0.9137768	0.028517472	0.057705656
1245	NAG	NAG	0.002129935	0.9966026	0.0012675854
1246	OAG	CAG	0.35520217	0.12978742	0.5150105
1247	NAG	NAG	0.0042391936	0.9911216	0.0046391934
1248	NAG	NAG	0.003044598	0.9942763	0.0026792297
1249	NAG	NAG	0.026778031	0.82912123	0.14410064
1250	NAG	NAG	0.002139636	0.99677277	0.0010873738
1251	NAG	NAG	0.002108495	0.9968217	0.0010695584
1252	CAG	NAG	0.012855312	0.9434672	0.043677483
1253	NAG	NAG	0.0020798333	0.9968393	0.0010810994
1254	NAG	CAG	0.13454516	0.41941413	0.4460406
1255	OAG	OAG	0.8320322	0.047019053	0.120948724
1256	NAG	NAG	0.0052544614	0.98652864	0.008216797
1257	NAG	NAG	0.009070691	0.96968883	0.021240521
1258	NAG	NAG	0.0021480902	0.9967718	0.0010800833
1259	NAG	NAG	0.0022270784	0.99629563	0.0014769593
1260	NAG	NAG	0.0020742405	0.9967618	0.001163957
1261	NAG	NAG	0.02905083	0.8234548	0.1474943
1262	NAG	NAG	0.010839395	0.95974755	0.029413028
1263	CAG	NAG	0.040526506	0.75435346	0.20512
1264	NAG	NAG	0.002176562	0.9966872	0.0011361777
1265	OAG	NAG	0.004293127	0.99151605	0.0041906903
1266	NAG	NAG	0.009637885	0.96110725	0.029254878
1267	NAG	NAG	0.0021592162	0.99673617	0.0011044858
1268	NAG	NAG	0.0021906581	0.9966406	0.00116879
1269	NAG	NAG	0.0021369036	0.99673754	0.0011254742
1270	CAG	NAG	0.06277541	0.56047606	0.37674853
1271	OAG	CAG	0.26602915	0.19406264	0.53990823
1272	NAG	NAG	0.0021198667	0.99673235	0.001147594
1273	NAG	NAG	0.013481517	0.94668233	0.039836224
1274	NAG	NAG	0.0021559424	0.9967214	0.0011224397
1275	NAG	NAG	0.002056729	0.9968863	0.0010570916
1276	CAG	NAG	0.08682547	0.529077	0.38409752
1277	NAG	NAG	0.0021205945	0.99677086	0.0011087346
1278	NAG	NAG	0.011974072	0.94797134	0.040054593
1279	NAG	NAG	0.0021443171	0.99674803	0.0011074274
1280	NAG	NAG	0.0023999733	0.99628615	0.0013141398
1281	NAG	NAG	0.004042221	0.9916598	0.004297914
1282	NAG	NAG	0.0053308336	0.98698646	0.00768264
1283	OAG	OAG	0.7137648	0.06625446	0.21998078
1284	NAG	NAG	0.002080001	0.9968497	0.0010700523
1285	NAG	NAG	0.0022249534	0.99658835	0.0011867656
1286	NAG	NAG	0.0021123402	0.99678797	0.0010998861
1287	NAG	NAG	0.002116162	0.9968193	0.0010643812
1288	OAG	OAG	0.80731183	0.048624363	0.14406382
1289	NAG	NAG	0.015393352	0.9347695	0.049837127
1290	NAG	NAG	0.030251242	0.79667836	0.17307025
1291	NAG	NAG	0.0057630655	0.98506254	0.009174459
1292	NAG	NAG	0.0020958418	0.996807	0.0010970074
1293	CAG	NAG	0.031274356	0.80716527	0.1615604
1294	OAG	NAG	0.018173842	0.93012965	0.051696517
1295	NAG	NAG	0.0038890103	0.9915709	0.0045400257
1296	NAG	NAG	0.0049577337	0.9883379	0.006704494
1297	NAG	NAG	0.0020969915	0.9967623	0.0011405783
1298	OAG	OAG	0.7035414	0.07986589	0.21659267
1299	NAG	NAG	0.029031692	0.8244807	0.14648756
1300	NAG	NAG	0.0021520487	0.9966563	0.0011917446
1301	NAG	NAG	0.0022665474	0.99646384	0.0012696718
1302	NAG	OAG	0.89736253	0.03464591	0.06799145
1303	NAG	NAG	0.0021323892	0.9967946	0.0010731211
1304	NAG	NAG	0.0020981866	0.9968312	0.0010704105
1305	NAG	NAG	0.025131714	0.87001544	0.10485273
1306	NAG	NAG	0.0020721478	0.9968326	0.0010949944
1307	NAG	NAG	0.003027801	0.9942142	0.0027582261
1308	NAG	NAG	0.0096094655	0.9660044	0.024386203
1309	NAG	NAG	0.0021405749	0.996719	0.001140146
1310	NAG	NAG	0.0069361012	0.9768914	0.016172476
1311	NAG	NAG	0.0021374142	0.99677557	0.0010868056
1312	NAG	NAG	0.0021043557	0.9967737	0.0011216896
1313	NAG	NAG	0.0023237495	0.9963593	0.001316699
1314	NAG	NAG	0.0021060745	0.99661875	0.0012751999
1315	NAG	NAG	0.0043786764	0.99037826	0.005243006
1316	NAG	NAG	0.064047344	0.7726145	0.16333818
1317	OAG	OAG	0.75199217	0.06406026	0.1839475
1318	NAG	NAG	0.018538764	0.9034189	0.07804227
1319	NAG	NAG	0.0021183419	0.996729	0.0011527719
1320	NAG	NAG	0.018778533	0.90317965	0.078041844
1321	NAG	NAG	0.002161867	0.9967167	0.001121527
1322	NAG	NAG	0.0021328458	0.9966843	0.001183075
1323	NAG	NAG	0.23960824	0.44882593	0.31156573
1324	NAG	NAG	0.043076117	0.7020001	0.25492382
1325	OAG	CAG	0.22804613	0.26646507	0.5054888
1326	NAG	NAG	0.0021343008	0.99676085	0.0011049283
1327	NAG	NAG	0.008249453	0.9739688	0.017781677
1328	NAG	NAG	0.002919638	0.99472916	0.0023514593
1329	NAG	NAG	0.020842494	0.8941924	0.08496504
1330	NAG	NAG	0.0021999746	0.99665487	0.0011450397
1331	NAG	NAG	0.0022018175	0.9966021	0.0011958785
1332	NAG	NAG	0.0025788357	0.9955719	0.0018493605
1333	NAG	NAG	0.0021018127	0.9968155	0.0010827369
1334	OAG	OAG	0.8570861	0.04238301	0.10053083
1335	NAG	NAG	0.002088368	0.99682504	0.0010864533
1336	OAG	OAG	0.9047906	0.03497275	0.06023667
1337	CAG	NAG	0.05736039	0.5842976	0.35834196
1338	NAG	NAG	0.015605975	0.91892797	0.06546604
1339	CAG	OAG	0.48984614	0.13866155	0.37149215
1340	NAG	NAG	0.010278415	0.96100116	0.028720306
1341	OAG	OAG	0.6173572	0.09696663	0.28567618
1342	OAG	OAG	0.91446286	0.029739369	0.055797663
1343	NAG	NAG	0.0021021655	0.99682695	0.0010708178
1344	NAG	NAG	0.021116836	0.876186	0.10269719
1345	NAG	NAG	0.0021188832	0.9968141	0.0010670573
1346	NAG	NAG	0.0021750266	0.9965289	0.0012960073
1347	NAG	NAG	0.0021512443	0.99648476	0.0013641117
1348	OAG	OAG	0.9148146	0.032309014	0.05287639
1349	NAG	NAG	0.002091223	0.9967694	0.0011394634
1350	NAG	NAG	0.0021008267	0.99683356	0.0010657067
1351	NAG	NAG	0.002123681	0.99677604	0.001100206
1352	CAG	CAG	0.3192444	0.16059256	0.520163
1353	NAG	NAG	0.0021186005	0.9966672	0.0012138701
1354	NAG	NAG	0.013362145	0.9431987	0.04343927
1355	OAG	OAG	0.7371346	0.101175435	0.16168994
1356	NAG	NAG	0.0022179747	0.9963413	0.0014409168
1357	NAG	NAG	0.011513146	0.9532955	0.03519142
1358	NAG	NAG	0.0021066046	0.99682313	0.0010702369
1359	NAG	NAG	0.004014432	0.99164087	0.0043446613
1360	NAG	NAG	0.0022075796	0.9965988	0.001193388
1361	NAG	NAG	0.042490877	0.6817911	0.27571803
1362	NAG	NAG	0.0020977496	0.9967623	0.0011398807
1363	OAG	OAG	0.87393	0.03632743	0.08974247
1364	NAG	NAG	0.07057891	0.501659	0.42776203
1365	OAG	NAG	0.0052943677	0.9875029	0.007202798
1366	NAG	NAG	0.032125656	0.77130866	0.19656564
1367	NAG	OAG	0.57301325	0.09047931	0.33650738
1368	NAG	NAG	0.0146117015	0.9528951	0.03249317
1369	NAG	NAG	0.0021432939	0.99674946	0.0011070642
1370	NAG	NAG	0.0020971375	0.9968345	0.0010684349
1371	NAG	NAG	0.0021262597	0.99671996	0.0011540165
1372	CAG	OAG	0.8643298	0.034017395	0.10165276
1373	OAG	OAG	0.91305095	0.032173846	0.054775074
1374	NAG	NAG	0.0021878614	0.996719	0.0010930819
1375	NAG	NAG	0.002153303	0.9964881	0.0013586924
1376	CAG	NAG	0.012304409	0.9481424	0.0395532
1377	CAG	CAG	0.1808817	0.25939018	0.5597281
1378	NAG	NAG	0.0043737097	0.99085104	0.0047753393
1379	NAG	NAG	0.0021791977	0.99655986	0.0012607238
1380	NAG	NAG	0.0024530417	0.99591804	0.0016288192
1381	NAG	NAG	0.0021049539	0.9968369	0.0010583173
1382	NAG	NAG	0.0020949547	0.99683595	0.0010689129
1383	OAG	CAG	0.100829445	0.36673427	0.5324363
1384	NAG	NAG	0.0022199184	0.9965936	0.0011865981
1385	OAG	OAG	0.57591873	0.101000555	0.32308075
1386	OAG	NAG	0.10032487	0.5081531	0.39152202
1387	NAG	NAG	0.0051000114	0.9880914	0.0068086362
1388	NAG	NAG	0.026108833	0.8477464	0.1261448
1389	CAG	OAG	0.67562246	0.07008077	0.2542968
1390	NAG	NAG	0.0023240629	0.996365	0.0013109016
1391	NAG	NAG	0.013129779	0.94468105	0.04218917
1392	CAG	CAG	0.15330847	0.2612102	0.5854813
1393	NAG	NAG	0.0021389883	0.99670905	0.0011521596
1394	NAG	NAG	0.008692484	0.9695633	0.021744091
1395	CAG	NAG	0.04502451	0.68842775	0.26654774
1396	OAG	OAG	0.8639537	0.04174102	0.094305225
1397	NAG	NAG	0.0021242956	0.9966967	0.0011791793
1398	NAG	NAG	0.113482684	0.4744719	0.41204536
1399	NAG	NAG	0.007546272	0.97573173	0.01672207
1400	NAG	NAG	0.059891164	0.5775437	0.36256513
1401	NAG	NAG	0.0047581536	0.9895314	0.0057104677
1402	NAG	NAG	0.0021624526	0.99667865	0.0011590852
1403	NAG	NAG	0.010823932	0.95818824	0.03098778
1404	NAG	NAG	0.0055619194	0.9849209	0.009517323
1405	NAG	NAG	0.0020795895	0.9967965	0.0011239109
1406	OAG	OAG	0.66836977	0.1643016	0.16732867
1407	NAG	CAG	0.12941714	0.40486762	0.4657153
1408	NAG	NAG	0.015394923	0.92349327	0.061111867
1409	NAG	NAG	0.002130572	0.99677134	0.0010983411
1410	NAG	NAG	0.002576412	0.9955069	0.0019167688
1411	OAG	OAG	0.65042734	0.08033846	0.2692342
1412	NAG	OAG	0.6784952	0.0696277	0.25187704
1413	NAG	NAG	0.11973393	0.44780627	0.43245977
1414	NAG	NAG	0.007513118	0.9782056	0.014281146
1415	NAG	NAG	0.022464365	0.8670917	0.11044396
1416	NAG	NAG	0.04316918	0.69796854	0.25886235
1417	NAG	NAG	0.002679622	0.9952088	0.0021114622
1418	NAG	NAG	0.01841945	0.9066735	0.074907005
1419	CAG	OAG	0.54637635	0.0906319	0.36299175
1420	NAG	NAG	0.004791632	0.98963284	0.0055755917
1421	NAG	NAG	0.0021318647	0.9966658	0.001202085
1422	NAG	NAG	0.0020704016	0.9968925	0.0010371826
1423	NAG	NAG	0.002076775	0.9968545	0.0010689221
1424	NAG	NAG	0.0031230485	0.99380416	0.003072968
1425	OAG	OAG	0.9100559	0.029256098	0.060688097
1426	NAG	NAG	0.0061982106	0.98286086	0.010940826
1427	OAG	OAG	0.91038793	0.025929233	0.06368284
1428	OAG	CAG	0.3972618	0.16977564	0.43296254
1429	NAG	CAG	0.29408365	0.16000871	0.5459076
1430	NAG	NAG	0.031859178	0.796527	0.17161381
1431	NAG	NAG	0.002166613	0.9967252	0.0011080666
1432	CAG	OAG	0.73413575	0.055512335	0.21035194
1433	NAG	NAG	0.0022268533	0.99632084	0.0014523496
1434	CAG	OAG	0.5653293	0.12804666	0.30662408
1435	NAG	NAG	0.026220208	0.8442448	0.129535
1436	NAG	NAG	0.0021464839	0.9966435	0.0012098609
1437	NAG	NAG	0.023456182	0.8590815	0.11746225
1438	NAG	NAG	0.005851108	0.9840264	0.01012263
1439	NAG	NAG	0.004238755	0.990408	0.0053532063
1440	NAG	NAG	0.0060572918	0.9843286	0.009614159
1441	OAG	NAG	0.033394184	0.7885063	0.17809944
1442	NAG	NAG	0.004126133	0.99129647	0.0045775324
1443	NAG	NAG	0.0021161016	0.9967751	0.0011086458
1444	NAG	NAG	0.043262962	0.7191025	0.23763455
1445	OAG	OAG	0.5334517	0.13629554	0.33025274
1446	NAG	NAG	0.0025053627	0.99568254	0.0018119994
1447	CAG	NAG	0.035934765	0.75220704	0.21185814
1448	NAG	NAG	0.0032143905	0.9940758	0.0027099766
1449	NAG	NAG	0.0030932294	0.99433887	0.0025678352
1450	NAG	NAG	0.0059612184	0.98287517	0.011163506
1451	CAG	NAG	0.079533145	0.58503205	0.33543473
1452	NAG	NAG	0.008704928	0.970121	0.021173982
1453	NAG	NAG	0.021682192	0.88020146	0.098116405
1454	CAG	NAG	0.012573331	0.9516038	0.035822853
1455	NAG	NAG	0.049824424	0.64346313	0.30671242
1456	NAG	NAG	0.0027644332	0.99506456	0.002171031
1457	OAG	OAG	0.81613517	0.07247389	0.11139096
1458	NAG	NAG	0.0021287156	0.9968022	0.0010692494
1459	CAG	CAG	0.19607283	0.3780395	0.4258876
1460	NAG	CAG	0.29085028	0.34327295	0.36587673
1461	NAG	NAG	0.013920004	0.9478344	0.03824565
1462	NAG	NAG	0.008950397	0.9718468	0.01920286
1463	NAG	NAG	0.054202765	0.61900485	0.32679233
1464	NAG	NAG	0.015225082	0.9252202	0.059554767
1465	NAG	NAG	0.031044329	0.79719794	0.17175768
1466	NAG	NAG	0.0064645037	0.98260826	0.01092716
1467	CAG	CAG	0.3107298	0.17502216	0.51424795
1468	NAG	NAG	0.0063027595	0.9830734	0.01062389
1469	NAG	NAG	0.00288236	0.99457693	0.0025408673
