id	label	Sub-task C_preds	OAG-GEN_probs	OAG-NGEN_probs	NAG-GEN_probs	NAG-NGEN_probs	CAG-GEN_probs	CAG-NGEN_probs
646	CAG-GEN	OAG-GEN	0.6442225	0.110532254	0.046457596	0.017498802	0.14772965	0.033559095
647	NAG-NGEN	NAG-NGEN	0.0018840311	0.0051288446	0.0101353945	0.9610465	0.0039217463	0.017883528
648	CAG-NGEN	CAG-NGEN	0.00979347	0.16939838	0.021117462	0.09556291	0.03109209	0.6730356
649	CAG-NGEN	CAG-NGEN	0.00773512	0.1373709	0.016871653	0.07396232	0.023814341	0.7402457
650	NAG-GEN	OAG-GEN	0.80501616	0.0695091	0.029106779	0.04225425	0.043103352	0.011010453
651	NAG-NGEN	NAG-NGEN	0.0023501434	0.012868903	0.027383229	0.8350563	0.011644899	0.110696346
652	CAG-NGEN	CAG-NGEN	0.010865269	0.070125185	0.018132854	0.04004375	0.049276218	0.8115567
653	OAG-GEN	OAG-GEN	0.9242323	0.016258752	0.013776934	0.0028969464	0.04102085	0.0018141529
654	NAG-NGEN	NAG-NGEN	0.0029057064	0.0070517114	0.028209966	0.89027405	0.010895761	0.060663
655	CAG-NGEN	CAG-NGEN	0.009484895	0.11116102	0.036618564	0.23416173	0.030438608	0.57813525
656	CAG-NGEN	CAG-NGEN	0.03461623	0.11285321	0.04417279	0.09147603	0.08471073	0.6321711
657	CAG-NGEN	CAG-NGEN	0.014876812	0.04573796	0.06088954	0.24051751	0.070627525	0.56735075
658	NAG-NGEN	CAG-NGEN	0.030596904	0.2596236	0.043517254	0.14945295	0.05143941	0.46536988
659	OAG-GEN	OAG-GEN	0.65641874	0.071539655	0.05315946	0.015155235	0.17451352	0.029213497
660	OAG-NGEN	OAG-NGEN	0.111627445	0.7943415	0.010038066	0.01810001	0.016641159	0.049251717
661	NAG-NGEN	NAG-NGEN	0.0006515646	0.0014441359	0.0032434994	0.98624104	0.0012737091	0.007145999
662	NAG-NGEN	NAG-NGEN	0.0029670685	0.010607307	0.027122922	0.8520403	0.012415576	0.09484687
663	NAG-NGEN	CAG-NGEN	0.016405886	0.1784411	0.034722105	0.31325498	0.0247006	0.43247533
664	NAG-NGEN	NAG-NGEN	0.00079363916	0.002161272	0.003975067	0.981213	0.0015474062	0.010309541
665	CAG-NGEN	CAG-NGEN	0.029499002	0.063956976	0.07074136	0.16034147	0.10670268	0.56875837
666	NAG-GEN	OAG-NGEN	0.079128504	0.5934866	0.023926195	0.065081865	0.03818391	0.20019294
667	NAG-NGEN	NAG-NGEN	0.0017046778	0.00668746	0.014022251	0.9230548	0.0053694323	0.049161285
668	OAG-NGEN	OAG-NGEN	0.10044947	0.42959374	0.03875345	0.14980783	0.049242016	0.23215356
669	OAG-NGEN	NAG-NGEN	0.00071166496	0.001763085	0.003623026	0.9842552	0.0014102575	0.008236797
670	OAG-GEN	OAG-GEN	0.9365908	0.015129862	0.009443516	0.0016390044	0.0356213	0.0015755998
671	NAG-NGEN	NAG-NGEN	0.00084864965	0.0024229074	0.005179048	0.97655976	0.0019611593	0.013028435
672	CAG-NGEN	CAG-NGEN	0.009760816	0.12376558	0.017145041	0.112015195	0.024536904	0.71277654
673	NAG-NGEN	NAG-NGEN	0.0011639558	0.0040330584	0.009579098	0.95033973	0.0036229498	0.0312611
674	NAG-NGEN	NAG-NGEN	0.0024600418	0.018699918	0.019788876	0.8180347	0.009501095	0.13151522
675	CAG-GEN	NAG-NGEN	0.012448963	0.07390162	0.04023393	0.44902351	0.036520172	0.3878719
676	NAG-NGEN	NAG-NGEN	0.0008321678	0.002247629	0.004682085	0.9780734	0.0018105527	0.012354111
677	NAG-NGEN	CAG-NGEN	0.016065087	0.34230748	0.017992336	0.107905924	0.023645338	0.49208382
678	CAG-NGEN	CAG-NGEN	0.004735361	0.036334287	0.024739327	0.16190271	0.030519733	0.7417686
679	CAG-NGEN	OAG-GEN	0.7672225	0.06213951	0.027309658	0.005938097	0.12228399	0.015106059
680	OAG-GEN	OAG-GEN	0.9366278	0.007855447	0.011457274	0.0016604206	0.040991023	0.001408067
681	OAG-NGEN	OAG-NGEN	0.1212161	0.76118827	0.009228056	0.018829305	0.01905358	0.070484675
682	OAG-GEN	OAG-GEN	0.9438312	0.016922139	0.008834399	0.0014119686	0.027749637	0.0012508353
683	OAG-GEN	OAG-GEN	0.94303316	0.021599917	0.008287326	0.0018539518	0.02392697	0.0012983249
684	CAG-NGEN	OAG-NGEN	0.04894594	0.7132187	0.012603446	0.031404234	0.02225311	0.17157441
685	OAG-NGEN	OAG-NGEN	0.035906736	0.72472167	0.008267473	0.03236748	0.015476681	0.18325979
686	CAG-NGEN	CAG-NGEN	0.0035559789	0.05905676	0.011489333	0.08539106	0.020745557	0.81976146
687	NAG-NGEN	NAG-NGEN	0.00079393515	0.0020415976	0.0044676554	0.980424	0.0017470013	0.010525789
688	NAG-NGEN	NAG-NGEN	0.0013562223	0.0045116297	0.014400157	0.9401345	0.005317614	0.034279644
689	NAG-NGEN	NAG-NGEN	0.0008225002	0.0027142367	0.005793061	0.9711471	0.0023328965	0.017190304
690	OAG-NGEN	OAG-NGEN	0.16404489	0.6367643	0.01478994	0.024714975	0.04456311	0.11512281
691	OAG-NGEN	CAG-NGEN	0.1161754	0.18329658	0.06940869	0.11468381	0.13095571	0.38547963
692	OAG-NGEN	OAG-GEN	0.88846445	0.037688926	0.013777552	0.0027190452	0.053207822	0.004142375
693	NAG-NGEN	NAG-NGEN	0.00067479495	0.0014251337	0.0029686051	0.98759824	0.0012097363	0.006123388
694	OAG-NGEN	CAG-NGEN	0.009736383	0.091061436	0.0158554	0.056559745	0.040951226	0.78583586
695	CAG-NGEN	CAG-NGEN	0.015913274	0.06941488	0.030708734	0.11921641	0.056431234	0.70831555
696	NAG-NGEN	NAG-NGEN	0.0011450233	0.0031228669	0.008772081	0.96308017	0.003449411	0.020430481
697	NAG-NGEN	NAG-NGEN	0.0017504377	0.012015018	0.022452708	0.8270005	0.009884358	0.12689689
698	CAG-NGEN	CAG-NGEN	0.0319211	0.10027028	0.058646485	0.27725512	0.06747371	0.4644335
699	NAG-NGEN	NAG-NGEN	0.0032722463	0.008702081	0.026090546	0.8700764	0.011324181	0.08053442
700	CAG-NGEN	NAG-NGEN	0.0067340927	0.027489316	0.053042643	0.58219874	0.03421289	0.29632246
701	CAG-NGEN	OAG-GEN	0.86549985	0.014414164	0.021594808	0.003025978	0.09142396	0.004041163
702	NAG-NGEN	NAG-NGEN	0.0006977194	0.001491772	0.0030666091	0.98714435	0.001225215	0.0063743703
703	NAG-NGEN	NAG-NGEN	0.00077275553	0.001913724	0.0040422957	0.982337	0.0016284868	0.009305539
704	OAG-GEN	OAG-GEN	0.6150315	0.26298746	0.023448091	0.025744341	0.04687872	0.025909951
705	NAG-GEN	NAG-NGEN	0.043020077	0.057856657	0.08985958	0.44501302	0.083472766	0.2807778
706	NAG-NGEN	NAG-NGEN	0.00072536466	0.0013590533	0.0027478607	0.9886122	0.0011563923	0.0053989775
707	CAG-NGEN	CAG-NGEN	0.0064154845	0.059364747	0.020604648	0.09944422	0.03212662	0.7820443
708	NAG-GEN	OAG-GEN	0.45228237	0.1431306	0.0893212	0.10633682	0.13159828	0.0773307
709	CAG-GEN	OAG-GEN	0.22106121	0.15010206	0.09846859	0.13106857	0.18220232	0.21709727
710	CAG-GEN	CAG-NGEN	0.045141317	0.07540368	0.07652125	0.25396207	0.09885584	0.4501159
711	OAG-NGEN	OAG-NGEN	0.09025084	0.7709231	0.00880667	0.016422808	0.0193565	0.09423993
712	NAG-NGEN	NAG-NGEN	0.0006594306	0.0014368317	0.0031368046	0.9865806	0.0012599197	0.00692646
713	CAG-NGEN	CAG-NGEN	0.008759809	0.28344	0.013470177	0.0882305	0.018114533	0.5879849
714	NAG-NGEN	NAG-NGEN	0.00072304544	0.0013627255	0.0028871798	0.9884505	0.0011874664	0.00538889
715	OAG-GEN	OAG-GEN	0.8024857	0.087060325	0.025872778	0.024103746	0.046567615	0.013910118
716	OAG-GEN	NAG-NGEN	0.22240733	0.16934589	0.08049138	0.23544766	0.11399602	0.17831169
717	OAG-NGEN	OAG-NGEN	0.07968518	0.73671275	0.011399699	0.023419995	0.023805378	0.12497696
718	NAG-NGEN	NAG-NGEN	0.018723866	0.03861514	0.06216393	0.6117642	0.044953994	0.22377904
719	NAG-NGEN	NAG-NGEN	0.0145345265	0.03870957	0.06232648	0.5286024	0.046455026	0.30937204
720	NAG-NGEN	NAG-NGEN	0.019465089	0.09747128	0.040509384	0.67020494	0.021576209	0.1507732
721	NAG-NGEN	NAG-NGEN	0.00079633214	0.0019144377	0.0041328003	0.9823843	0.0016462646	0.009125584
722	NAG-NGEN	NAG-NGEN	0.0006840899	0.0017795289	0.004106748	0.9816365	0.0015918313	0.010201307
723	NAG-NGEN	NAG-NGEN	0.0007070806	0.0013316589	0.0028134952	0.9885019	0.0011638659	0.005482085
724	NAG-NGEN	NAG-NGEN	0.003082635	0.011282814	0.028248848	0.8465468	0.013731509	0.09710734
725	OAG-GEN	OAG-GEN	0.66604054	0.23744914	0.013844871	0.0057119625	0.054046933	0.022906452
726	NAG-NGEN	NAG-NGEN	0.0010492764	0.0028644796	0.005321279	0.97710335	0.0020857933	0.011575603
727	NAG-GEN	NAG-NGEN	0.0061804582	0.064045906	0.026772887	0.60917205	0.014529558	0.27929902
728	NAG-NGEN	NAG-NGEN	0.00066988985	0.0016364102	0.00340154	0.9850341	0.0013657674	0.007892516
729	CAG-NGEN	CAG-NGEN	0.0067442376	0.13463204	0.029311785	0.32251036	0.023471085	0.48333055
730	CAG-NGEN	CAG-NGEN	0.022090456	0.13818192	0.017115595	0.042410903	0.05060878	0.72959244
731	NAG-NGEN	CAG-NGEN	0.0157908	0.10198922	0.033205982	0.16463993	0.047060665	0.6373135
732	OAG-GEN	OAG-GEN	0.9379525	0.009781713	0.012938085	0.0020288418	0.035965778	0.0013328647
733	NAG-NGEN	NAG-NGEN	0.0009560452	0.0026748346	0.006700052	0.9705393	0.002609141	0.01652068
734	CAG-NGEN	NAG-NGEN	0.0029171596	0.012530799	0.023402479	0.8794765	0.009757289	0.0719158
735	NAG-NGEN	NAG-NGEN	0.00068280846	0.001588867	0.003341465	0.98567027	0.0013258039	0.0073905317
736	NAG-NGEN	NAG-NGEN	0.0011724691	0.0035915638	0.009379472	0.9608078	0.0035216198	0.021527195
737	OAG-GEN	OAG-GEN	0.92581755	0.010766002	0.0124427555	0.001343585	0.048262667	0.0013675666
738	NAG-NGEN	CAG-NGEN	0.005026235	0.07407252	0.027282156	0.35940605	0.019950384	0.5142626
739	CAG-NGEN	CAG-NGEN	0.021362761	0.42104313	0.008852389	0.0256775	0.028834028	0.4942302
740	NAG-NGEN	NAG-NGEN	0.00071198976	0.0015651142	0.003146884	0.98661166	0.0012767058	0.006687524
741	NAG-NGEN	NAG-NGEN	0.00067698554	0.0014989838	0.0031901835	0.9863882	0.0012747798	0.006970886
742	CAG-NGEN	OAG-NGEN	0.03553129	0.53803843	0.015028429	0.06916656	0.026717283	0.31551805
743	NAG-NGEN	NAG-NGEN	0.0007170438	0.0014104539	0.0028001727	0.9883473	0.0011710728	0.0055539184
744	NAG-NGEN	NAG-NGEN	0.0028660877	0.013293275	0.015970996	0.9183857	0.0062914006	0.043192685
745	OAG-NGEN	CAG-NGEN	0.013790513	0.14725314	0.033764545	0.36806703	0.028706629	0.40841827
746	NAG-NGEN	NAG-NGEN	0.010328952	0.024157641	0.039664377	0.8132249	0.01771508	0.09490912
747	OAG-GEN	OAG-GEN	0.93684405	0.027485928	0.009079947	0.0019641016	0.023087211	0.0015386747
748	OAG-NGEN	CAG-NGEN	0.046580516	0.08012682	0.081830956	0.34069774	0.08544575	0.3653182
749	NAG-GEN	NAG-NGEN	0.0028249878	0.01936648	0.030012662	0.7457005	0.015482225	0.18661329
750	NAG-NGEN	NAG-NGEN	0.006233538	0.075748466	0.0258725	0.6012285	0.015281996	0.27563512
751	CAG-NGEN	CAG-NGEN	0.0036808876	0.038652647	0.015641639	0.148389	0.020936016	0.77269995
752	NAG-NGEN	NAG-NGEN	0.0009892063	0.0032607855	0.0067159715	0.96886957	0.0026250456	0.017539293
753	NAG-NGEN	NAG-NGEN	0.00066776644	0.0015030234	0.0033312722	0.98595935	0.0013187731	0.007219585
754	OAG-GEN	OAG-GEN	0.92591953	0.013366223	0.012270444	0.0014045618	0.045546167	0.0014930558
755	NAG-NGEN	NAG-NGEN	0.0007111002	0.0014458351	0.0029296987	0.9878125	0.0011952816	0.0059058685
756	NAG-NGEN	NAG-NGEN	0.0018752995	0.008945056	0.022736708	0.8633865	0.008517051	0.09453944
757	NAG-NGEN	NAG-NGEN	0.0006639671	0.0013336504	0.0029178942	0.9879911	0.0011838707	0.005909263
758	CAG-NGEN	CAG-NGEN	0.01675724	0.05901767	0.05022969	0.12979472	0.076346196	0.6678544
759	OAG-GEN	NAG-NGEN	0.010878027	0.095289074	0.038638294	0.44169495	0.02845361	0.38504606
760	NAG-NGEN	NAG-NGEN	0.0007208254	0.001798676	0.0042273425	0.98151106	0.0016576841	0.010084295
761	NAG-NGEN	NAG-NGEN	0.0007027935	0.0018223783	0.0041049565	0.9816885	0.0015840996	0.010097508
762	OAG-GEN	OAG-GEN	0.90641326	0.00955143	0.015253451	0.0016154124	0.06503442	0.0021318574
763	CAG-NGEN	CAG-NGEN	0.02575102	0.2459746	0.023738313	0.21537592	0.031431198	0.45772892
764	OAG-GEN	OAG-NGEN	0.09915834	0.5102329	0.018946385	0.054385703	0.04281551	0.27446115
765	NAG-NGEN	NAG-NGEN	0.0006697132	0.0015255647	0.003184636	0.98636425	0.0012723731	0.006983555
766	NAG-NGEN	CAG-NGEN	0.006766251	0.061985284	0.035824023	0.3048317	0.03460905	0.55598366
767	NAG-NGEN	NAG-NGEN	0.0006983838	0.0018381687	0.003802267	0.98290396	0.0014905505	0.009266565
768	NAG-GEN	CAG-NGEN	0.02514213	0.32069027	0.02320349	0.17039436	0.028341614	0.43222815
769	NAG-NGEN	NAG-NGEN	0.0012410935	0.0043903883	0.016227236	0.9174858	0.0069644535	0.053691197
770	CAG-NGEN	CAG-NGEN	0.008781204	0.16267748	0.022462534	0.16230157	0.024234366	0.6195429
771	NAG-NGEN	NAG-NGEN	0.002750577	0.013876033	0.036798418	0.73182935	0.017947052	0.19679861
772	OAG-GEN	OAG-GEN	0.42523497	0.40547037	0.023887914	0.03184504	0.055495623	0.058066003
773	NAG-NGEN	NAG-NGEN	0.0027972262	0.012720274	0.035730287	0.6660677	0.02018641	0.26249817
774	OAG-GEN	OAG-GEN	0.94158226	0.008472155	0.011674922	0.0017343238	0.035168767	0.0013677323
775	NAG-NGEN	CAG-NGEN	0.037744246	0.13820924	0.046117626	0.27102265	0.06222452	0.44468173
776	NAG-NGEN	NAG-NGEN	0.0007064507	0.001775166	0.003486397	0.98438376	0.0013951554	0.008252943
777	OAG-GEN	NAG-NGEN	0.11817267	0.09216179	0.1236873	0.30175126	0.13453619	0.2296908
778	NAG-NGEN	NAG-NGEN	0.00069878384	0.0013557005	0.0028475937	0.9883341	0.0011723444	0.005591596
779	OAG-NGEN	NAG-NGEN	0.0010715789	0.003042292	0.0061270217	0.97028476	0.0024769774	0.01699746
780	OAG-NGEN	OAG-NGEN	0.13827945	0.75611955	0.008226297	0.008599641	0.024942636	0.063832276
781	OAG-NGEN	CAG-NGEN	0.007249971	0.077138215	0.027715446	0.31865296	0.024825718	0.54441774
782	OAG-NGEN	OAG-GEN	0.9376089	0.029562684	0.00770442	0.0020576797	0.021255968	0.0018102747
783	CAG-NGEN	CAG-NGEN	0.0056202356	0.1461016	0.0149670625	0.06649971	0.024922794	0.74188846
784	NAG-NGEN	NAG-NGEN	0.0007013787	0.0016170031	0.0033792222	0.9857041	0.0013805903	0.0072174855
785	CAG-NGEN	CAG-NGEN	0.008583213	0.17189632	0.009953938	0.04636699	0.024867605	0.73833203
786	OAG-NGEN	CAG-NGEN	0.12908036	0.2792271	0.062874824	0.16464822	0.0763327	0.28783676
787	CAG-GEN	OAG-GEN	0.8920441	0.017893022	0.018586291	0.0032811773	0.064138435	0.0040570567
788	NAG-NGEN	CAG-NGEN	0.059742246	0.325202	0.04789317	0.16663252	0.060501013	0.34002915
789	OAG-GEN	OAG-GEN	0.6899934	0.23395476	0.013681987	0.0037084378	0.046782658	0.011878799
790	CAG-GEN	OAG-GEN	0.28879678	0.14705648	0.09252301	0.09627112	0.19525489	0.18009774
791	NAG-NGEN	NAG-NGEN	0.00080742553	0.00206939	0.004864811	0.9794198	0.0018694425	0.010969013
792	OAG-NGEN	OAG-NGEN	0.2817045	0.3861904	0.041560348	0.09752577	0.0691183	0.12390054
793	NAG-NGEN	NAG-NGEN	0.00065691856	0.0014518553	0.0032524467	0.9861945	0.001293795	0.007150512
794	OAG-GEN	OAG-GEN	0.93208116	0.0071323244	0.012715986	0.0014590382	0.045139056	0.001472626
795	NAG-NGEN	NAG-NGEN	0.0006557728	0.0015032033	0.003195477	0.9863271	0.0012655187	0.007052747
796	NAG-NGEN	NAG-NGEN	0.0097615	0.13738665	0.027172487	0.45776972	0.021449717	0.34645987
797	NAG-NGEN	OAG-NGEN	0.05042133	0.6921505	0.009054343	0.021939522	0.025654284	0.20078002
798	CAG-NGEN	OAG-NGEN	0.30463707	0.46192342	0.021743655	0.1100712	0.036360867	0.06526371
799	NAG-NGEN	NAG-NGEN	0.00064763636	0.0015007618	0.0032062405	0.98570365	0.0012845305	0.007656977
800	CAG-NGEN	OAG-NGEN	0.0625	0.44360784	0.014496236	0.0281998	0.05203096	0.3991651
801	NAG-NGEN	NAG-NGEN	0.00587919	0.056328885	0.035315093	0.48524836	0.023840213	0.3933884
802	NAG-NGEN	NAG-NGEN	0.0007043716	0.0012937234	0.002849819	0.98867536	0.001165876	0.0053108963
803	OAG-NGEN	NAG-NGEN	0.026557224	0.2072802	0.03672996	0.398523	0.032430742	0.29847875
804	NAG-NGEN	NAG-NGEN	0.0009663945	0.0028640903	0.0069255983	0.96922725	0.0026036452	0.017413085
805	NAG-NGEN	NAG-NGEN	0.0007245699	0.0014061836	0.0029124035	0.98822856	0.0011794874	0.0055490662
806	NAG-NGEN	NAG-NGEN	0.0006544898	0.0014269043	0.0030202912	0.9869025	0.0012132197	0.0067826705
807	CAG-NGEN	CAG-NGEN	0.018058416	0.05933277	0.049580235	0.16384123	0.07070329	0.6384841
808	NAG-NGEN	NAG-NGEN	0.006638953	0.08504475	0.032122284	0.5198377	0.02008998	0.33626622
809	NAG-NGEN	NAG-NGEN	0.00071066356	0.0015243132	0.0033082855	0.9859631	0.0013620447	0.0071318923
810	OAG-NGEN	OAG-NGEN	0.08578751	0.75017244	0.01083039	0.024579618	0.021099217	0.10753079
811	NAG-NGEN	NAG-NGEN	0.002286397	0.03093916	0.016008623	0.5245669	0.012338781	0.41386005
812	CAG-NGEN	NAG-NGEN	0.0008398303	0.0024237242	0.0050300974	0.97720635	0.001905945	0.0125942305
813	NAG-NGEN	NAG-NGEN	0.0008549901	0.0025524632	0.0054560564	0.97523725	0.0021102855	0.013789171
814	NAG-GEN	NAG-NGEN	0.0029148848	0.018148407	0.029689012	0.7502368	0.013650076	0.1853608
815	OAG-GEN	OAG-GEN	0.9367183	0.008230228	0.01290823	0.0015787336	0.039236672	0.0013276512
816	CAG-NGEN	CAG-NGEN	0.005829839	0.037477206	0.016225178	0.08369253	0.03404146	0.8227337
817	OAG-GEN	OAG-GEN	0.93770707	0.007036019	0.012080208	0.0013620162	0.04056997	0.0012448672
818	OAG-GEN	OAG-GEN	0.9382858	0.008681396	0.011596055	0.0013694343	0.03887501	0.0011924745
819	NAG-NGEN	NAG-NGEN	0.0009860073	0.0029889338	0.006844312	0.9694135	0.0025479007	0.01721914
820	NAG-NGEN	NAG-NGEN	0.0007536329	0.0026084816	0.0055186255	0.9706665	0.0022123987	0.018240476
821	NAG-NGEN	NAG-NGEN	0.00069873757	0.0013168948	0.002817481	0.98845005	0.001168083	0.005549013
822	OAG-NGEN	CAG-NGEN	0.010707684	0.2746676	0.01524892	0.056348525	0.023669789	0.6193574
823	CAG-NGEN	CAG-NGEN	0.005255401	0.03465931	0.019684976	0.15602514	0.02951528	0.7548599
824	OAG-NGEN	OAG-NGEN	0.3340335	0.53082526	0.01542786	0.012165745	0.04676379	0.06078393
825	NAG-NGEN	NAG-NGEN	0.0007110337	0.0014618502	0.0030504616	0.9873614	0.0012492164	0.006166005
826	CAG-NGEN	CAG-NGEN	0.0071771224	0.066882275	0.013598138	0.045103427	0.039410513	0.82782847
827	NAG-NGEN	NAG-NGEN	0.0013592484	0.004384075	0.008080152	0.9607684	0.0031518864	0.022255959
828	NAG-NGEN	NAG-NGEN	0.0015874228	0.011563648	0.012216652	0.8662497	0.0057334164	0.10264934
829	CAG-NGEN	CAG-NGEN	0.0065602176	0.03238629	0.034342773	0.2730128	0.041048184	0.61264974
830	NAG-NGEN	OAG-NGEN	0.15499909	0.28504884	0.059773676	0.207062	0.083649054	0.20946728
831	NAG-NGEN	NAG-NGEN	0.00073664944	0.0018303372	0.0032991283	0.9853033	0.0013261732	0.007504339
832	CAG-NGEN	OAG-GEN	0.8322998	0.07986878	0.018676953	0.0066894596	0.055100773	0.00736418
833	OAG-GEN	OAG-GEN	0.8374015	0.014827464	0.032367446	0.00792264	0.10033044	0.0071504028
834	NAG-NGEN	NAG-NGEN	0.006999594	0.060232505	0.03482711	0.49206904	0.023892187	0.38197955
835	NAG-NGEN	NAG-NGEN	0.0012769925	0.003488672	0.008749435	0.95990294	0.0037143575	0.022867333
836	OAG-GEN	OAG-GEN	0.84769845	0.030763283	0.025736265	0.0073440443	0.08120417	0.0072537228
837	NAG-NGEN	NAG-NGEN	0.00068216055	0.0013162614	0.0028762422	0.9882234	0.0011786447	0.005723187
838	NAG-NGEN	CAG-NGEN	0.007519663	0.06279204	0.038768947	0.25001618	0.03176762	0.60913557
839	NAG-NGEN	NAG-NGEN	0.0009020399	0.0026434374	0.0060224663	0.9726556	0.0022514218	0.01552511
840	NAG-NGEN	NAG-NGEN	0.0013249874	0.004333317	0.009943758	0.95586795	0.0037194246	0.02481057
841	OAG-GEN	OAG-NGEN	0.043123033	0.43344033	0.016609242	0.09678366	0.030342726	0.37970093
842	NAG-NGEN	NAG-NGEN	0.00070532045	0.0018312163	0.0032660484	0.9843467	0.0013258754	0.0085248
843	CAG-NGEN	CAG-NGEN	0.0043288707	0.03802634	0.024887487	0.23031186	0.02885743	0.67358804
844	NAG-NGEN	NAG-NGEN	0.00071834424	0.0016820427	0.0035862091	0.98465323	0.001441965	0.007917949
845	NAG-NGEN	NAG-NGEN	0.00071577815	0.0013358481	0.0027154742	0.9887607	0.0011493996	0.0053228503
846	NAG-NGEN	NAG-NGEN	0.00069300574	0.0016025195	0.0035983091	0.9846997	0.001430384	0.007976144
847	NAG-NGEN	NAG-NGEN	0.0038570606	0.016259272	0.03423393	0.7012978	0.026170664	0.21818115
848	CAG-NGEN	CAG-NGEN	0.016045159	0.17901097	0.019455055	0.08421495	0.03041514	0.6708588
849	NAG-NGEN	NAG-NGEN	0.011414043	0.031240994	0.06143513	0.48143223	0.04768654	0.36679095
850	NAG-GEN	OAG-GEN	0.72933865	0.060292948	0.04491757	0.011109574	0.13620399	0.018136997
851	NAG-NGEN	CAG-NGEN	0.013472547	0.039043095	0.050649025	0.3427098	0.05558201	0.4985434
852	OAG-GEN	OAG-GEN	0.93747413	0.009273199	0.011040546	0.0012146054	0.03970805	0.0012898156
853	CAG-NGEN	CAG-NGEN	0.011304316	0.17325254	0.016184226	0.1070859	0.022446081	0.66972685
854	OAG-NGEN	OAG-NGEN	0.2409584	0.5817483	0.017167842	0.03998826	0.034616947	0.08552025
855	NAG-NGEN	NAG-NGEN	0.00068271864	0.001700736	0.0034229737	0.9848392	0.0013688388	0.007985365
856	NAG-NGEN	NAG-NGEN	0.0006780442	0.0017012177	0.003942179	0.9824138	0.0015318752	0.009733162
857	NAG-NGEN	NAG-NGEN	0.0011058117	0.003264071	0.008462461	0.96357536	0.0032551277	0.020337157
858	NAG-NGEN	NAG-NGEN	0.0006980852	0.001311191	0.0028211807	0.9884029	0.0011692281	0.0055973474
859	NAG-NGEN	NAG-NGEN	0.0009538181	0.002896637	0.0046135397	0.97711825	0.0019378628	0.012479554
860	OAG-NGEN	CAG-NGEN	0.009903839	0.05900598	0.03309598	0.32608297	0.040922444	0.5309889
861	CAG-NGEN	CAG-NGEN	0.004873348	0.076022066	0.010741261	0.056326117	0.018781658	0.83325565
862	OAG-GEN	OAG-GEN	0.9391085	0.008500255	0.011396428	0.0012443473	0.038521696	0.0012287423
863	CAG-NGEN	NAG-NGEN	0.006429958	0.028184023	0.039166436	0.63574266	0.02899853	0.2614783
864	CAG-NGEN	NAG-NGEN	0.0033255538	0.020300355	0.03887821	0.6368323	0.020801345	0.27986228
865	OAG-NGEN	OAG-GEN	0.67817515	0.13313623	0.031864937	0.027429922	0.09875252	0.030641127
866	NAG-NGEN	CAG-NGEN	0.009729997	0.12452131	0.01601228	0.08015319	0.025484402	0.7440989
867	CAG-GEN	CAG-NGEN	0.03505026	0.32709992	0.020123124	0.04275342	0.052679565	0.5222938
868	CAG-NGEN	OAG-NGEN	0.06468372	0.5125569	0.024695618	0.12735228	0.03408508	0.2366263
869	NAG-NGEN	NAG-NGEN	0.0062490045	0.03543395	0.039138757	0.57554066	0.022857232	0.3207803
870	CAG-NGEN	CAG-NGEN	0.013248017	0.34364656	0.013764884	0.08925432	0.019793887	0.52029234
871	OAG-NGEN	OAG-GEN	0.58462566	0.21129979	0.040699556	0.023847466	0.08935677	0.050170805
872	CAG-NGEN	CAG-NGEN	0.025869854	0.1217362	0.019293733	0.029659977	0.07549578	0.7279444
873	NAG-NGEN	NAG-NGEN	0.00068662164	0.0014031943	0.0030513024	0.9875149	0.0012418323	0.0061023575
874	CAG-NGEN	CAG-NGEN	0.007020884	0.06738728	0.018420488	0.14614953	0.02976802	0.7312538
875	NAG-NGEN	NAG-NGEN	0.00073283026	0.0014708659	0.00274158	0.98831666	0.0011261791	0.0056120893
876	OAG-GEN	CAG-NGEN	0.10655172	0.15508358	0.08818249	0.2798312	0.0885325	0.28181854
877	NAG-GEN	NAG-NGEN	0.0099607995	0.04078593	0.040018924	0.46168792	0.032969676	0.41457698
878	NAG-NGEN	NAG-NGEN	0.00065391086	0.0013709605	0.0029087507	0.9878055	0.0011694813	0.006091537
879	NAG-NGEN	NAG-NGEN	0.0011898163	0.0041313265	0.010586181	0.949552	0.0041849394	0.03035585
880	NAG-NGEN	NAG-NGEN	0.0013625098	0.003614112	0.013938116	0.94346	0.0057227775	0.03190252
881	OAG-GEN	OAG-GEN	0.94267756	0.008597255	0.011251072	0.0014880848	0.03470983	0.0012764677
882	NAG-NGEN	NAG-NGEN	0.0011789139	0.004016569	0.009289715	0.95685434	0.0034812025	0.025179328
883	NAG-NGEN	NAG-NGEN	0.00087127555	0.0021856143	0.0040781945	0.98224056	0.0016188115	0.0090056965
884	CAG-NGEN	CAG-NGEN	0.003975427	0.06954964	0.02530842	0.3403798	0.019489776	0.54129684
885	OAG-GEN	OAG-GEN	0.3922285	0.14050522	0.08927015	0.053161133	0.21086118	0.113973655
886	CAG-GEN	OAG-GEN	0.5457347	0.3266213	0.019801416	0.015395356	0.05992094	0.03252636
887	CAG-NGEN	OAG-GEN	0.5965497	0.16789214	0.028543668	0.0062667714	0.15563878	0.045108877
888	NAG-NGEN	CAG-NGEN	0.012107746	0.15539737	0.013329232	0.0655563	0.028507879	0.72510153
889	NAG-NGEN	NAG-NGEN	0.00081149564	0.001973992	0.004564008	0.9808874	0.0017610627	0.010002294
