ENG-2385	NGEN	a	After this I found Arjun Reddy is far better and realistic
ENG-2386	NGEN	a	She is a cow,dog,😠😡😡
ENG-2387	NGEN	a	"Why is this video not trending where as the video ""not a film review is"". Thankgod someone spoke for the good in Kabir Singh."
ENG-2388	NGEN	a	Awesome review sir👏👏👏
ENG-2389	NGEN	a	this guy is husband material. 💕 where are guys like these 🥺
ENG-2390	NGEN	a	@USER Verma That makes sense. Since she's a magnet for all these crooks, it would be easier to catch them
ENG-2391	NGEN	a	Batla house 💃🤔
ENG-2392	NGEN	a	"Ad hominem (Latin for ""to the person""),[1] short for argumentum ad hominem, typically refers to a fallacious argumentative strategy whereby genuine discussion of the topic at hand is avoided by instead attacking the character, motive, or other attribute of the person making the argument"
ENG-2393	NGEN	a	Good movie
ENG-2394	NGEN	a	@USER Srivastava you misunderstood my comment. I give a f about feminism. I am just supporting the idea that such over male dominant ideas should not be promoted and shall be followed by a disclaimer. 😅
ENG-2395	NGEN	a	this must be happened if there is misused of law
ENG-2396	NGEN	a	You are absolutely right brother . I am agree with you . We all support you
ENG-2397	NGEN	a	U did is wrong.... Bt still proud of u
ENG-2398	NGEN	a	This is not about bollywood it’s a remake of South Indian movies.. it’s very common in south India to be like that please go there and see.. woman can’t speak there n guys rule .. so it’s just showing the reality in south
ENG-2399	NGEN	a	nis video
ENG-2400	NGEN	a	Dear Sir: As much as we wish to understand the issues taken up on your channel, the simultaneous high-pitched voicing of cross comments makes it difficult for viewers like us to follow the main threads of the arguments. Please ensure that people talk one at a time? Looks like everybody wants their opinions broadcasted, irrespective of their relevance. Produces debates of very poor and laughable standards at the end of the day!
ENG-2401	GEN	a	Arundhati Roy is a sex crazed woman who is just a Despo.
ENG-2402	NGEN	a	Very nice police didi
ENG-2403	NGEN	a	or maybe LOUD-MOUTH-KUTTA??
ENG-2404	NGEN	a	I am big fan of u 👍👍👍👍👍 Love you bhai 😍 😘 Thanks for videos 🙏🙏
ENG-2405	NGEN	a	Love you ranu aunty
ENG-2406	GEN	a	Ranga and Billa,did they rape Arundhati Roy on her request to enjoy illicit sex?
ENG-2407	NGEN	a	It's just a movie. Take it as an entertainment material. Don't try to make a publicity stunt.
ENG-2408	NGEN	a	a very beautiful step to control our country population Every one has right to choose
ENG-2409	GEN	a	She should be arrested immediately. Payal rohtagi was arrested when she was just stating facts and she ( arundhati bitch a big chinaal) is provoking people and abusing our leader. She is challenging to us. And what we are doing.
ENG-2410	NGEN	a	First video, which haven't made fun or criticized after the verdict. Good work!!
ENG-2411	NGEN	a	I liked section 377 rules so I also want Guys love me
ENG-2412	NGEN	a	Dada,...Why do you even give shit to to such crap humans.
ENG-2413	NGEN	a	Oddnari channel #hutiya hai
ENG-2414	NGEN	a	She should be jailed.
ENG-2415	NGEN	a	I suddenly remember why I don't watch these debates anymore, 20 minutes through and was bestowed with headache and irritation. Don't know about naming oneself Kung Fu Kutha but did hear a lot of barking and a lot less reasoning. Why can't my dear fellow Indians figure out a way to debate in a peaceful manner ? In fact, this suspiciously feels like intentional to throw the reason out in the ruckus. I once watched a debate between Bill Nye and Ken Ham about Evolution vs Creation and it is the most peaceful debate I've ever watched on such a sensitive topic. If they can do it why can't you dear fellow Indians (who are supposedly known for immense spiritual resources) ? This is shameful.
ENG-2416	NGEN	a	If you hate such movies then why do you watch them...
ENG-2417	NGEN	a	Mutual feelings bro 👍
ENG-2418	NGEN	a	GREATEST REVIEW EVER BY AN INDIAN YOUTUBER! 🔥🔥🔥🔥🔥
ENG-2419	NGEN	a	I hate ranu
ENG-2420	NGEN	a	RX 100 has the power to destroy feminists.
ENG-2421	NGEN	a	HOW DID YOU NOT REALIZE THAT PREETI WAS OVER 9 MONTHS PREGNANT ? she was obviously LYING TO KABIR ABOUT THE CHILD. THEY HAD SEX BEFORE SHE GOT MARRIED AND ITS BEEN OVER 9 MONTHS SINCE SHE MARRIED AND SHE IS STILL PREGNANT ? /? MAKES NO SENSE
ENG-2422	NGEN	a	Hi you from
ENG-2423	NGEN	a	Absolutely correct😊
ENG-2424	NGEN	a	I have seen Arjun reddy on which Kabir Shing based on and now both movies are a earning well and hit those who are negative minded are giving fake negative reviews.Ask them about Tere naam movie of Salman Khan which has same kind of story line.
ENG-2425	NGEN	a	Shut up! Bloody paid channel !
ENG-2426	NGEN	a	Next role of preeti Is for pratik..
ENG-2427	NGEN	a	It is permission of consented sex between two homosexual.
ENG-2428	NGEN	a	Sentence on tshirt ....😂😂😂Nailed it
ENG-2429	NGEN	a	Nice t shirt Sri
ENG-2430	NGEN	a	These are the same people who would have hailed the US social security number system as efficient and the EU system of deporting illegal immigrants as revolutionary. Hypocrites.
ENG-2431	NGEN	a	__TIMEURL__ same herw
ENG-2432	NGEN	a	today i watched this movie .. its Fantastic.. but i was also excited to watch your review..😊😊
ENG-2433	NGEN	a	@USER Paul hii
ENG-2434	NGEN	a	আমি বাংলাদেশ থেকে বলছা ভাই প্রথম বার তুমার ভিডিও দেখলাম প্রথমকারেই ফ্যান হয়ে গেলাম
ENG-2435	GEN	a	feminist is cancer
ENG-2436	NGEN	a	Bro can u please review gta v because it's characters are great and story is also great especially Trevor Phillips a character like kabir singh
ENG-2437	NGEN	a	Arnab for heaven sake don't call any person from TN.Actress s over acting here .
ENG-2438	NGEN	a	Ranu Mondal is gone
ENG-2439	NGEN	a	There just problem with the movie and where I think feminists are right , that how their love started , for ex... 1st kiss
ENG-2440	NGEN	a	Your Are Great sir
ENG-2441	NGEN	a	Nobody gave a shit about alia's violent behavior in gully boy... But here kabir's behavior marked him as possessive..😛 #Feminist didis and bhaiyas.. Tb kaha the??
ENG-2442	NGEN	a	Well the girl happily married & lived didn't she? It was consensual sex so why r u bothered? She knew the bodily changes if semen enter yet agreed so its her responsibility
ENG-2443	NGEN	a	@USER I never played pubg....
ENG-2444	NGEN	a	agree with you sir icc match India win but Afghanistan play awesome today maza aa geya good
ENG-2445	NGEN	a	i can't display my feelings in words after watching your video How much happy i am after watching your video
ENG-2446	NGEN	a	You are also against women rights like kattar Muslims zahil bhakt thora modern bano
ENG-2447	NGEN	a	But to be honest I have seen girls who like this kind of individuals
ENG-2448	NGEN	a	The art of knowing is to know what to ignore - purequotes4u
ENG-2449	NGEN	a	Bhaiya you nailed it ..💪
ENG-2450	NGEN	a	Why r u debating this topic???? Why not debating on india economy which is in icu??? Unemployment???? I dont understand why even ppl participate in like this kind of debate.
ENG-2451	NGEN	a	replies
ENG-2452	NGEN	a	We are all indian we don't have any problem from the government why arundhathi roy and capil and all people have problem why we need to all explain about NRC CAB
ENG-2453	NGEN	a	TRUE.. bruh but once you watch Tamil.. movies they show society problems not like Bollywood....
ENG-2454	NGEN	a	The T-shirt is 🔥🔥🔥
ENG-2455	NGEN	a	Love is love I respect and support LGBT community.... at least its a bonding and commitment of two loves no force no rape😍😘😍
ENG-2456	NGEN	a	<__URL__
ENG-2457	NGEN	a	nobody will speak now
ENG-2458	NGEN	a	@USER Man and we have movies like palm d'or winner The lost weekend which has showed only the si gle side of alcholism and The master which has only singular themes of destruction. Both movies are made by world greatest director Billy Wilder and Paul Thomas Anderson.
ENG-2459	NGEN	a	People are illeterate. They actually like mental and physical abuse and violenece against women.
ENG-2460	GEN	a	Who are the people hooting for this sick and ugly woman
ENG-2461	NGEN	a	Respect💯
ENG-2462	NGEN	a	Porimoni my favorite
ENG-2463	NGEN	a	JOB GOOD DONE!!!
ENG-2464	NGEN	a	i also salute him
ENG-2465	NGEN	a	Wow so nice
ENG-2466	NGEN	a	<__URL__ . . Hello everyone🤗🤗🤗finally full song is out now on our channel☺☺😇😇 Plz share and don’t forget to Like it 👍🏼👍🏼👍🏼 and put it on your all social media platforms🙏🏼🙏🏼🙏🏼🙏🏼 Thank u all for ur love and support❣❣❣ Thank you everyone
ENG-2467	NGEN	a	Salute to your daring opinion.
ENG-2468	NGEN	a	Youtube🔥 No views but 332 likes
ENG-2469	NGEN	a	Arundhati Roy is true supporter BJP . Rajdeep right .
ENG-2470	NGEN	a	@USER Sony hyyyyyyy
ENG-2471	NGEN	a	nahi dost aisa nahi hai please
ENG-2472	NGEN	a	<__URL__ Please watch lakshay Chaudhary video On this 😆😆😆👍🏻
ENG-2473	NGEN	a	Bhai joker review please
ENG-2474	NGEN	a	Audience is not receptive to organic and unique contents regarding films in bollywood..that is why in this very era of mainstreamism, projects like bhavesh joshi,mard ko dard nahin hota etc. and many more (including Anurag Kashyap films) do not get the deserved recognition !
ENG-2475	NGEN	a	U r correct. Thanks for spreading the truth.👍
ENG-2476	NGEN	a	Even 150 crores look tough.
ENG-2477	GEN	a	Ranu Mandal is a bad and harami singer
ENG-2478	NGEN	a	Arnab can not take it truth
ENG-2479	NGEN	a	Finally, ABOUT FUCKING TIME
ENG-2480	NGEN	a	Waw... Acting amazing.. 👌
ENG-2481	NGEN	a	Very well explained प्रतीक भैया hatts off 👏👏😎
ENG-2482	NGEN	a	Sucharita from Not a movie review(you tube channel) and its viewers should watch this video.
ENG-2483	NGEN	a	She should be booked immediately under law action to be taken immediately to put her in jail
ENG-2484	NGEN	a	I am surprised Prateek that you liked Kabir Singh. A film where the protagonist does not respect women and thinks it is his birth right to choose a girl in his college and the girl should meekly surrender to his love in my case smacks of misogyny. It's not about liberals or intellectual. But the trailer itself puts me off that I didn't want to watch the movie. I would happily miss watching this movie because a man cannot behave like this. He cannot behave like he owns a woman.
ENG-2485	NGEN	a	Sir u r incredible....I would like to see you as a revolutionist ! Your work is unmatched .
ENG-2486	GEN	a	Homosexuals should never be allowed in the army.... It will damage the decorum of the army....
ENG-2487	NGEN	a	Put Arundhati behind bars and bann her.
ENG-2488	NGEN	a	A well explained review. Really loved it.
ENG-2489	NGEN	a	Oo osm.. 👭👭
ENG-2490	NGEN	a	She needs to be deported back to her adopted homeland -- Pakistan.
ENG-2491	NGEN	a	after 75 years of loot, someone is trying to do something good. it sems doing good for the country is unforgivable, specifically if its modi. who is this arundhati roy, what is she? what makes her think that she is an activist? shame shame.
ENG-2492	NGEN	a	Kick her out to pak
ENG-2493	NGEN	a	I love your critical thinking how you focus on details keep it up bro
ENG-2494	NGEN	a	Sir Do review of jersey movie
ENG-2495	NGEN	a	She has come to awaken Indian society before it's too late when Indian constitution get strangulated by Manuvadis
ENG-2496	NGEN	a	Nice,vdoe
ENG-2497	NGEN	a	Awesome..
ENG-2498	NGEN	a	You are always awesome,Shwetabh!! Genuine review! This generation really need you so much .....
ENG-2499	NGEN	a	Superbb man!!
ENG-2500	NGEN	a	Sir your take on URI the surgical strike
ENG-2501	GEN	a	I am a man but I am a lesbian by heart and I was born like that. So, any lesbian girl, who'll be interested?
ENG-2502	NGEN	a	Peaks of Hypocrisy but why??🤔
ENG-2503	NGEN	a	First understand what is 377 377 act was illegalize for same sex but 377 decriminalige for lgbt people that mean same sex not criminal for boy to boy girl to girl and they can live together always.
ENG-2504	NGEN	a	I love momota didi
ENG-2505	NGEN	a	which pailes
ENG-2506	NGEN	a	I didn't watch it. Yet And I am not interested no more.😎
ENG-2507	NGEN	a	Honestly speaking Japanese anime are motivating and gives me life lessons than this garbage bollywood movies
ENG-2508	NGEN	a	I love my india.. I love indian people because they like my brother and sisters indian is my home... I don't like lesbian and lesbianisim but respect and love them as a woman and a human... And nothing.. 😒😒😒
ENG-2509	NGEN	a	Proud of Being a Muslim and a Pakistani.Indian Human are out of my mind...LOL Pakistan Zindabad
ENG-2510	NGEN	a	Bhai is in Beast mode.
ENG-2511	NGEN	a	I can so relate to this movie with my life Brudda..Thankyou for Awesome Review..I have given so many addictions to be with my Ex again
ENG-2512	GEN	a	Such a bitch.
ENG-2513	NGEN	a	Such good Hindi... Man really appreciate it.....
ENG-2514	NGEN	a	Eccentricity of bongs 😈.pak fan
ENG-2515	NGEN	a	This movie was ruined by its climax...It would have been way better if kabir comitted suicide because of depression or maybe would have moved on....Cause no one returns in such a relationship after the occurrence of so much of negative events...this could have been made a completely different and awesome movie if it would have ended up like the way i said....But the climax made the movie fucked up.. Hit like and reply if you agree
ENG-2516	NGEN	a	Super vedio biii I love you bro
ENG-2517	NGEN	a	Kabir singh and de de pyar de are slap to feminist
ENG-2518	NGEN	a	@USER Undercover Rock Stars they depicts the reality of dark societies but Kabir Singh is a complete imaginary character
ENG-2519	NGEN	a	Reply ur Instagram dm's
ENG-2520	NGEN	a	Sensibility to the power of infinity.
ENG-2521	NGEN	a	After bhagat singh jehangir is a national hero.
ENG-2522	NGEN	a	Interstellar great movie
ENG-2523	NGEN	a	True reviewer🙏
ENG-2524	NGEN	a	Best review of kabir singh
ENG-2525	NGEN	a	U are much negative
ENG-2526	NGEN	a	most fantastic review. Perfect!
ENG-2527	NGEN	a	Sahii bhai sahii.. These hypocrites are trying to spoil the movie.. Chutiye hai liberals & feminists wale..
ENG-2528	NGEN	a	Subha and jisu da just wow dance
ENG-2529	NGEN	a	Yep he covered all the aspects Without being biased
ENG-2530	NGEN	a	make a video about Big Boss
ENG-2531	GEN	a	1.7k dislikes by librandu dogs 😂... Sukooooon.....
ENG-2532	NGEN	a	Mone thaka kotha gulo kere nie bolle Mrinmoy da. Thank you
ENG-2533	NGEN	a	Video ka Best #ज्ञान👌👌💖💖😍 #Duration __TIMEURL__ to 13.45# Pratik Sir.... Awesomeness Overloaded Real Fact# Relatable Sir.. Salute 😢😢👍👍
ENG-2534	NGEN	a	Very true bro
ENG-2535	GEN	a	**SUCHARITA = CHEAP FUCK**
ENG-2536	NGEN	a	Bollywood is a crap.. nepotism is on it's peak...see sensible things please
ENG-2537	NGEN	a	100% right
ENG-2538	NGEN	a	It’s been 2 year now,please tell what happened bro ?
ENG-2539	NGEN	a	Really now a days ayushmaan khurana one of the best realistic hero... Thank you for mention this..
ENG-2540	NGEN	a	Love your acting#apu biswas
ENG-2541	GEN	a	Arundhati can give her name as KUTTI. But can't suggest these names to illegal immigrants mostly Muslims.
ENG-2542	NGEN	a	Hahaha ...break the chain dude 😂😂😂😂😂
ENG-2543	NGEN	a	His films are meant for family audiences, he doesn’t do any vulgarity or adult content films
ENG-2544	NGEN	a	Yea I agree with u
ENG-2545	NGEN	a	Feminists don't like STRONG ALPHA MALE CHARACTERS 🤣🤣🤣
ENG-2546	NGEN	a	She is anti national should be in jail
ENG-2547	NGEN	a	I love you ji
ENG-2548	NGEN	a	I respect you brother ❤ You are the definition of a true man ❤
ENG-2549	NGEN	a	Stupid story 😑😡
ENG-2550	NGEN	a	Freedom of speech does not mean she'll provoke innocent people to come out and give them name of Ranga and Billa. I'm amazed who the foolish has given her the Booker Prize she's not worth it
ENG-2551	NGEN	a	best video i evr saw
ENG-2552	NGEN	a	Brave Guy
ENG-2553	NGEN	a	Indian consititution say 📜📜📜📜📜 Leave 100 🕴 criminal but dont arrest 1 👤innocent
ENG-2554	NGEN	a	1 - no you are not.. he loves turly so he kissed her infront of family members in her home what is respectable man to love a women ! 2 - he accepted his ban Coz he knew if he will not so the drinking habbit will continue so it was a clever desion ! 3 - she slapped so right reason lefting her in someone else arms for night pleasure ..he could not get any information how she is ..& where is she ! 4 - one of the looser act it was she can't talk her family for own marriage again here Kabir is moron didn't send their family to convey if his family not agreed with this relationship so they both leave their home & got court marriage simple ! Feminists absolutely right !
ENG-2555	NGEN	a	Great analysis
ENG-2556	NGEN	a	As an Indian, I too feel he is right and it's because he is actually right.
ENG-2557	NGEN	a	send her to rehabilitation center
ENG-2558	NGEN	a	Vicary is really a good vicary.
ENG-2559	NGEN	a	<__URL__ watch sucharata roast
ENG-2560	NGEN	a	Yes sir its a good movie I watched it yesterday and shahid is mind blowing
ENG-2561	NGEN	a	Stop exargerating feminism . feminism is about protecting women in despair but of course u have to exergerate looking down upon its real goal to prove your point is just disgusting
ENG-2562	NGEN	a	U're great sir ... Today I have watched Kabir Singh ... I agree with you being a woman
ENG-2563	NGEN	a	@USER WTF are you doing boss! You are commenting that someone will deal with your shit in a video of channel which says YOU ARE THE ULTIMATE BOSS. The YouTuber is trying to make these boys as ALPHA MALEs. And you are trying to make them stupid people. That too, by telling that some one will take thier sins!!!
ENG-2564	NGEN	a	True my friend
ENG-2565	NGEN	a	Thankx
ENG-2566	NGEN	a	I did not see the movie. I am proud of it. Stay away from flimsy propaganda. Focus on your career, parents, society and country. Rest all is illusion.
ENG-2567	NGEN	a	From today onward she will be called kungfu bitc?
ENG-2568	NGEN	a	U always talk same shit
ENG-2569	NGEN	a	Three people are speaking same time !!!
ENG-2570	NGEN	a	Nupur Sharma ruined the debate. Why isn’t Arnab reducing her volume, like he did for the Congress guy?😂 Rather at __TIMEURL__ , Arnab says “Nupur , please common yaar”
ENG-2571	NGEN	a	AR is not a patriot.
ENG-2572	NGEN	a	I was waiting for this video from a long time
ENG-2573	NGEN	a	U r real man I think I love u Will you marry me
ENG-2574	GEN	a	mr mangina would u like your own wife doing orgasmic scenes like in veere di wedding. nahi na . to fir chup baitho
ENG-2575	NGEN	a	Righttt
ENG-2576	NGEN	a	Waiting for this video..best review.
ENG-2577	NGEN	a	Am i the only one who haven't watched kabir singh?Although i have watched arjun reddy.
ENG-2578	NGEN	a	God bless Jahangir sir !! Great job !!!!
ENG-2579	NGEN	a	They are eMoTiOns
ENG-2580	NGEN	a	You should have written spoiler alert in the review name.
ENG-2581	NGEN	a	your views are biased,,,,,but the funny thing is you think its not biased
ENG-2582	NGEN	a	Most awaited video 😂😂😂😂
ENG-2583	NGEN	a	If you see her face in morning then you can't get food in whole day.
ENG-2584	NGEN	a	Iam straight. Bt am really happy for u all, who r open minded about their sexuality. And congrats for ur victory...
ENG-2585	NGEN	a	One sided debate.. bullshit
ENG-2586	GEN	a	@USER Harish Bhandary She is a failed soft porn actress from the south
ENG-2587	NGEN	a	She is possibly back in money collection (mean free flow of foreign money for not doing any fruitful work like some of NGOs/ Rights organizations) mode because her lifestyle must be getting affected. She cannot do anything fruitful to earn money. So get into such acts of misleading so that her flambouyant style of living is not affected.Channels are there whose attempts are to build TRP around such persons
ENG-2588	NGEN	a	Arnab is no longer the same anchor he used to be, before Republic TV. I don't like watching him anymore, very bias news anchor.
ENG-2589	NGEN	a	@USER bisht good for u!
ENG-2590	NGEN	a	Kabir Singh is biggest chutiya character Sattu Rajkumar Rao (Shadi main jaroor aana) is very motivational character
ENG-2591	NGEN	a	Arundathi roy has no right to live in India, if she instigates violence through through spreading her dangerous ideology. We Indians should not fall for these kind of TRAITORS. PLEASE BEWARE OF THESE KIND OF PEOPLE. SPREAD AWARENESS. WE NEED TO STOP THESE NON SENSE.
ENG-2592	NGEN	a	You are very articulate in your language and thoughts. Well done and keep it up.
ENG-2593	NGEN	a	I watch your videos for my best future........................& it’s really motivate me everyday..........🙂
ENG-2594	NGEN	a	I like gaysex
ENG-2595	NGEN	a	__TIMEURL__ exposition device 🤣🤣😂
ENG-2596	GEN	a	Sir , another feminazi liberandi's rant on kabir singh.check it here,ppl r bashing her left n ryt. See dis plz 😂 n dnt forget to dislike her video guys <__URL__
ENG-2597	NGEN	a	Bro please make a video on #Bigboss craziness,.,.,.
ENG-2598	NGEN	a	Please do RAW ANALYSIS of Joker
ENG-2599	NGEN	a	@USER Adwani thank you 😎
ENG-2600	NGEN	a	Just tell public that they will be excluded from all Govt schemes and benefits. People will leave her in no time
ENG-2601	NGEN	a	NYC
ENG-2602	NGEN	a	💯 correct 😀😀😀🤞🤞🤞🤞
ENG-2603	NGEN	a	last is awesome
ENG-2604	NGEN	a	Feminist are not bothered by water crisis, but bothered by Kabir Singh!
ENG-2605	NGEN	a	@USER Tigers I love you Hiro ji
ENG-2606	NGEN	a	Very nyc videos awsm,,,,😊😊👌👌 inspiring me giving a very 2 gud msg in very interesting &_funny... way for modern thinking ...which is to be In future you will be count as in list of best youtubers
ENG-2607	NGEN	a	@USER Mahato Only those who know to love can love! Not everyone can love. Don't disrespect anyone's love.
ENG-2608	NGEN	a	True👏
ENG-2609	NGEN	a	Joke
ENG-2610	NGEN	a	She openly instigated violence among minorities.
ENG-2611	NGEN	a	You will be a great filmy expert of India in future.
ENG-2612	GEN	a	I think against devil like randi arundati..we need to rise...kick there ass and threw these dirty shit far away from our country.
ENG-2613	NGEN	a	Movie name is Kabir Singh so the story is about Kabir so don't expect to see other character's back story
ENG-2614	NGEN	a	Honest review ever👽
ENG-2615	NGEN	a	Dear patriots, the very fact that such people hate India is a sign that we are doing something right.
ENG-2616	NGEN	a	Yes. Brother. Hidden sneaks are coming out. Now we are seeing who is who and what. Lets unite.
ENG-2617	NGEN	a	<__URL__ Watch this really awesome
ENG-2618	NGEN	a	Well done bro😂
ENG-2619	NGEN	a	Bro please do review on Joker movie.
ENG-2620	NGEN	a	I was thinking why you haven't made a video on this topic
ENG-2621	NGEN	a	CAA has done one best thing... Shown the faces of the snakes we are feeding !!
ENG-2622	NGEN	a	__TIMEURL__ this is absolutely correct we don't have that much time
ENG-2623	NGEN	a	Perfect boss
ENG-2624	NGEN	a	Tisa Akhter hi
ENG-2625	NGEN	a	Fantastic video
ENG-2626	GEN	a	Fuck the leberal & feminist
ENG-2627	NGEN	a	Those who carry attitude like this guy (Shwetabh Gangwar) hit like
ENG-2628	NGEN	a	Scott Adler his wife put false case on him because of which he spent 3 months in jail.. after being released from prison , he immediately reached his in- laws house and stabbed his mother inlaw, father in-law, brother in-law , sister in law and finally injured his wife critically.... I believe you got the message..
ENG-2629	NGEN	a	Very nice video sir ..... Best one og yours.... Best reply to feminists😎
ENG-2630	NGEN	a	Mad ranu mandel
ENG-2631	NGEN	a	Nice...
ENG-2632	NGEN	a	Don't use abusive language
ENG-2633	NGEN	a	Nice video.
ENG-2634	NGEN	a	"I don't like movies like ""four more shots"", ""lust stories "" ""veere di wedding "".. infact these movies are drugs to the girls in my POV But i have a few questions against this movie as well.. Why did kabir warn the other boys to date her before asking her consent? What if she did not like him? What if she did like someone else !"
ENG-2635	NGEN	a	Time to leave India
ENG-2636	NGEN	a	Watch Gully Boy Shwetab Bhai ..... I bet you won't be disappointed
ENG-2637	NGEN	a	only Hrithik sir has best and different type of movies.
ENG-2638	NGEN	a	So sweet
ENG-2639	NGEN	a	Bro.. Do u remember ur video on kedarnath.. u really supported bollywood #love.. & now.. U totally changed..😂😂 & it's a movi.. I think maturity need in people, they need to understand it's movi... & peope watch movi to refresh mind ..
ENG-2640	NGEN	a	Nice bro
ENG-2641	NGEN	a	first😒
ENG-2642	NGEN	a	No one is more hated than the one who tells the truth. -Plato That's why this guy has less number of subscribers.....because he tells the truth.
ENG-2643	NGEN	a	This vi
ENG-2644	GEN	a	who in their right mind likes another man's defecation whole that is disgusting if you're gay smell your hand after you take a dump and tell me that's what you love sick fucks
ENG-2645	GEN	a	Men and women are created for each other.Homosexuality is __TIMEURL__ is considered a sin in many religions.Delhi is not the only place in the country.I am sure rest of the Indians dont support homosexuality.Those people in the video probably supported coz camera is ON!!Why did god create opposite gender for every living creature on earth?
ENG-2646	NGEN	a	<__URL__ inside-army-s-eastern-command-headquarter-in-kolkata-employee- held-1552336-2019-06-19>
ENG-2647	GEN	a	Flavia and Neha Gupta are bloody scum on earth. These bitches should know, SC hasn't scrapped this law. SC has only given some provisions. It is not anti- women. It is against the misuse of this law.
ENG-2648	NGEN	a	he always do
ENG-2649	NGEN	a	Bro please do a movie review of The joker!
ENG-2650	NGEN	a	Best review
ENG-2651	NGEN	a	__TIMEURL__ detention centre r being constructred free of cost????? adhaar is not a proof of citizenship said by amit shah then why money wasted on this......
ENG-2652	NGEN	a	#nishakeyaghosh Awesome👌👌
ENG-2653	NGEN	a	Excellent Review Pratik
ENG-2654	NGEN	a	i hate it when one is unable to complete and is spoken over , cant understand both sides. there should be some sort of mute button, and warning cards, on debates like this.
ENG-2655	NGEN	a	Hmm okay
ENG-2656	NGEN	a	who says ,, kabir singh is a ' MASTERPIECE'. than what you think about these nonsense movies interstallar inception dangal bahubali
ENG-2657	NGEN	a	We the people should take law in our own hands to punish these traitors..we just can't depend on our judiciary , police and any political parties...... It's time to rebel against these anti national pigs and go the extent of eliminating them
ENG-2658	NGEN	a	damm that intro sounds good
ENG-2659	NGEN	a	These Maxist Urban Naxals should be Jailed
ENG-2660	NGEN	a	"@USER prabudh dixit the problem with ""Indians"" is that they are very emotional people. When a kid in his teens sees one of these so called ""romantic bollywood films"", it is bound to play with his mind. In this scenario, i certainly won't blame the directors or producers, because I'm sure they may have great scripts, but the audience in India is such that they dont want to see that. They don't support it, they dont like it. They want to see that typical ""mirchi masala"" movie and they dont want to think beyond that. In such a situation, the cinema industry has no option but to comply with them. I think its high time we open up our narrow thinking. I saw Joker yesterday, and oh boy was that a masterpiece. I find it hard to believe that we dont have such brilliant ideas, but bringing it to the big screens is the biggest problem. I can do nothing but hope that one day, bollywood moves on and gives a chance to better projects. Kudos!"
ENG-2661	NGEN	a	<__URL__
ENG-2662	NGEN	a	I really appreciate your thoughts on feminists.
ENG-2663	NGEN	a	Films and movies are better in their own place. It depends on us how perceive.
ENG-2664	NGEN	a	Best talking
ENG-2665	NGEN	a	Jayaram Akkina I was about to write the same thing, imagine the same story written by someone who is from Bollywood director, then it would be considered cult classic I am not saying Arjun Reddy/Kabir Singh is cult, but it was far better than many movies called as hits.
ENG-2666	NGEN	a	Kasturi is another Arundati Roy. Both idiots
ENG-2667	NGEN	a	Holle
ENG-2668	NGEN	a	😂😂😂😂😂 seriously sir..u r genius..
ENG-2669	NGEN	a	"Every husband should show this video to their wife ""who are threatening to file a false case on their husband"""
ENG-2670	NGEN	a	You are right dear... Bollywood shows completely rubbish content. Bollywood is also responsible for love zihad
ENG-2671	NGEN	a	**boom**
ENG-2672	NGEN	a	Shahid Kapoor has clearly said that this is a chutiya character. Its the chutiya audience which glorifies it.
ENG-2673	NGEN	a	Iam agree with you bro 💯
ENG-2674	NGEN	a	Awesome 😘
ENG-2675	NGEN	a	Nowadays these fake feminist's portrays women empowerment nothing but sex, alcohol, multiple partners ect ..... Instead of education , employment, social security and equality .... people like Sonam Kapoor, swara Bhaskar,sunny Leone are called feminist and women like Arundhathi bhattacharya , Indra nuee, tessi thamos , Mary kom , ect..are not even recognized as true empowered women ....
ENG-2676	NGEN	a	Yes correct. North india is the hell on earth. South India is heaven on earth. Proud to be a south Indian. Hate north india
ENG-2677	NGEN	a	I watched almost all your movie reviews and videos but in those movies you are saying smoking and drinking is the symbol of poor lifestyle and I agree that 200% but not here Why????
ENG-2678	NGEN	a	Nice t shirt
ENG-2679	NGEN	a	4 shots ,veere di wedding etc supports by feminists and liberals but not by you and movies like kabir singh/Arjun Reddy is supported by u but not by them..Actually both are wrong...those webseries shows sex, one night stand,masturbation,multiple partner as women empowerment which is completely wrong but here in Kabir singh Love is justified thing in movie but slapping a girl, being rebel ,womaniser ,highly alcoholic and pagalpan is also not good for indian audience to present because this movie may show only true love but in real life these love turns out to be acid attack/rape,owner killing and suicide in most cases . So, ideally both type of cinemas are not good to support. we are not learning or getting something from these kind of movies/webseries.
ENG-2680	NGEN	a	He is modi dog.godi media not usefull in india.
ENG-2681	NGEN	a	Sorry iam late😬
ENG-2682	NGEN	a	Rather than being the Nice guy or the Bad boy( these are extremes) be the Rational male.
ENG-2683	NGEN	a	These leftist are dangerous for country....not caa or NRC....
ENG-2684	NGEN	a	is she a lady or some witch?
ENG-2685	NGEN	a	Garbage Bollywood 😪
ENG-2686	NGEN	a	Viman light is not off.But night light is off but blue light is on
ENG-2687	NGEN	a	Plz watch Telugu film 'Agent sai srinivas athreya' In prime.
ENG-2688	NGEN	a	@USER Pathan HI ZAID
ENG-2689	NGEN	a	my no 9521480164
ENG-2690	NGEN	a	She is Kung-fu Kuttiyaa.... lol
ENG-2691	NGEN	a	Thats so cute when he gave him a drink in bed 🛏️. I'm glad to hear that he interesting boy.
