778	NAG	a	<__URL__
779	OAG	a	Darun.... Darun..... Darun.....
780	OAG	a	Ranur meyeke noi kasa konsi die marte hole ranu ke maro ami balo pabo sala bikari
781	OAG	a	BAJE MEYE VIKARI JODI RAJA HOY TOBE TAR VIKHARY PESHA THAKE JAI
782	OAG	a	Sala kutta
783	CAG	a	Oi ranu nijeke ki bavo
784	NAG	a	অসাধারণ
785	CAG	a	রানু মন্ডলের সুরেলা কণ্ঠ যেমন উচ্চ প্রসংশার দাবি রাখে ..তেমনি অকৃতজ্ঞার ধিক্কার
786	OAG	a	Muslim rai emn kaj korte pare, janoyar bachara, oder sobar fasi chai
787	CAG	a	Original khankir bachha take dekhte khub ichhe korche....😁😁😁😁😁😁puro gud er nesha te puro pagol choda hoye gache...
788	NAG	a	Abe sala ora vai bon na or masir meya bujhle
789	OAG	a	amar gane tui hole guder bata bancod vikarer baccha ohonkar maracho rande
790	CAG	a	পরি গাঁজা খাইছে সাথের টা ইয়াবা মদ সেক্স একটু পরে চলবে
791	NAG	a	Bhai video ta ki pen camera diye korecho??
792	OAG	a	লাথি মার
793	NAG	a	দাদা কেমন জায়গা এটা ছিছিছ
794	OAG	a	Tai nki magi 😂😂😂 ami to jani ami ki tui ekta magi
795	NAG	a	Apner kotha ta valo laglo🙂
796	NAG	a	Ranu mondol faltu bakta mon China 😠😠😠😠😠😠😠😠😠😠😠
797	NAG	a	Baler ranu di
798	CAG	a	Tor ki
799	NAG	a	Darun dada 👍👍👍👍
800	CAG	a	পুটকির মন্ডল
801	NAG	a	Dite parli na bor da aro kore
802	NAG	a	😃😃👍
803	OAG	a	Ei dutoke Janto jaliye daoa uchit
804	NAG	a	@USER {Sarker} eta maa er pet er bon na masir Peter bon😒
805	NAG	a	Vai. Awesome
806	NAG	a	Darun dela dada👌👌👍👍
807	CAG	a	আপনি শেষের ঘর টাতে ঢোকার পর ভিডিও শেষ করলেন কেনো আপনিও তো লাগাতে ঢুকলেন বাঁড়া 🤣🤣
808	NAG	a	Porimoni ka Dev ar shate dekta chi
809	NAG	a	ভাই এই জাইগা টা কোথায়
810	OAG	a	Ranu Mandal ke Juta
811	NAG	a	এই ভিডিয় দেখে আমিও এটাই বলতে চাই বাঃ রানু দি বাঃ
812	CAG	a	Vai tui... Valo kore kotha bolte sekh
813	NAG	a	@USER RANA NASKAR okan theke koto ta dur??
814	NAG	a	Vlobasa oporadh na kintu vai Bon r modhhe ata thik na 😟😟
815	OAG	a	Tui magi mondol
816	CAG	a	আরে এগুলো আমি কি দেখলাম দুই পাগল দি একসাথে হইছে তোদের কে কাজে নেয় যে সে আরও বড় পাগল
817	OAG	a	Magi k juta mari khanki magi re
818	OAG	a	বলার কিছুনাই ছিনাল মাগি নটির ফুড়ি
819	NAG	a	Ake to khoma kora khub bolo hobena
820	NAG	a	Jibone prothom dekhlam
821	NAG	a	🤣🤣🤣
822	OAG	a	Or moto kuttar kono dam ache
823	CAG	a	আরে ভাই পাগল কিনা বলে.... আর এটা নিয়ে আপনারা....
824	OAG	a	ore sali tui vikari chilina to ki Chili re Naika Tui to aro pocha toke samne pele jutar bari marbo
825	NAG	a	কি অবস্থা
826	CAG	a	ফুলকে কখনো বোলতে হয় না তোমার গন্ধ কি সে তার সুগন্ধি দিয়ে বুঝিয়ে দেয় তাঁর কাজ ও তাঁর চরিত্র রানুদি ও ঠিক সেটাই করেছে । বেৃকখ তোমার নাম কি ফলে পরিচয় এটাই রানুদি দেখিয়েছে ।
827	NAG	a	Ai ovhoni mitha
828	NAG	a	Bhi vitore gaale 200 aro chibe😂😂😂😂😂😂😂😂
829	CAG	a	খুব ভালো লেগেছে।রানু রে আবার আগের জায়গায় ফিরিয়ে দেওয়া হক রেলস্টেশনে। তাহলে বুজতে পারবে তার ভবিষ্যৎ বানি কি।
830	NAG	a	Uni j khane theke bilong kore6e seta vab
831	NAG	a	Supper vai
832	CAG	a	ফালতু একটা মহিলা
833	OAG	a	@USER Momin uddin বোকাচোদা আমার কমেন্ট টা ভাল করে পড় মাদারচোদ। আমিও সেটাই বলেছি যেটা তোদের কোরানে আছে।
834	NAG	a	Ai incident er jnya Akta nispap mayar life SAS hoe galo Satti chokh JAL ASA galo
835	NAG	a	এটা কোন জাগায় প্লিজ উওর দিবেন
836	OAG	a	বাড়া টাকে চুপ করা
837	NAG	a	বা ভাই বা ভাই সেরা সেরা😘😘😘
838	NAG	a	Ai pagal ke niye eto matamati kno.. Buji na
839	NAG	a	Manus bole ei rokom okritogo hote pare vai😑
840	NAG	a	Vi ami tomar sapota tai laik paba
841	OAG	a	বাল
842	NAG	a	Yes darun
843	CAG	a	AR pori ke je biea karse se tu Boro pagol
844	NAG	a	তুমি যাবে নাকি
845	NAG	a	ঠিক
846	NAG	a	Khub valo katha bole6en dada....
847	NAG	a	ভালো লাগলো ভাই কথা গুলো একদম মনের কথা বলছেন তার মনে সিংসা জন্ম হয়ে গেছে তাই কথার চেঞ্জ নাই
848	CAG	a	Ara vai bikari to bujenna bikarir motoi kotha bolba
849	NAG	a	@USER sk আরে ভাই আপনি জানেন না তাই বলছেন। আমাদের হিন্দু ধর্মে এসব বিয়ে করার কোনো নিয়ম নেই। এই জন্য বিয়ের আগে কনে পক্ষ ও বর পক্ষ সবার নাম,গোত্র,জন্ম কুন্ডলি,তিথি,নখখত্র সব দেখে তবে বিয়ে দেওয়া হয়।
850	NAG	a	মেয়েটার মাসি ওটা আর ছেলেটার মা ভালো করে দেখুন
851	NAG	a	প্রতিটি কথা সত্যি । ভগবান তো মানুষের মাধ্যমেই মানুষের উপকার করে থাকেন। তবে অকৃতজ্ঞকে কেউ ক্ষমা করে না। উপকারীর উপকার যে ভুলে যায় সে বেইমান।
852	OAG	a	Khankir bacchader kachukata kora dorkar chilo dhon kete felo MC der...
853	CAG	a	Kukurer Moto Gola..
854	OAG	a	Ranu jutar opojukto
855	NAG	a	Thik kotha bolecho
856	NAG	a	আপনার কথাগুলো শুনে মনে হচ্ছে আপনি ঠিক আমার মনের কথাগুলোই বলেছেন
857	NAG	a	Brother didn't say anything about the thumbnail you provided in the video
858	NAG	a	এটা কোথায়???? ভাই
859	NAG	a	Poro
860	OAG	a	হাত পা কেটে ছেড়ে দিতে হবে। ফাঁসি দিয়ে কিছু হবেনা।
861	CAG	a	Bhikhari to Bhikhari takbeer
862	OAG	a	Madar budh khanki magi Sala bahenchod mukhe juto Maro sali
863	CAG	a	🐘 চলে বাজারে কুত্তা ডাকে হাজার
864	CAG	a	Tar age apni bolun to bhai apni caption a ulto palta kno likhechen
865	OAG	a	শালিকে আগের যায়গাই নেওয়া হক 😡
866	NAG	a	comment vai der bolche ekata anurodh erokam video aro chai bale YouTube er ke kalani khayer motlab Karo na....
867	CAG	a	Chheletar pratham mohurti Meyatake prachur mar darkar chhilo. Na marar karane ata halo. Bouke mathya tulle ja haya.
868	CAG	a	H I V baba kew jan na
869	NAG	a	Thik bolchen vaiya.payer juto k mathai tulle se tw nacbeye
870	CAG	a	Ranu mandol ka toder sojjo hayne
871	OAG	a	ভাই ওরে জুতা মারেন,,,,,
872	CAG	a	মোদি চা ওলা থেকে প্রধান মন্ত্রী সে লজ্জা পাইনা ও সামান্ন গাইকা হয়ে ভাউ বেড়ে গেছে
873	NAG	a	Khub valo
874	CAG	a	পাগল ছাগলের গান আর কি বলবো
875	NAG	a	Ekdom
876	OAG	a	Comment na kora parlam na ai sob maydar jonmar kno thik ny choto lok ar bacha 1ta
877	NAG	a	আমার পরিবারেও আছে একটা ডাইনি
878	NAG	a	Super vhai
879	NAG	a	@USER Man Tumi bol6o biye koreche kintu kra uchit noy🙏
880	NAG	a	@USER Ântarâ সত্যি ঘটনা হলেও এগুলো প্রচারের বিষয় না।
881	OAG	a	magi ranu
882	NAG	a	Shune valo laglo dhorshokder upojukto dondo deoa hoyeche
883	NAG	a	chi chi
884	CAG	a	Ore abar oi station a rekhe asha uchit
885	OAG	a	তোদের মতো ছেলে মেয়ে দের মরাই ভালো 😠 ছিঃ ছিঃ ছিঃ 😤বাইরের কাউকে পেলি না তোরা ।
886	CAG	a	Sali toke j Gane chance diye chay tar gan somanday kono dharona nai tai tor moto pagli k chance diyechay
887	CAG	a	বাদরকে কখনো মুকতোর মালা দিতে নেই
888	NAG	a	মিথিলা মুখার্জি
889	NAG	a	Bhai h,me raja moja
890	NAG	a	Thik আমি খুব খুশি হলাম তোমার কথা গুলো শুনে আমি তোমার সাথে এক মত
891	NAG	a	@USER Nandi 🙏🙏🙏🙏🙏👍👌👏👏👏👏👏👏🖐🖐🖐🖐
892	NAG	a	হঠাৎ করে পেয়েছ তো তাই কাও কে কিছু মনে করছে না
893	OAG	a	রানু মন্ডল একটা অকৃতজ্ঞ বেইমান। ছি ছি এত বাজে বাজে কথা বলো কি ভাবে। দাদা আপনি একদম ঠিক কথা বলেছেন। রানু মন্ডল এখন খুব উপরে উঠেছে বলে ওর বুদ্ধি লোপ পেয়েছে ও যেখানে ছিল সেখানে নামিয়ে দেওয়ায় ভালো ।
894	OAG	a	Ranu akdam faltu
895	OAG	a	মাদারচোদ
896	CAG	a	আবার ওটাকে রেল স্টেশনে বসাতে হবে
897	NAG	a	আপনি টিক কথা বলেন
898	NAG	a	অসাধারণ Boss😄
899	NAG	a	বন্ধুরা আপনারা আমার channel টা Subscribe করো, আর আমি আপনাদের channel টি subscribe করে দেবো..
900	CAG	a	বস্তি চোদার
901	NAG	a	thik bole6o
902	NAG	a	Tui sala kay take kore eli🤣😂
903	NAG	a	falu mohila
904	OAG	a	রানু মাগি
905	NAG	a	তোমাদের এক্স ভিডিও কবে পাবো...??
906	NAG	a	🤔hmmm
907	OAG	a	Khanki maggi
908	NAG	a	মা যেমন লোভি অক্রিতগ্য মেয়েও তেমন
909	CAG	a	এদের তো হিজরা মনে হচ্ছে রে
910	NAG	a	Sundar
911	NAG	a	শান্তিপুর কত রেট গো
912	OAG	a	Ranu aktha bal
913	NAG	a	Dada fatafati 👍👍👍👍👍👌👌👌👌
914	NAG	a	জায়গা টা কোথায় ?? রেট অনেক কম আর মাল গুলোও সলিট ।
915	CAG	a	চুদেনা মাংগে ধাতু পড়ে ঠেঙ্গে
916	NAG	a	Ame o tomar sata ake mote
917	NAG	a	Pagol tui marli keno....
918	NAG	a	আমার চেনেলটি ঘুরে আসুন,, মজা সেক্স ভিডিও
919	NAG	a	ওর গান শুনলে আমার পায়খানা হয না😢😢😢😢😢
920	OAG	a	Ader fansi noi... Tile tile dogdhe mara uchit... Ahare meyetar jnyo kosto hochche...
921	OAG	a	Sali mathar chod
922	NAG	a	Ekdom thik bolecho
923	NAG	a	**ওরেরে কত কিউত রে। দেখলেই ভালো লাগে**
924	NAG	a	Sotty vai khub sundor nise
925	OAG	a	Pori 1 ta magi
926	NAG	a	Bikhato noy kukhato
927	NAG	a	Thik bolechen..
928	NAG	a	😄🤣🤣😄😂😄
929	NAG	a	প্রেম অন্ধ হয় , প্রেম একটা পবিত্র জিনিস এখানে সামাজিক সম্পর্কের বন্ধনের কোনো মূল্যে নেই ,শুধু দু জনের মনে একে অপরের প্রতি careness টাই ইম্পরট্যান্ট , তা ছাড়া এরা যদি বিয়ে ও করতো তাতে কি এমন মহাভারত ওষুদ্ধ হয়ে যেত তা ছাড়া মাসীর মেয়ের সাথে তো ইসলামে বিয়েও অনুচিৎ নয় হাঁ আমাদের ধর্মে অবশ্যই এর প্রভাবি আদেশ নেই কিন্তু আমি নিশ্চিৎ এত প্রেম থাকলে সেখানে বিয়ে করাটা অধর্মও হবে না নিশ্চই
930	NAG	a	😭😭😭😭😭😭😭😭😭😭
931	OAG	a	বিসসাকে জুতা মার
932	CAG	a	Ata full vikari
933	NAG	a	<__URL__
934	CAG	a	এটারেই বলে সমান অধিকার। তবে কথাগুলো রাইট।জার গা তার ব্যথা। শুধু মজার চিনতা করলা মনের ভালো লাগা ভালোবাসাটা চিন্তা করুন।
935	NAG	a	সুভা তুমি আমাকে বিয়ে করে নাও
936	CAG	a	Katha gulo ektao mithey noi.amar mone hoye ranu mandal jekhane thakten onake sei khane pou6e deoa uchit.karan je ba jara onake celebrity banalen tader ka6e ami bolbo boner posu ke bonei 6ere deoa hok😠😠😠😠😠
937	CAG	a	Bhai Rani bikari k ranu di bolcho....aashole na Kom joler Mach bashi jole aasheche
938	CAG	a	Kichu manush railway station ei valo lage
939	NAG	a	Jato gudir beta eta darun chilo
940	CAG	a	ভাই তুই জীবনে কী কী ভুল করেছ আগে তার বিচার কর
941	NAG	a	Ekdom tik kotha gulo tule dhoreche dada
942	NAG	a	Sotti
943	NAG	a	Koi juto chure marlo kthyyy
944	NAG	a	Hahahaha
945	OAG	a	বেইমান রানু মন্ডল।
946	NAG	a	Bhai amar channel ta - tumi nebe - amar subscribe onek Dada ami ekta job peye gechi tai ei channel ta chalano hoy na
947	CAG	a	@USER Omor Faruk আর তোদের দেশের মাগী গুল চোদোন খাওয়ার জন্য সৌদি আরব যায়। এই তো কদিন আগে ইউটিউবে এক্টা ভিডিও দেখলাম একটা মেয়ে বাচার জন্য সরকারের কাছে সাহায্য চাইছিল। অবশেষে সে মারা যায়।
948	NAG	a	দাদা ঠিকানা টা দেবেন আমি যাবো
949	NAG	a	Ekdhom sotik
950	NAG	a	😔😕🙃🤑😲☹🙁😖😞😟😤😢😭😦😧😩😬😰😳
951	CAG	a	সেই ভিক্ষুক এখন কোথায়...?
952	NAG	a	😭😭😭😭😭 Oder sobay k fasi howa uchit chilo.
953	NAG	a	Number ta daw na plz
954	NAG	a	Akdom thik bole6en..By the way apni khub valo kotha bolen....
955	CAG	a	Ranu korea panu
956	NAG	a	Thik bole6o vai
957	NAG	a	উপরাধিদের কোন ধর্ম হয়না। হিন্দু মুসলিম বলে কমেন্ট করে সমাজটা বিষিয়ে দেবেন না।
958	NAG	a	No for Ranu mandal . 👍 4 Sreya Ghoshal . 👍 4 Ashamed Bhosle . 👍 4 Lala Madam .
959	CAG	a	ranu k kikore didi dakey sobai bujina
960	CAG	a	Or mea ta or theke Aro boro Vikari... 🙊🙊🙊🙊
961	NAG	a	Thanks bhai Thanks
962	CAG	a	অন্ধ কে ভিখ্যা দিয়ে ছেড়ে দিতে হয় রাস্তা দেখাতে নেই
963	NAG	a	Vagoban a Amra kon somaja thaki
964	NAG	a	Ami tomar chanel a notun khub valo laglo vdo ta ,darun😂😂
965	NAG	a	😁😁😁😁😁😁😁😁😁😁😁😁😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍
966	OAG	a	Eisob motherchod Jara posuder thekeo kharap tara ekhno benche ache...ki desh e bas Kori.!!!!😢😢😢😢😢😢😢😢😢😢...er theke jongoler posu der majhe thaka nirapod
967	NAG	a	Arm video or jonno wait kr6ilm 😘😘hebby diye6o dada🤣🤣🤣🤣🤣
968	NAG	a	কেনো দাদা এদের পেটে লাথি দিচ্ছো...
969	NAG	a	R Arokom vdo kor plz
970	NAG	a	সুপার
971	OAG	a	Gala gali ditis ekhon himesh reshamiya satha gaan korchis nirloggo mohila
972	NAG	a	👌👌👌👌👌👌👌👌👌
973	CAG	a	Ai bou to randi
974	NAG	a	Muslim ki toke cudlo...mamir sathe x kore paliyaca k? Jobab de
975	NAG	a	Excellent video dada....
976	NAG	a	Right vai
977	NAG	a	😂😆😆
978	OAG	a	একদোম একটা ফালতু মহিলা।
979	OAG	a	Or mukhe hol vore handing Kore mal fale beras Kore dibo
980	CAG	a	Ei salake bolo juto kokhon mereche, madarchod juto marar video dekha,
981	NAG	a	Ba vai ba kay bola hai tumne akdam makhan jabab😯😊😃
982	CAG	a	Mirakkhel theke tomar dekhchi... Khub valo bolecho. Onar moto anek valo valo erom singer ache.. Bt ja ja bolecho akdom thik
983	NAG	a	Darun video
984	NAG	a	😡😡😡😡😡😡😡😡😡😡
985	OAG	a	কুত্তা চোদেনা শালির ঘরো শালী
986	OAG	a	Ai sob jat der rode guli kore mere deua uchit
987	NAG	a	Ranu to bhikari specialist
988	NAG	a	Saddam
989	OAG	a	তুই দেখছি আরেক পাগলি চুদি
990	NAG	a	💩💩💩💩💩💩 ranu mondal 🤮🤮🤮🤮🤮🤮
991	CAG	a	যত সমাজবিরোধী কাজকর্ম তার ৯০%একটি ধর্মের মানুষরাই করে।
992	OAG	a	@USER Maity তোমার গুধের রস
993	NAG	a	ukunala bhikari....hahahah
994	CAG	a	যত সব পাগল -ছাগল
995	CAG	a	রানু কে আবার ভিখারিদের কাছে দিয়ে আসুন
996	OAG	a	একটা রাস্তার ভিখেরির কাছে এর থেকে বেশি কি আশা করা যেতে পারে ।
997	NAG	a	O nice
998	NAG	a	<__URL__
999	CAG	a	Ranu dike jutor mala porano uchit
1000	NAG	a	Uffffff darun ... Ata darkar chilo.. 👌👌👌mon ta anek santi pelo...thank u bhai
1001	CAG	a	Sk Sahil ভাই নিজের লুচি ঠিক করেন আর যদি কিছু করতে মনে চায় বাবা মা কে বলে বিয়ে করিয়ে দেবে মেয়েটা তো খারাপ কিছু বলেনি So আশা করি বুঝতে পারবেন আমি কিছু ভুল বলে থাকলে ছোট্ট ভাই মনে করে খমা করবেন ভালো থাকবেন
1002	OAG	a	নরপিশাচ
1003	CAG	a	Ghotonata dhakar por aktai khota seta holo, aghe bola hoto banglar ghore ghore Lakshmi, brotoman akhon banglar ghore ghore renbi. Aktu praye ghor ghulote takalei dakha jabe boura husbander anupostite ei sob korche. Kichu korar ni porokia aporabh noi. Thanks.💗😁😆😃
1004	CAG	a	তোর কথার স্টাইল আর ভাব ভংগী ভুচকিদের মত
1005	CAG	a	Ei kothaguli jodi Ranu mondol er mukher upor jobab dite parte tahole khub valo hoto.... chorom beyadobipana Ranu Mondol er ....
1006	NAG	a	dada satti dom acha. apner...dada ai rakam anak manush acha jara nijaka anakkichu bhaba..plz ader birudha katha balar jana apner mata manush darkar .thank you so much
1007	NAG	a	Dada ote ranu dir gan autotune kora gan dakho
1008	CAG	a	Asole keu karo bhalo shojho korte pare na
1009	OAG	a	Fasi holo koy souwer bachha der.
1010	NAG	a	Dada darun.
1011	OAG	a	Pagle cudu bara
1012	OAG	a	Sala ranu pagli😈😈😈. Morga ja.
1013	NAG	a	Ranu pagol
1014	NAG	a	Thut musuk
1015	CAG	a	Ranu Mandal ke celebrity thaka abar vikare Kore daoa hok
1016	CAG	a	রাস্তার মানুষ রাস্তায় পরে থাকবে এটাই সত্যি
1017	NAG	a	Wah bhi wha
1018	NAG	a	কোন জাগায় এটা
1019	CAG	a	Khub jalieche din kotok
1020	NAG	a	Lovely video bahi Jan
1021	NAG	a	ভালো থাকবেন 🙏🌷
1022	NAG	a	eta bastob kotha
1023	NAG	a	Bamper
1024	NAG	a	Kothai ata
1025	CAG	a	Apnar ei dharoner vidio kokhonoi kora uchit hoini. Uni pagol apni ar ek pagol. Amra jani unar matha kharap achhe tai bole apni korben .unar bhalo ta procher korun .
1026	OAG	a	Fasi Chai kutar bachadr sob kotar
1027	NAG	a	thik bolechen
1028	NAG	a	apni akdom sothik
1029	OAG	a	অসভ্য রানু মন্ডল
1030	NAG	a	শান্তিপুর গিয়েছো ?
1031	OAG	a	আমার সাউয়ার রানু
1032	NAG	a	Aap ni to cude alen setar video bana len na to
1033	NAG	a	Bhai apki baat ekdam sahi hai esain toh bikari he rehena chaiye tha
1034	NAG	a	Bah bah bah 👏👏👏👏👏👏👏👏👏👏
1035	OAG	a	Ranu ma k
1036	NAG	a	erokom oder niye tana tani Kno korcho? oder kosto ta bujhle erokom korte Na ar please kono nongra vasa oder name bolbena nahole god tomake khoma korbena jara prokrito kolonko ei somajer tader dike nojor dao
1037	CAG	a	Hero k dekhe villain action korte chaibe na friendship korte chaibe. 👽👽👽👽👽
1038	CAG	a	Ei holo amader muslim somaj...
1039	NAG	a	ranu peter vat jogar korte gan gaito, kono talent nei,o k niye barabarita really r valo lagchena
1040	NAG	a	ha apni thik blechen oder jnno aj desher ai obostha
1041	CAG	a	না হয় একটা সরি বলবে
1042	NAG	a	Dada sona gachi ta video banao
1043	NAG	a	Kothai ei jaiga ta ?
1044	CAG	a	Morbi bon akdin vlo hoyea ja
1045	NAG	a	Mastutu bhai bone to biye hoy
1046	OAG	a	কুত্তা
1047	NAG	a	Akdam thik dada
1048	CAG	a	আমার মনে হয় ওনি কখনো আয়না দেখেনি। যদি দেখত তাহলে বুঝতে পারতো সে কে কি তাঁর পরিচয়।
1049	OAG	a	Eai beimanta k charun
1050	CAG	a	Bal kheku meye ranu 😖😒
1051	NAG	a	Sob na dekhi buri
1052	NAG	a	Vai aita kon jaiga
1053	OAG	a	তুই কি বাল ছিড়তে গিয়েছিলি।
1054	CAG	a	পাগলা গারদে পাঠানো দরকার। মেন্টাল একটা মানুষ
1055	OAG	a	জুতা মার ওর গালে ফকিরের বাচ্চা
1056	OAG	a	Apni akta faltu lok.ranu akjan asusto mohila.apni ro besi asusto .apni pagal.apni bhalo lok hole tar picone lagten na.unar moto unake thakte din.apni paglami korben na.bhalo khabor poribesan korun taka kamai korun.apnar khub sundar gan buddi anna kaje lagan.
1057	NAG	a	এই সেই ভয়ঙ্কর ঘটনা যার জন্য তৃণমূল কংগ্রেস বিখ্যাত হয়ে গেলো
1058	OAG	a	হিন্দু যতো দিন খালি নিজের সারথের কথা ভাববে ততোদিন হিন্দু দের ওপর অতাচার হবে।সালা একটি আতকবাদী ধর্ম।
1059	NAG	a	Kothai eta
1060	OAG	a	Mantal ranu
1061	OAG	a	Ranu Mandal ta amader matha gandgol karlen• Beiman
1062	OAG	a	Shala gudmarani magi
1063	CAG	a	Immediately Oke Ranaghat e bosiye de. Tar aage or theke sob kere ne.
1064	CAG	a	য়েকে আবার নিচে নামিয়ে দেন
1065	NAG	a	Ami jani ata atyi ghtna. Kintu eisb na dekhan tai val..
1066	NAG	a	Tui bara pakka nongra lok
1067	NAG	a	Ae toder ato hinsa keno ranu mondol er upor?
1068	OAG	a	ফকিন্নির সভাব তো এরকমই হবে ওঁর কাছে এর চাইতে বেশি কিছু আশা করা যার না, রানু হলো ডিজিটাল আবাল ও পাগল ছাগল
1069	NAG	a	Eder ke bachiye rekhle bekar ,,sorkareri loksan tar theke eder sob kota ke nihshongso vabe mere deoa valo...jotoh sob noroker kit,,,janoar er theke o joghonno era
1070	CAG	a	Boka* *******
1071	NAG	a	সব মেয়েরা খারাপ নয়। আর যদি খারাপ হয় সেটা শুধু ছেলেদের জন্য খারাপ হয়
1072	CAG	a	Kaku, amar mote oi ganhin ranu mondal ke abor ter otite fireye deba hok
1073	NAG	a	eakhon mone hoy mane eai somay dariye keno vhogoban meye jati toure korlo r jodi korlo ta hole eai nisthur gotona gulo keno meyeder sathe ghatalo aj jabab vhogoban debe r se jodi na par r kaui parbe na
1074	CAG	a	Vikari. Vkarir. Jaygayi. Thik. Achen. Take. Uthiye. Niase.mondire.bsano.uchit.ny
1075	CAG	a	Thik koreachea vikary kea merachea
1076	NAG	a	উচিৎ জবাব দিয়েছো। ঝান্ডু মন্ডলকে
1077	NAG	a	Malabika Das kinto sobar problem hoi na sometimes problem hoi baby der not every time
1078	OAG	a	পায়র জুতো মাথাই তুলতে না জেমন রানু ভিকিরই
1079	NAG	a	@USER Dav হ্যাঁ দাদা একটু ঠিকানা চাই
1080	CAG	a	রানু তোরে গিন্না করি
1081	CAG	a	Ai rokom lok k r amader lagbe na
1082	NAG	a	কোয়ালিটি ভালো না
1083	NAG	a	U akta petni
1084	NAG	a	দুধের।ছবি।দিও
1085	NAG	a	ইনকাম করার জন্য আরও অনেক রাস্তা থাকতে পারে সমাজটাকে এভাবে নষ্ট করা ঠিক নয়
1086	OAG	a	Ranu mondal ekta baje singer gaan toh gaite paris na edhike rata rati singer nijeke super star mone korchis.....oshobho ekta ukin ala mohila......
1087	NAG	a	জেলাস ত্যাগ করো। সব কষ্টের অবসান হবে।
1088	CAG	a	Kano sononi pagole kina bale
1089	NAG	a	Tumi thik bolacho write answer
1090	NAG	a	তোমার কি অাপন ভাই
1091	CAG	a	রানুকে আবার ভিক্ষারী হতে হবে😑😑😑
1092	NAG	a	Ki bolbo vebe parlam na, so sad
1093	OAG	a	পতিতা
1094	NAG	a	এগুলা মানুষে চোদে, ছি
1095	CAG	a	যম যমী কি করেছিল?বোন একটু পড়াশোনা করুন।তর্কে জিততে না।আপনার পূর্বপুরুষ এর বেলায় এক নিয়ম এখন একরকম সেটা সম্ভব না।আপনার মতো অসুস্থ দ্বিচারী মানুষ ই বলে
1096	OAG	a	Lat mere niche labano uchit.ranu k
1097	CAG	a	রানু মন্ডল কে ভালো করে ডাক্তার দেখানো উচিত
1098	NAG	a	আপনার ভিডিও ভালো লেগেছে দাদা
1099	OAG	a	মাগি
1100	NAG	a	ও- বৌদি কাজ করে ওখানে জানতাম না দাদা ( সরি )
1101	OAG	a	Randi Magi ra kaj kore khete paris na
1102	NAG	a	আপনার বিবেক দিয়ে ভাবুন!কাজটা আপনি কতটুকু ঠিক করেছেন! দয়াকরে ভিডিওটি হাইড করে দিন!!!!!!!!
1103	NAG	a	Right dada thx video valo
1104	NAG	a	Ggoo
1105	NAG	a	Rendyr bachchara ghore maa er sange sute parto to
1106	NAG	a	Ranu Mondal na panu Mondal 🤣🤣😂😂😂
1107	NAG	a	কথায় এইটা
1108	CAG	a	Momota r bon
1109	NAG	a	Potita kara jara sekhane bas kore tara naki jara somaje bhadratar mukhosh pore Potita polly tairi kore tara???
1110	CAG	a	Dada anta Katha ache na vikarikey asked khet dakhatey nay
1111	OAG	a	Most 3rd class mohila!! Meye ble khisti dilam nah!!
1112	CAG	a	"""বাঃ রানু দি বাঃ"" আর কি বলার আছে🙄🙄"
1113	CAG	a	আজ আমার ভুল ভাঙলো।রানু ভিখারি মুখ দেখা ও পাপ।ওর গালাগালি দিলে ও রাগ মিটবে না।রাস্তার কুকুর রাস্তায় ভালো শোভা পায়।
1114	NAG	a	😁😁😁😁😁😃😁
1115	OAG	a	Ranur Moto vikarike juto sara onno kisu deoya thik na.dhanda baj ranu vikari.
1116	OAG	a	Non educated womana akta
1117	NAG	a	Apnar kota gulo jit ar moto lage
1118	OAG	a	Hmmm dada your right I proud of you ranu patni vikari chilo acha and thakba amar kacha 🤣🤣
1119	NAG	a	NYC video next kro video sm
1120	OAG	a	আমার পরিবারের কোনো মেয়ের সাথে এরকম হত তাহলে মাদারচোদ গুলর মুন্ডু ছিঁড়ে নিতাম তারপর থানা পুলিশ আমার যা বাল ছিঁড়ত ছিঁড়ত।
