id	label	Sub-task C_preds	OAG-GEN_probs	OAG-NGEN_probs	NAG-GEN_probs	NAG-NGEN_probs	CAG-GEN_probs	CAG-NGEN_probs
1104	OAG-GEN	OAG-GEN	0.910777	0.03807161	0.014259521	0.004906813	0.01966157	0.012323451
1105	NAG-NGEN	NAG-NGEN	0.0033120138	0.002495543	0.0031123788	0.9834764	0.0018751438	0.00572847
1106	NAG-NGEN	NAG-NGEN	0.003112928	0.0021789318	0.0023560645	0.9843204	0.0017355614	0.006296085
1107	NAG-NGEN	NAG-NGEN	0.0025322037	0.0020115352	0.0021455127	0.9852821	0.0016987154	0.0063299057
1108	OAG-NGEN	OAG-NGEN	0.069459416	0.48170426	0.012487543	0.110691726	0.023510952	0.30214617
1109	OAG-GEN	OAG-GEN	0.7741168	0.16250113	0.015216437	0.008486986	0.017608335	0.02207045
1110	NAG-NGEN	NAG-NGEN	0.0038218566	0.0025960396	0.0030732434	0.9835946	0.0017968946	0.005117605
1111	NAG-NGEN	NAG-NGEN	0.003186401	0.0022354196	0.0025105816	0.98369026	0.0018773868	0.006500044
1112	NAG-NGEN	NAG-NGEN	0.003877317	0.004497284	0.0019262382	0.9576815	0.0022931674	0.02972456
1113	NAG-NGEN	NAG-NGEN	0.005401223	0.0048983763	0.0035308222	0.97632045	0.0025371795	0.007312145
1114	NAG-NGEN	NAG-NGEN	0.0033369956	0.0022035486	0.0027719291	0.9830324	0.001977261	0.006677859
1115	NAG-NGEN	NAG-NGEN	0.0026306845	0.0033547736	0.0017739052	0.97329307	0.0018159696	0.017131828
1116	CAG-GEN	OAG-GEN	0.87716943	0.05566162	0.014216681	0.00392745	0.025838004	0.02318684
1117	NAG-NGEN	NAG-NGEN	0.0023974776	0.0021870593	0.0021053313	0.98484814	0.0016305008	0.0068313805
1118	CAG-NGEN	CAG-NGEN	0.19229025	0.24844624	0.014649157	0.04697521	0.050219215	0.44741994
1119	NAG-NGEN	NAG-NGEN	0.002785525	0.0028509647	0.002034155	0.98276055	0.0016437231	0.007925274
1120	OAG-NGEN	OAG-NGEN	0.14510003	0.45493472	0.013072238	0.037506394	0.029583428	0.31980336
1121	NAG-NGEN	NAG-NGEN	0.0039616544	0.004066613	0.0024180447	0.9513517	0.0027727264	0.03542906
1122	OAG-NGEN	OAG-NGEN	0.11673545	0.5420399	0.047744583	0.15685567	0.046125017	0.09049935
1123	OAG-GEN	OAG-GEN	0.86990035	0.07785182	0.014598421	0.0070753256	0.018284198	0.012289985
1124	NAG-NGEN	NAG-NGEN	0.0028821016	0.0033575485	0.0024628423	0.966044	0.0024918972	0.02276176
1125	NAG-NGEN	NAG-NGEN	0.0023952231	0.0021296365	0.002054264	0.9852422	0.0016264335	0.006552021
1126	NAG-NGEN	NAG-NGEN	0.002210001	0.002488017	0.0021225915	0.98325974	0.0015852595	0.008334171
1127	NAG-NGEN	NAG-NGEN	0.002935015	0.0028695597	0.0018095877	0.9772264	0.0016929369	0.013466432
1128	NAG-NGEN	NAG-NGEN	0.004022407	0.0046774545	0.0022890323	0.9580007	0.002518727	0.028491436
1129	NAG-NGEN	NAG-NGEN	0.002203184	0.0021719371	0.0020428917	0.98537046	0.001596549	0.0066149593
1130	OAG-NGEN	OAG-GEN	0.5977577	0.29199657	0.030374993	0.010763399	0.041175656	0.027931623
1131	NAG-NGEN	NAG-NGEN	0.0048725484	0.005031371	0.0032354377	0.927048	0.003946083	0.055866737
1132	NAG-NGEN	NAG-NGEN	0.0025987483	0.0021802569	0.002271232	0.98368555	0.0017280254	0.0075360276
1133	NAG-NGEN	NAG-NGEN	0.0020875037	0.0021384887	0.002197887	0.9852751	0.0016597864	0.0066412706
1134	NAG-NGEN	NAG-NGEN	0.0022109929	0.0020001372	0.0020788955	0.98536295	0.0016805924	0.0066662976
1135	CAG-NGEN	CAG-NGEN	0.050270714	0.052763857	0.015901964	0.13450183	0.050886445	0.6956751
1136	NAG-NGEN	NAG-NGEN	0.0044949986	0.0038531285	0.0023527325	0.9776482	0.0020075701	0.009643452
1137	NAG-NGEN	NAG-NGEN	0.0030612312	0.0034618794	0.0024653685	0.96249527	0.0027092882	0.025806993
1138	NAG-NGEN	NAG-NGEN	0.0037718643	0.0029162474	0.0019764088	0.98336667	0.0015569576	0.0064119305
1139	CAG-NGEN	NAG-NGEN	0.025803365	0.04880778	0.008852727	0.4564557	0.01920346	0.44087693
1140	CAG-NGEN	CAG-NGEN	0.09774834	0.07055874	0.015419755	0.07731566	0.057918448	0.681039
1141	OAG-NGEN	OAG-NGEN	0.20812503	0.5093921	0.09865354	0.06164365	0.067486726	0.05469907
1142	OAG-GEN	OAG-GEN	0.9044512	0.04313916	0.013699216	0.007325375	0.018014511	0.013370488
1143	NAG-NGEN	NAG-NGEN	0.0026119428	0.002612821	0.0015790716	0.9813103	0.0015434887	0.01034217
1144	NAG-NGEN	NAG-NGEN	0.0033107616	0.0035671417	0.0022756204	0.9614866	0.002447862	0.026912054
1145	NAG-NGEN	NAG-NGEN	0.00591917	0.007874082	0.0037257508	0.9000942	0.005057334	0.077329576
1146	NAG-NGEN	NAG-NGEN	0.016061058	0.02307912	0.0076015135	0.6430673	0.015053	0.29513806
1147	OAG-GEN	OAG-GEN	0.90786016	0.03865475	0.017221136	0.0070312633	0.019888237	0.009344468
1148	NAG-NGEN	NAG-NGEN	0.0021170513	0.0022276794	0.0021349897	0.98390186	0.00163262	0.007985912
1149	OAG-GEN	OAG-GEN	0.901861	0.047671467	0.015412669	0.0042440416	0.020510176	0.010300671
1150	NAG-NGEN	NAG-NGEN	0.01344272	0.017955877	0.0069775768	0.7088996	0.012139356	0.24058507
1151	CAG-NGEN	NAG-NGEN	0.03340436	0.030810239	0.008527813	0.559455	0.016535435	0.3512671
1152	CAG-NGEN	CAG-NGEN	0.03612968	0.04174938	0.011959772	0.2641439	0.03499825	0.6110189
1153	NAG-NGEN	NAG-NGEN	0.0076762754	0.008862685	0.0045006135	0.8664449	0.0065783043	0.1059373
1154	NAG-NGEN	NAG-NGEN	0.0024198752	0.0023666995	0.0021620793	0.9854682	0.0015859111	0.0059970734
1155	OAG-GEN	CAG-NGEN	0.29829007	0.2690574	0.01812709	0.015477567	0.064285524	0.33476233
1156	NAG-NGEN	NAG-NGEN	0.009366711	0.006197959	0.0031126742	0.96881044	0.0024578597	0.010054569
1157	NAG-NGEN	NAG-NGEN	0.002756651	0.0024929384	0.001897232	0.9774897	0.0018396769	0.013523819
1158	OAG-GEN	OAG-GEN	0.9058418	0.03692808	0.019404002	0.005721307	0.0217939	0.010310735
1159	NAG-NGEN	NAG-NGEN	0.007903431	0.008249091	0.0029119994	0.9613417	0.0025940163	0.016999625
1160	NAG-NGEN	NAG-NGEN	0.0026719728	0.0033398785	0.0019125609	0.9803001	0.0016864003	0.010089105
1161	NAG-NGEN	NAG-NGEN	0.0049268403	0.005265829	0.002628168	0.9382925	0.0032554567	0.045631032
1162	NAG-NGEN	NAG-NGEN	0.0018958475	0.002004036	0.002106006	0.9841505	0.0017469822	0.008096439
1163	CAG-NGEN	OAG-NGEN	0.35864297	0.37498423	0.011207931	0.08199995	0.022751544	0.15041356
1164	OAG-NGEN	OAG-GEN	0.5187448	0.26875478	0.013609573	0.07178591	0.025051909	0.10205311
1165	NAG-NGEN	CAG-NGEN	0.06973611	0.19778618	0.01023297	0.25664666	0.019982478	0.4456155
1166	NAG-NGEN	NAG-NGEN	0.0033266498	0.002304615	0.0025458774	0.98429275	0.0018016468	0.0057283607
1167	CAG-NGEN	CAG-NGEN	0.18264537	0.23542683	0.011645377	0.07020282	0.033022463	0.46705708
1168	NAG-NGEN	NAG-NGEN	0.0027784505	0.002112561	0.002067166	0.985675	0.0015592579	0.0058077755
1169	NAG-NGEN	NAG-NGEN	0.002455887	0.0020463637	0.0020682623	0.98582447	0.0016736804	0.0059314407
1170	NAG-NGEN	NAG-NGEN	0.0024595573	0.0024801851	0.002095587	0.9843382	0.0016114757	0.007014794
1171	CAG-NGEN	OAG-NGEN	0.18953992	0.45628178	0.030029267	0.16282766	0.03135778	0.12996347
1172	NAG-NGEN	NAG-NGEN	0.0054865023	0.0067966213	0.0034655016	0.92786664	0.0037654615	0.052619185
1173	NAG-NGEN	NAG-NGEN	0.0029570134	0.0057222648	0.0028186208	0.948012	0.0031012073	0.037389014
1174	NAG-NGEN	NAG-NGEN	0.0022533669	0.0020960197	0.0018760257	0.9832466	0.0015466183	0.0089815175
1175	OAG-GEN	OAG-GEN	0.9082172	0.038401105	0.014058236	0.0053138877	0.021273596	0.012735865
1176	NAG-NGEN	NAG-NGEN	0.0023434851	0.0022727964	0.0023353263	0.98523986	0.0016151121	0.0061933063
1177	NAG-NGEN	NAG-NGEN	0.002877629	0.0021652922	0.0027882892	0.98310083	0.0020438808	0.0070241424
1178	OAG-GEN	CAG-NGEN	0.048473597	0.073221244	0.010525172	0.14643121	0.03478254	0.68656623
1179	NAG-NGEN	CAG-NGEN	0.059693508	0.04926199	0.012319638	0.20991914	0.038051117	0.6307545
1180	NAG-NGEN	NAG-NGEN	0.0029700226	0.002175152	0.0026636596	0.98467577	0.0017388649	0.0057764556
1181	CAG-GEN	CAG-NGEN	0.2132824	0.16178294	0.017045844	0.034989037	0.059671666	0.5132282
1182	NAG-NGEN	NAG-NGEN	0.002519682	0.0025143903	0.0017911067	0.9825572	0.0016347467	0.008982974
1183	NAG-NGEN	NAG-NGEN	0.0021964433	0.0020392032	0.0022797256	0.98611313	0.0016020886	0.0057694362
1184	NAG-NGEN	NAG-NGEN	0.008008678	0.008927377	0.0044673253	0.86883825	0.006230887	0.10352756
1185	CAG-NGEN	NAG-NGEN	0.024706148	0.032740943	0.0085648475	0.48392987	0.019032061	0.43102613
1186	NAG-NGEN	NAG-NGEN	0.09889221	0.0821423	0.016044164	0.7462796	0.016460292	0.040181357
1187	CAG-NGEN	CAG-NGEN	0.061631877	0.09184032	0.012059012	0.12766428	0.044462457	0.66234213
1188	OAG-NGEN	OAG-GEN	0.38185573	0.37066785	0.022491826	0.11953299	0.031963505	0.07348814
1189	CAG-NGEN	OAG-NGEN	0.27114892	0.3070382	0.013654425	0.1060651	0.030593738	0.2714996
1190	OAG-NGEN	OAG-GEN	0.8593222	0.090606146	0.015088997	0.0049143694	0.01900789	0.011060269
1191	CAG-NGEN	OAG-NGEN	0.3121777	0.363956	0.013653299	0.028033411	0.035886727	0.246293
1192	OAG-GEN	OAG-GEN	0.51852655	0.37157205	0.015976708	0.008485193	0.027464055	0.057975393
1193	NAG-NGEN	NAG-NGEN	0.0035956986	0.004191088	0.0024278178	0.9686668	0.0022368464	0.018881679
1194	NAG-NGEN	NAG-NGEN	0.015449982	0.0177327	0.007891436	0.7075994	0.013358737	0.23796782
1195	CAG-NGEN	CAG-NGEN	0.061633773	0.12622558	0.014388193	0.06309697	0.044201866	0.6904537
1196	NAG-NGEN	NAG-NGEN	0.009425934	0.012781561	0.0037375696	0.86218315	0.005674131	0.1061978
1197	NAG-NGEN	NAG-NGEN	0.0039807665	0.0062807505	0.0022742199	0.95924956	0.0023402802	0.02587416
1198	NAG-NGEN	NAG-NGEN	0.017718984	0.015092156	0.0076581673	0.9429947	0.005537961	0.010998007
1199	NAG-NGEN	NAG-NGEN	0.0022605658	0.002475242	0.0020794962	0.97685224	0.0019681724	0.014364385
1200	OAG-GEN	OAG-GEN	0.90727895	0.036501743	0.018264705	0.0070857075	0.021167213	0.0097015975
1201	CAG-NGEN	CAG-NGEN	0.04043206	0.05426121	0.011247591	0.24294172	0.029561253	0.62155604
1202	OAG-NGEN	OAG-NGEN	0.43536013	0.44770214	0.018391507	0.0077394075	0.035285007	0.0555218
1203	CAG-NGEN	OAG-NGEN	0.12278044	0.59079504	0.016263986	0.05713627	0.03328419	0.17973998
1204	NAG-NGEN	NAG-NGEN	0.018461531	0.013477263	0.0055860104	0.9461606	0.0040607825	0.012253635
1205	NAG-NGEN	NAG-NGEN	0.026492542	0.033778384	0.008299332	0.49546203	0.018388288	0.41757932
1206	OAG-NGEN	OAG-GEN	0.5595693	0.2737618	0.015263149	0.008582812	0.040590636	0.102232404
1207	NAG-NGEN	NAG-NGEN	0.0030564559	0.0021941415	0.0025316374	0.9846237	0.0017565967	0.005837542
1208	NAG-NGEN	NAG-NGEN	0.002639057	0.002141026	0.0026050187	0.9835275	0.0019280292	0.0071593383
1209	NAG-NGEN	NAG-NGEN	0.0026875378	0.0029055013	0.0024384954	0.9709364	0.0023048788	0.018727358
1210	NAG-NGEN	NAG-NGEN	0.0055054813	0.0057254145	0.003018123	0.9263353	0.004031543	0.05538421
1211	OAG-GEN	OAG-GEN	0.8768476	0.048641708	0.021781672	0.013249969	0.023369672	0.016109418
1212	OAG-GEN	OAG-GEN	0.6296009	0.29727167	0.020416541	0.009865001	0.023433365	0.019412534
1213	NAG-NGEN	NAG-NGEN	0.0025101856	0.0025310207	0.0020846848	0.97604954	0.0019911076	0.014833574
1214	NAG-NGEN	NAG-NGEN	0.0020401329	0.001999767	0.0018360908	0.98525536	0.001574929	0.007293995
1215	NAG-NGEN	NAG-NGEN	0.0032797835	0.0031357128	0.0019466899	0.96984994	0.0020059806	0.019781645
1216	NAG-NGEN	NAG-NGEN	0.0023398583	0.0020668101	0.0022747002	0.98585546	0.0016293746	0.005833969
1217	OAG-GEN	OAG-GEN	0.4834327	0.35896152	0.05250383	0.023711875	0.050298084	0.03109203
1218	NAG-NGEN	NAG-NGEN	0.0030014792	0.0040850765	0.0024953145	0.96827656	0.0021543424	0.019987077
1219	OAG-NGEN	OAG-GEN	0.34199104	0.33909833	0.013992588	0.020171033	0.04650538	0.23824161
1220	OAG-NGEN	CAG-NGEN	0.11543919	0.10331129	0.014986102	0.053933296	0.05626494	0.65606517
1221	OAG-GEN	OAG-GEN	0.8967638	0.04949541	0.014104634	0.008399934	0.018492531	0.012743678
1222	NAG-NGEN	NAG-NGEN	0.0029167188	0.0021750587	0.0026650839	0.9851478	0.0017224732	0.005372728
1223	CAG-NGEN	CAG-NGEN	0.11449527	0.095141634	0.011450228	0.15656926	0.032362	0.5899817
1224	OAG-NGEN	OAG-NGEN	0.15055215	0.6728797	0.020300834	0.047407344	0.023959085	0.08490099
1225	NAG-NGEN	NAG-NGEN	0.003186164	0.0027227479	0.0020473464	0.9754475	0.0018626791	0.014733621
1226	NAG-NGEN	NAG-NGEN	0.0023996404	0.0031653135	0.002069527	0.97826934	0.0017405265	0.012355843
1227	NAG-NGEN	NAG-NGEN	0.002493849	0.002082321	0.0023695948	0.98456967	0.0017298622	0.0067544975
1228	CAG-NGEN	CAG-NGEN	0.035859622	0.062481273	0.01110789	0.36146715	0.030104939	0.49897918
1229	CAG-NGEN	CAG-NGEN	0.049874734	0.05412802	0.011468927	0.2371898	0.03432308	0.61301535
1230	NAG-NGEN	NAG-NGEN	0.0058033904	0.005512164	0.0032902753	0.9348765	0.003625205	0.046892405
1231	NAG-NGEN	NAG-NGEN	0.0034044366	0.0027716055	0.002712371	0.98400176	0.0017429242	0.005366678
1232	CAG-NGEN	CAG-NGEN	0.076150805	0.14530759	0.011552972	0.27390867	0.023990508	0.46908945
1233	CAG-NGEN	NAG-NGEN	0.014864743	0.029160826	0.004760053	0.89277303	0.0056476616	0.052793555
1234	CAG-NGEN	CAG-NGEN	0.04283585	0.04202461	0.0121273445	0.3324934	0.03128505	0.53923374
1235	CAG-GEN	CAG-NGEN	0.028693656	0.03754916	0.01144883	0.36157465	0.028969567	0.5317641
1236	NAG-NGEN	NAG-NGEN	0.0029634133	0.0036026237	0.001962684	0.9747068	0.0019445774	0.014819879
1237	NAG-NGEN	OAG-GEN	0.5814037	0.28921103	0.0152117	0.0067838705	0.038822763	0.068566956
1238	NAG-NGEN	NAG-NGEN	0.0029353325	0.0021943916	0.0024261987	0.9857427	0.0017153701	0.00498601
1239	CAG-NGEN	CAG-NGEN	0.08154987	0.14356145	0.011008699	0.088811666	0.039793793	0.6352746
1240	OAG-GEN	CAG-NGEN	0.07940306	0.12733564	0.013076689	0.058406282	0.052782476	0.6689959
1241	NAG-NGEN	NAG-NGEN	0.019337289	0.019485148	0.0065837647	0.71676767	0.012395109	0.22543114
1242	NAG-NGEN	NAG-NGEN	0.004578436	0.0059208837	0.0025832392	0.93076605	0.0031348022	0.053016663
1243	NAG-NGEN	NAG-NGEN	0.0033506553	0.002334882	0.0026497524	0.98343325	0.001895655	0.0063356822
1244	OAG-GEN	OAG-GEN	0.8893561	0.06413502	0.013885935	0.00456056	0.017727789	0.010334534
1245	OAG-NGEN	CAG-NGEN	0.03393828	0.07604285	0.010766397	0.30863345	0.023903958	0.5467151
1246	NAG-NGEN	NAG-NGEN	0.0028483788	0.0020672723	0.0023815657	0.9856106	0.0016247064	0.005467333
1247	OAG-GEN	OAG-GEN	0.735195	0.12981547	0.013948122	0.005584745	0.043638013	0.07181871
1248	OAG-GEN	OAG-GEN	0.4078459	0.20969851	0.013633801	0.0453891	0.043438885	0.27999377
1249	CAG-NGEN	OAG-NGEN	0.08967426	0.43057266	0.011603134	0.09781898	0.024090232	0.34624076
1250	NAG-NGEN	NAG-NGEN	0.002286833	0.0021352249	0.002307409	0.9858818	0.001585261	0.0058034374
1251	CAG-NGEN	CAG-NGEN	0.07785414	0.07857208	0.015418762	0.07256539	0.06090657	0.6946831
1252	NAG-NGEN	NAG-NGEN	0.0030701442	0.003530989	0.0018842135	0.9724219	0.0018994997	0.017193558
1253	CAG-NGEN	CAG-NGEN	0.029663485	0.029388305	0.011614781	0.44053218	0.025183428	0.46361798
1254	NAG-NGEN	NAG-NGEN	0.0022530349	0.0023111608	0.0019799669	0.9841707	0.0015305303	0.007754601
1255	NAG-NGEN	NAG-NGEN	0.0029877054	0.0022630615	0.0025391972	0.9846284	0.0017929164	0.005788657
1256	NAG-NGEN	NAG-NGEN	0.0022003052	0.0019708562	0.0022444022	0.98556405	0.0016788591	0.0063416245
1257	CAG-NGEN	CAG-NGEN	0.03374382	0.061855488	0.01063993	0.25346592	0.02847704	0.6118177
1258	NAG-NGEN	NAG-NGEN	0.0027810258	0.0023047677	0.0021486997	0.9853178	0.0015832847	0.005864577
1259	OAG-NGEN	OAG-NGEN	0.117904834	0.6705166	0.016227206	0.068081506	0.022939993	0.104329914
1260	NAG-NGEN	NAG-NGEN	0.0028690493	0.0029710834	0.0021971944	0.9802707	0.001679466	0.010012457
1261	CAG-NGEN	CAG-NGEN	0.10341702	0.10782949	0.013577857	0.07640394	0.047429934	0.6513418
1262	NAG-NGEN	NAG-NGEN	0.0028599605	0.0033913644	0.0022019371	0.9666375	0.002171205	0.022738025
1263	OAG-GEN	OAG-GEN	0.8583725	0.09002841	0.012816733	0.006035334	0.01934797	0.013399094
1264	NAG-NGEN	NAG-NGEN	0.002443899	0.002621897	0.0020581644	0.98266447	0.0018240309	0.00838779
1265	OAG-GEN	CAG-NGEN	0.2974673	0.18112382	0.015186689	0.01995161	0.06357884	0.42269164
1266	NAG-NGEN	NAG-NGEN	0.003122749	0.0030144698	0.0024465702	0.9714949	0.0023542508	0.017567081
1267	NAG-NGEN	NAG-NGEN	0.010515159	0.01338239	0.005551755	0.77641326	0.009420125	0.18471724
1268	NAG-NGEN	NAG-NGEN	0.0021418042	0.0019546445	0.0021525002	0.9854696	0.0016122204	0.0066693053
1269	NAG-NGEN	NAG-NGEN	0.0028680125	0.002295572	0.0027718446	0.9848063	0.001727882	0.0055305036
1270	NAG-NGEN	NAG-NGEN	0.0025971106	0.0026874198	0.00226508	0.97372943	0.0021267394	0.016594313
1271	CAG-NGEN	CAG-NGEN	0.1191233	0.1001067	0.014639353	0.053565383	0.055594377	0.6569708
1272	NAG-NGEN	NAG-NGEN	0.002146888	0.0022274118	0.0020126598	0.9813838	0.0017764531	0.010452964
1273	OAG-NGEN	OAG-GEN	0.79970574	0.11563499	0.02200726	0.008626139	0.031184927	0.022840878
1274	NAG-NGEN	NAG-NGEN	0.0029580218	0.0021535156	0.002623768	0.9849392	0.001812707	0.0055124187
1275	OAG-GEN	OAG-GEN	0.89547783	0.0471937	0.01633793	0.005038079	0.023190599	0.012761768
1276	NAG-NGEN	NAG-NGEN	0.0038055426	0.0039180582	0.0018921916	0.9738339	0.0017376407	0.014812772
1277	NAG-NGEN	NAG-NGEN	0.011158811	0.009567927	0.0035742878	0.96124774	0.0032441784	0.011206969
1278	NAG-NGEN	NAG-NGEN	0.002995724	0.0031349743	0.0028333478	0.9838146	0.0019343998	0.00528715
1279	NAG-NGEN	NAG-NGEN	0.0027752356	0.0021637294	0.0026412513	0.9830071	0.001972971	0.0074395337
1280	OAG-GEN	OAG-GEN	0.90521294	0.031896878	0.02136134	0.0072129373	0.02281378	0.0115021765
1281	OAG-GEN	CAG-NGEN	0.047223367	0.0459241	0.014690883	0.29736984	0.034018874	0.5607731
1282	NAG-NGEN	NAG-NGEN	0.0024631992	0.00235821	0.0019488707	0.9788941	0.0016990427	0.012636592
1283	NAG-NGEN	NAG-NGEN	0.0029786641	0.0021629846	0.002458759	0.98439646	0.0017811742	0.0062221726
1284	NAG-NGEN	NAG-NGEN	0.007282068	0.006362876	0.0023581034	0.95907754	0.0026242747	0.022294989
1285	NAG-NGEN	NAG-NGEN	0.002335883	0.0024707916	0.002118764	0.9838826	0.0017091837	0.007482739
1286	CAG-NGEN	CAG-NGEN	0.028164739	0.037350763	0.0113600595	0.35364288	0.02846556	0.5410161
1287	CAG-NGEN	CAG-NGEN	0.15482453	0.16905653	0.0117043145	0.08310544	0.04202013	0.53928924
1288	OAG-GEN	OAG-GEN	0.6018176	0.25057408	0.011534378	0.010368583	0.03152572	0.094179556
1289	CAG-NGEN	CAG-NGEN	0.05383652	0.17386249	0.009682068	0.33976075	0.019072706	0.40378556
1290	NAG-NGEN	NAG-NGEN	0.0027252692	0.0024718875	0.0022640435	0.98492604	0.0016625264	0.005950293
1291	NAG-NGEN	NAG-NGEN	0.0026636557	0.0021747372	0.002163914	0.9859909	0.0015343183	0.005472531
1292	NAG-NGEN	NAG-NGEN	0.0029045248	0.0024080332	0.0024446226	0.98519003	0.0016253031	0.0054272725
1293	NAG-NGEN	NAG-NGEN	0.0022337115	0.0023952231	0.0020078323	0.9808163	0.0018428051	0.010704248
1294	NAG-NGEN	NAG-NGEN	0.0020687978	0.0022925595	0.0022668068	0.98512614	0.0017128715	0.0065328316
1295	OAG-GEN	OAG-GEN	0.9062227	0.030291276	0.020214343	0.008462396	0.023363065	0.011446085
1296	OAG-GEN	OAG-GEN	0.8693196	0.07713502	0.013745588	0.005073711	0.019413348	0.015312866
1297	NAG-NGEN	NAG-NGEN	0.0028770363	0.0030199485	0.0023399154	0.9837179	0.0017690271	0.006276194
1298	NAG-NGEN	NAG-NGEN	0.0053901286	0.006198193	0.0025964295	0.9726101	0.0025045793	0.010700686
1299	NAG-NGEN	NAG-NGEN	0.002258159	0.0021847235	0.002163518	0.98616767	0.0015725524	0.0056533497
1300	NAG-NGEN	NAG-NGEN	0.0022718103	0.0024455064	0.0017865159	0.9820574	0.0015566703	0.009882092
1301	NAG-NGEN	NAG-NGEN	0.0023056911	0.0021614525	0.0023202794	0.9846589	0.0017112477	0.0068426053
1302	CAG-NGEN	NAG-NGEN	0.027430713	0.05816123	0.009364585	0.5403033	0.016907467	0.3478328
1303	OAG-GEN	OAG-GEN	0.5798806	0.2560021	0.01401292	0.011653715	0.03366047	0.104790255
1304	NAG-NGEN	NAG-NGEN	0.010223615	0.011892485	0.004106828	0.84808135	0.006670781	0.11902494
1305	OAG-GEN	OAG-GEN	0.9073837	0.031876616	0.020384653	0.007921231	0.021642474	0.010791413
1306	NAG-NGEN	NAG-NGEN	0.0039884252	0.0040956438	0.0029043586	0.94768655	0.003289367	0.038035545
1307	NAG-NGEN	NAG-NGEN	0.0021369015	0.0021721453	0.0019243957	0.98440206	0.0015563541	0.0078080827
1308	NAG-NGEN	NAG-NGEN	0.0031116651	0.0034212505	0.002312779	0.980381	0.0018083326	0.0089651
1309	OAG-GEN	OAG-GEN	0.8994234	0.038253434	0.021890098	0.006504912	0.023872957	0.01005513
1310	NAG-NGEN	NAG-NGEN	0.0022283818	0.002127139	0.002236843	0.98573375	0.0016256433	0.006048376
1311	NAG-NGEN	NAG-NGEN	0.0020671473	0.0021921545	0.0018502374	0.9853206	0.0015324048	0.0070375325
1312	CAG-GEN	OAG-GEN	0.36220104	0.34450808	0.014389854	0.021691317	0.043936327	0.2132733
1313	CAG-NGEN	CAG-NGEN	0.070113696	0.05968726	0.01349563	0.13578354	0.046657953	0.67426205
1314	CAG-NGEN	CAG-NGEN	0.062225796	0.06057117	0.0141177075	0.17814143	0.04305444	0.6418895
1315	CAG-NGEN	NAG-NGEN	0.0038924555	0.004413745	0.0022051525	0.97021073	0.0021230662	0.01715465
1316	NAG-NGEN	NAG-NGEN	0.0024332046	0.0021280956	0.0024211057	0.9855678	0.0016597193	0.0057899794
1317	OAG-GEN	OAG-NGEN	0.1683544	0.51315886	0.017675195	0.09421823	0.03007098	0.17652239
1318	OAG-GEN	OAG-GEN	0.90676713	0.03098046	0.019842243	0.008705218	0.02180271	0.01190234
1319	OAG-GEN	OAG-GEN	0.4456857	0.38782904	0.05296317	0.02201288	0.055502504	0.036006693
1320	NAG-NGEN	NAG-NGEN	0.0031618937	0.0026982352	0.0023665968	0.9850472	0.0015864588	0.005139759
1321	OAG-GEN	OAG-GEN	0.67956203	0.25479424	0.013692424	0.00618691	0.01925678	0.026507705
1322	NAG-NGEN	NAG-NGEN	0.0029502164	0.0021915839	0.0026578957	0.9846401	0.0017611356	0.0057992633
1323	NAG-NGEN	NAG-NGEN	0.0034165764	0.004390587	0.0024027457	0.9792625	0.0019204301	0.0086069675
1324	CAG-NGEN	CAG-NGEN	0.20957051	0.15007937	0.015128484	0.030606234	0.06376416	0.5308512
1325	CAG-NGEN	CAG-NGEN	0.12725015	0.1883253	0.016250707	0.03439552	0.05789735	0.575881
1326	NAG-NGEN	NAG-NGEN	0.0038434782	0.0053799064	0.0028952048	0.9326204	0.0034572193	0.05180381
1327	NAG-NGEN	NAG-NGEN	0.01678519	0.016149951	0.0051738177	0.7866294	0.008273428	0.16698816
1328	CAG-NGEN	CAG-NGEN	0.074287064	0.1303482	0.013874822	0.099415794	0.04396399	0.6381102
1329	OAG-GEN	OAG-GEN	0.9070011	0.03234223	0.0195838	0.00759981	0.022833366	0.010639621
1330	NAG-NGEN	NAG-NGEN	0.0022527964	0.0021881002	0.0022588428	0.985167	0.0017078606	0.0064252717
1331	OAG-GEN	OAG-GEN	0.4971354	0.33071262	0.015389169	0.012741946	0.033233948	0.110786855
1332	OAG-GEN	OAG-GEN	0.89457303	0.05776306	0.01419644	0.0052979738	0.01686731	0.011302139
1333	OAG-GEN	OAG-GEN	0.90314585	0.04090701	0.017092515	0.0071619162	0.019641813	0.012051063
1334	NAG-NGEN	NAG-NGEN	0.0036316344	0.004596417	0.002858341	0.9432018	0.0031647808	0.04254704
1335	CAG-NGEN	CAG-NGEN	0.054138772	0.08866558	0.010790744	0.40258268	0.022000713	0.42182156
1336	NAG-NGEN	NAG-NGEN	0.0026898237	0.0026253122	0.001816795	0.98255765	0.0016050707	0.008705551
1337	OAG-GEN	OAG-GEN	0.90236217	0.048344135	0.015264299	0.0046978514	0.01814313	0.011188419
1338	CAG-NGEN	NAG-NGEN	0.0040670396	0.0045911577	0.0027179122	0.94600976	0.0032431004	0.039371032
1339	NAG-NGEN	NAG-NGEN	0.0025003622	0.002243713	0.0024227132	0.98517174	0.001737992	0.0059232726
1340	NAG-NGEN	NAG-NGEN	0.002766274	0.0021716314	0.0024332185	0.9856134	0.0016135017	0.0054018693
1341	NAG-NGEN	NAG-NGEN	0.0028673615	0.0030561003	0.002080391	0.9713495	0.0020127047	0.01863376
