ENG-1152	NAG	a	So true 💕
ENG-1153	CAG	a	I keep stay away from such movies __TIMEURL__ best ^_^
ENG-1154	NAG	a	Really liked the way u talk
ENG-1155	CAG	a	Bhai achha hua un randwo ne Arjun Reddy pe review nhi diya wrna Sandeep wanga sir apne masterpiece pe in liberals ka reaction dekh Arjun reddy se jyada pina shuru kr dete😂
ENG-1156	NAG	a	Heros at its highest peak.... 😁 😂
ENG-1157	NAG	a	Bhai mujhe ye liberals and feminist kahi nazar nhi aate ,ye h kon ,can anyone explain?...
ENG-1158	NAG	a	Kill them!! Almighty push
ENG-1159	NAG	a	<__URL__
ENG-1160	NAG	a	Hii Pratik ji...I really liked your video and I too agree to your perspective. I watched the movie today and I don't feel that it's anyway hurting 'the so- called feminist ego'. Instead the entire movie is all about acknowledging the character Kabir's issues, faults mistakes, failures and his unconditional love for Preeti. The culmination of the movie speaks for itself.. wherein a changed Kabir, fully in realisation of his blunders finally meets his love of his life Preeti, who is Not The Victim but the final and true saviour of Kabir. I really don't support the so-called feminism which is now seen hovering in the air. Instead I support true feminism--equality for both the sexes, male as well as female without any kind of discrimination on any ground. Also, negative values are negative for everyone.. Irrespective of men and women.
ENG-1161	CAG	a	This Roy lady should not be allowed to enter India ban her she is dirt messing with true Indians Jaihind
ENG-1162	NAG	a	university topper all india topper world topper universe topper
ENG-1163	NAG	a	RIP Kabir Singh....
ENG-1164	NAG	a	Hotxxx
ENG-1165	NAG	a	why not arrest them ? I know that census was done incorrectly during UPA. that is why they are in so panicked now.
ENG-1166	NAG	a	Nise
ENG-1167	NAG	a	Hyy love............
ENG-1168	NAG	a	__TIMEURL__ What a sarcastic explanation 😂😂😂😂😂
ENG-1169	NAG	a	You r so amazing guys...love u
ENG-1170	NAG	a	Supporters of pak n chaina
ENG-1171	NAG	a	Nice review
ENG-1172	OAG	a	Kabir Singh MC film
ENG-1173	NAG	a	BANDiSHALA pls pls
ENG-1174	NAG	a	Great . I was wanting u to make video on this. Shahid acting was good. But movie can provoked many teenagers.. that is nt good
ENG-1175	NAG	a	Cmon man accept what is right
ENG-1176	CAG	a	Indians are obsessed with movies
ENG-1177	NAG	a	Do u comment the same in every movie which shows toxic feminity? Or at that time u think that *yaar ye toh sirf movie hai? *
ENG-1178	NAG	a	Music is soooo funny 🤣😂🤣😂🤣
ENG-1179	NAG	a	i am gay 😊 18
ENG-1180	OAG	a	Good review brother! You have understood and analyzed the emotions correctly. Dumb people Need some brain and heart to understand this movie. Good wishes and huge respect ✊ from telangana 👍🏼.
ENG-1181	NAG	a	Can i talk to u once??
ENG-1182	CAG	a	Biggest chutyea on YouTube
ENG-1183	OAG	a	Ranu u r Randy
ENG-1184	NAG	a	Arundhati Roy. Who is she. Is she a prostitute.
ENG-1185	NAG	a	Hot <__URL__
ENG-1186	NAG	a	Bigger is bigger
ENG-1187	CAG	a	Lmao 🤣🤣🤣 Bhai World doesn't revolve around these bunch of fools, the best thing we could do is IGNORE and PROGRESS, all they want is attention! if we don't give that THEY'LL CRY . let's promote and practice our culture , sanathana dharmam full on! we'll progress. you know what watch the some of the best Telugu films which is filled with our culture, and few movies are old but make reviews on this people will watch and admire it and i'm sure you'll enjoy it , \- SHANKARA BARANAM, -SAGARA SANGAMAM, -GODAVARI, KHALEJA, \- SWATHI MUTYAM
ENG-1188	NAG	a	It's a passionate love story...
ENG-1189	NAG	a	Wow wow
ENG-1190	NAG	a	right bro from dubai
ENG-1191	NAG	a	Nice video😜😜
ENG-1192	NAG	a	"I see every time ""four shots more"" and ""Veer de wedding"" for jerking off only . But for pure emotions and real love I see these movie. Thats the truth"
ENG-1193	CAG	a	Lol....gaav walo Jaisi shakal walo se puchoge what can you expect ....they can't see beyond their black penises...!!
ENG-1194	CAG	a	Is Arundhati in league with the Wahabi Groups trying to dismember India?
ENG-1195	OAG	a	@USER everyday who the hell are you it
ENG-1196	OAG	a	This movie has given a damn tight slap on fake feminist a.k.a liberals....... Metaphorically relating to SUCHARITA..
ENG-1197	NAG	a	Yrrrr Saurabh let the Sardesai speak. Don't disturb him ....
ENG-1198	NAG	a	Bhai I hv seen arjun reddy owsm movie and
ENG-1199	NAG	a	I am not a liberal and certainly not a feminist. But still i didnt like this movie..
ENG-1200	NAG	a	I thought that only I was saying it is overrated
ENG-1201	OAG	a	I think feminists are lesbians
ENG-1202	NAG	a	who is this lady KASTURI ,why is she here
ENG-1203	NAG	a	Yes bo
ENG-1204	NAG	a	LMFAO
ENG-1205	NAG	a	You lost 8 assembly election in last one year.
ENG-1206	NAG	a	Arman do you know what's a debate?
ENG-1207	NAG	a	Nice vidoe
ENG-1208	NAG	a	I did not find anything bad or objectionable, original movie Arjun Reddy is a very beautiful film. Meaning of actual love. Love is one of the pure and the strongest thing in the world.
ENG-1209	NAG	a	আই লাভ ইউ পরীমনি
ENG-1210	NAG	a	judgemental hai kya is different one u ll like it bhai :)
ENG-1211	CAG	a	Yess i liked the performance of ONLY shahid... But hated hated hated this shitty movie... I hate it more after watching it's director's interview with film companion... He's crazzzy and himself a Kabir minded
ENG-1212	NAG	a	After few years rape will also become positive activity...
ENG-1213	NAG	a	U r giving wrong message about gays
ENG-1214	NAG	a	@USER Molla right
ENG-1215	CAG	a	Bollywood is immature ironicly its distructing us
ENG-1216	CAG	a	Bad message and a bad film
ENG-1217	NAG	a	**2K feminist disliked the video**
ENG-1218	NAG	a	Why isn't it? Grown ups can have consensual sex & even live together if they want
ENG-1219	NAG	a	Stop fucking to give knowledge on everything on Television debaters out there everybody. New India knows how to handle such person now. Just wait and watch
ENG-1220	NAG	a	Joker review! Love from Pakistan
ENG-1221	CAG	a	You should research on what is feminism and feminazi rather than spreading your illogical views.
ENG-1222	NAG	a	Loved it❤ And subscribed successfully
ENG-1223	NAG	a	Some lines were😂😂😂funny but true..
ENG-1224	NAG	a	Hii ravi
ENG-1225	NAG	a	Superb pratik sir....Nice for this review 👍👍
ENG-1226	NAG	a	best review my friend ... absolutly right , it is the biggest problem in these days
ENG-1227	NAG	a	A . Roy must be funded very heavily that why she has time to spread hate in this beautiful country India
ENG-1228	NAG	a	i m following you from past 3 years
ENG-1229	NAG	a	Doggy ran. .........
ENG-1230	NAG	a	Superb guys 😅😆😊osm
ENG-1231	CAG	a	@USER • more subscriber does not mean big brain!
ENG-1232	NAG	a	Oooo
ENG-1233	NAG	a	Supar😉😉😉😉
ENG-1234	NAG	a	make it short yar,, don't need ur Discussion and Philosophy Explained
ENG-1235	CAG	a	To be honest. Your thinking is your own opinion.. it does not mean it is fact/reality. though i respect your opinion i think u shuld also learn to respect other opinions as well.
ENG-1236	NAG	a	Ap ki t shirt 😂😂😂 by the way good review
ENG-1237	NAG	a	I am also too.
ENG-1238	OAG	a	What's even more disgusting is that not 1 INDIAN WOMAN has the courage to post a comment against this....probably they fear the backlash....WHAT A SHAME ON SOCIETY!!!!! Fuck off you BITCHES!!!!!!!!!!!!!!!!!!!!!!!
ENG-1239	NAG	a	Shwetabh is the new kabir singh Vana vaun vaun Vana vaun vaun
ENG-1240	NAG	a	Ayushman khurana is the only hope for bollywood
ENG-1241	NAG	a	Very late review but interesting and you're right
ENG-1242	NAG	a	Nic
ENG-1243	NAG	a	Superf
ENG-1244	OAG	a	fuck you . my fal and your face .fuck YouTube girld
ENG-1245	NAG	a	No talk for G.D.P. No talk for jobs.
ENG-1246	OAG	a	I am someone who is for equality. I hated four more shots. don’t know much about campaigns run my feminists. I am so disappointment in you. If you don’t see what is wrong with the movie you never will. Because of people like you India will stay divided and girls with continue to feel unsafe.Absolutely pathetic !
ENG-1247	NAG	a	Not a movie review...
ENG-1248	NAG	a	@USER GOGOI, is there any problem?
ENG-1249	NAG	a	But the director was South Indian bro. Not Bollywood. This guy also made Arjun Reddy and then remade it in Hindi as Kabir Singh. This guy should be thrown out of film industry🖕🖕🖕🖕🖕🖕🖕🖕
ENG-1250	NAG	a	7018748435 coll mi
ENG-1251	NAG	a	Nice...guys.
ENG-1252	CAG	a	It’s correct way to serious........or literally This movie is meaningless...............😇
ENG-1253	NAG	a	So funny 😂😂 great job
ENG-1254	NAG	a	who is this person Kapil ? Why u call him in this debate. He don't know anything.plz tells him dont give his rubbish lectures.
ENG-1255	OAG	a	Wow... Lovely explanation...of the movie kabir singh... What a slap on the face of these fucking blind feminists...hats off to u dude..
ENG-1256	NAG	a	Kapil you do that in America,YOU will go-to detention camp,if you are Lucky you might end up in GITMO.
ENG-1257	NAG	a	Yes u r ryt. But dis is india n will remain like dis.
ENG-1258	NAG	a	60% right
ENG-1259	NAG	a	Arjun reddy aka kabir singh is a master piece😍.
ENG-1260	NAG	a	Eagerly waiting for your opinion finally.. 😍
ENG-1261	NAG	a	if she was a beggar how can she know English,,,,, and her attitude, o my god its too much
ENG-1262	NAG	a	Next sahid Kapoor another telugu remake Vijay devrakonda' movies DEAR COMRADE
ENG-1263	CAG	a	All it takes is one Malayali woman to bring down the entire nation.
ENG-1264	NAG	a	Please call me I'm waiting okay
ENG-1265	OAG	a	Ranu Mondal My Foot😫😖😱🤮🤮🤮
ENG-1266	NAG	a	Shwetabh is a very genuine guy he makes a video analysis of a movie which has stopped trending this shows shwetabh doesn't care about views he only cares about the generation he is trying to make a revolution please be like shwetabh 😊
ENG-1267	NAG	a	Nice review 👍
ENG-1268	NAG	a	😊😱😎Super Bro...😎😎😎
ENG-1269	NAG	a	Wow nyc review.well explained
ENG-1270	CAG	a	who cares activists......Don't give them too much emphasis on them....
ENG-1271	OAG	a	Nupur even though ur point is right ur so bloody irritating. Shut up listen and then speak
ENG-1272	NAG	a	@USER pong 😂
ENG-1273	NAG	a	Gays are not villains.
ENG-1274	NAG	a	Mulshi Pattern Review pls
ENG-1275	NAG	a	Best Movie
ENG-1276	CAG	a	Did Rajdeesp know that NRP was already discussed debated and passed in Parliament house He says he not like word urban Naxal Did he ever condemn chowkidar chor of rahul gandhi
ENG-1277	NAG	a	You share my feelings bro.
ENG-1278	NAG	a	@USER SHARMA i jst said tht🙄 My point wass tht shewtabh sir didnt mention shahid or his acting he was jst talking about tht character which the writers created....
ENG-1279	NAG	a	Hi I like 😙😙
ENG-1280	NAG	a	Very nice review sir😘😘😘😘😘😘
ENG-1281	NAG	a	Am feeling bad for this boy !!
ENG-1282	NAG	a	After watching this movie __i started smoking___
ENG-1283	OAG	a	Who the fuck are you to judge. Let the peolple should be who make it a blockbuster in both versions telugu and hindi
ENG-1284	NAG	a	U r ryt bro
ENG-1285	NAG	a	I am Waiting for this video 😇🙂😂
ENG-1286	NAG	a	100% Similar opinion. 👍👍
ENG-1287	NAG	a	nice review
ENG-1288	OAG	a	Two wrongs dont make a right... Just because no one criticised the other films doesn't mean we support this idiotic piece of fiction . Does the woman in the film have no self respect. Why can they not show ... She ditches him in the end and he repents his actions... ! Jithe chukta tithe chukla it has no feminism angle...
ENG-1289	NAG	a	People are buying bullets
ENG-1290	NAG	a	@USER his father brings him in and then sends him on a friggin vacation. If it ended with him not having his license and having to survive without help from his dad, it would be an actual consequence.
ENG-1291	NAG	a	The complete message social relationship for young generation movie. Nice trying
ENG-1292	NAG	a	Sir, you are amazing ..
ENG-1293	CAG	a	Probably the most wrong video on YouTube ever. Seriously what kind of intuition or message is cascaded by this.Get this video down.
ENG-1294	OAG	a	porimoni mad
ENG-1295	NAG	a	I was expecting this from u I have seen this movie but I was waiting for ur views !!!
ENG-1296	NAG	a	why does bjp bhakts thing that arnab is always right
ENG-1297	NAG	a	Mashallah don Islam dermo it
ENG-1298	OAG	a	if 498a case was false then i would say to the husband -well done by killing the bitch's family... rightly and justly done... the bitch was to be butchered into pieces...
ENG-1299	NAG	a	The girl's attitudes and conversations are very beautiful
ENG-1300	NAG	a	Actual review of the movie starts at __TIMEURL__ 👍👍
ENG-1301	NAG	a	Totally agree with you brother , you understand movie so well 🙌🏼🙌🏼🙌🏼
ENG-1302	NAG	a	Rudra Calling her kutti is insult to bitches Arundhati is far wretched
ENG-1303	NAG	a	Your right
ENG-1304	NAG	a	Well done...
ENG-1305	NAG	a	she is intellectual? damn she should be in jail
ENG-1306	NAG	a	I Agree with you Sir👍👍
ENG-1307	NAG	a	"Please make a complete RAW ANALYSIS ON THE MOVIE ""JOKER"""
ENG-1308	NAG	a	I like your talking & ranu mondaler ashob kotha gulo bolar thik hoi ni
ENG-1309	NAG	a	Supar 😂😂🤣🤣
ENG-1310	NAG	a	Hello Partik just watched Spider-Man far away from home I really didn’t Enjoyed it’s not up to that mark it’s released in New York City so just feel like to give you review Rest everyone has der own taste I didn’t like it waste of time 😠
ENG-1311	NAG	a	location please
ENG-1312	NAG	a	Unsubscribed.
ENG-1313	NAG	a	Hi guys .. need ur support .. I make YouTube videos .. I need ur help .. pls watch share and subscribe 🙏🏻🙏🏻🙏🏻 <__URL__
ENG-1314	NAG	a	Studying 9:00 am to 7:00 pm daily , not taken a day off since 1 month , getting closer to my goal day by day 🙏💪
ENG-1315	NAG	a	AR should be tried under sedation case.
ENG-1316	NAG	a	Palpendiculal in gow
ENG-1317	OAG	a	First Start addressing this Church Bit*h as SUSSANAH which is her REAL NAME instead of using apeshit names like Arundhati Roy She is a CHRISTIAN Same like Usage of D Raja for Daniel Raja of CPI Presstitute media helps them in covering their REAL IDENTITY
ENG-1318	NAG	a	Kapil needs to study and not be an ignorant fool.
ENG-1319	NAG	a	Arnab do some debate good for people
ENG-1320	NAG	a	@USER Viswambharan intentional meaning of this comment was kabir singh is a surgeon(Doctor) and he does strange things. 😂
ENG-1321	NAG	a	Bhai article 15 best movie of year 2019
ENG-1322	NAG	a	Please do review on joker which is based on evil of society
ENG-1323	NAG	a	Best Reply to feminists & liberals .....!! #kabirsingh is a Best Movie....
ENG-1324	NAG	a	Third gender also act properly as compare to this type of addicted frustrated people
ENG-1325	OAG	a	Pratik Bhai took these fake feminists and Fiberals to cleaners... Ek dum dho dala.. This is not politics but facts and your observation spot on 👌
ENG-1326	NAG	a	Right bro 🙏🙏🙏
ENG-1327	NAG	a	That's true sir....hats of to u
ENG-1328	NAG	a	What a dedication for making review
ENG-1329	NAG	a	Lol... Yeah. You then have no idea what a Surgeon is.
ENG-1330	NAG	a	gay boy add me +66992346914
ENG-1331	NAG	a	Joker was a great film...I'm pretty sure shwetabh will give great review
ENG-1332	NAG	a	hahahahahah
ENG-1333	NAG	a	Keep growing🙏
ENG-1334	OAG	a	I m a feminist.I hate Pakistan based terrorists n separatists.but I don't like many superstitious rituals like karwa chauth n mangal sutra.I liked movie kabir Singh.I support army.I hate male narrow mindedness.all. feminists r not same like all male r not rapist.
ENG-1335	NAG	a	2nd part plz
ENG-1336	OAG	a	Ki ato ranu mondol...ranu mondol.....disgusting...
ENG-1337	CAG	a	Why do you think west gives nobel prize. It is for people who side with them and fulfill their agenda.
ENG-1338	NAG	a	@USER gohel akshay is in india only for managing his business the moment his acting carreer flops he'll take all his money to canada and wont return back unless to attend events and will send his kids to earn in india too and then return back to canada with money he has earned here
ENG-1339	CAG	a	Similarly liberals also should stop bashing everything else. It's a mutual coexistence. And to be true, liberals are hypocrites. We saw liberals silent during Sanju movie release, now with Kabir Singh they have problems. So really can't trust their motive
ENG-1340	NAG	a	Movie revolves around hero only because name of movie is kabir singh and not preety sikka.😒😒
ENG-1341	OAG	a	@USER Sarma I DON'T LIKE LGBTQ AND I DON'T SUPPORT THEM THIS IS MY VIEW MY SPEECH I LIVE IN A DEMOCRACY SO I WANT TO MAKE THESE PEOPLE TO LEAVE THE COUNTRY BLOODY IDIOTS
ENG-1342	OAG	a	Preeti was a dumbfuck!
ENG-1343	NAG	a	Plz review
ENG-1344	NAG	a	All shits what Kabir do is on behalf of it's perfection in his Skill.. So do whatever you want but first of all create a strong base on which you can fall.. This is also said by S.sir
ENG-1345	NAG	a	Lol 😋
ENG-1346	NAG	a	Salute to this Man!!!
ENG-1347	NAG	a	I think ur comment is also going to be on NSA(natonal security act) portal best of luck ......
ENG-1348	OAG	a	Bastard librandus
ENG-1349	NAG	a	The Undercover Rock Stars excellent work
ENG-1350	NAG	a	I am tomboy
ENG-1351	NAG	a	Nice Actress
ENG-1352	CAG	a	Who are these people who dislike even before watching ?
ENG-1353	NAG	a	pritam kumar hii
ENG-1354	NAG	a	Kabir Singh movie is just for entertainment don't connect to this story to ur life becoz onscreen and offscreen mai bhut difference hai
ENG-1355	OAG	a	Perfect perfect perfect answer for those m.....fucker
ENG-1356	NAG	a	One of the best video of your channel.
ENG-1357	NAG	a	"The in-laws of the Bride got paid for their misdeeds. in hindi we call it "" जो जैसा बोएगा , वो वैसा ही काटेगा l"""
ENG-1358	NAG	a	Nice
ENG-1359	NAG	a	That is so so so true sir!!!!
ENG-1360	NAG	a	Pratik sir at his best👍😂😂👍 #savage
ENG-1361	NAG	a	I didn't hate this movie......but I can understand ....why people are so much up in arms against this movie......the problem starts when ...people who watched this movie....starts to replicate behaviour of Kabir Singh ...in their lives.....and then pose threat to other people around them......that's where the core problem stems from.... does someone agree..??
ENG-1362	NAG	a	You are nice
ENG-1363	OAG	a	All dislikes are coming from that type of faminism and liberal chutiya persons....
ENG-1364	NAG	a	These people want our country be destroyed. They only want violence and destruction in the country.
ENG-1365	OAG	a	she is best magi.......right now
ENG-1366	NAG	a	I respect homosexuals....but.. homosexuals tend to catch hiv infection... millitary personal do donate blood.....and also have to donate blood during emergency or war situation when other person is injured...also there is lots of blood shed in war which makes infection to being spread Conclusion:- no and if recruited there should be complete testing and prevention of infection...this includes monitoring the sexual activities of personal (most probably impossible)....thus instead we can invest more in straight personnel with no infections Note:-this is my view ,again #nooffence
ENG-1367	NAG	a	I was EAGERLY waiting for a review of KABIR SINGH like this. The TRUE fact nobody is talking about. Every fucking reviewer and critique are praising the movie which was really weird for me. I think they are all sold out. They just don't want hate since all the viewers are chutiya and they are going ham on any video who give negative review on movie. BUT YOU ARE HONEST.
ENG-1368	NAG	a	😆😆😆l like it ba ba ranu bi
ENG-1369	NAG	a	Nice video vary good dada
ENG-1370	NAG	a	Nice short film
ENG-1371	NAG	a	Yes sahi bola gay in Right
ENG-1372	CAG	a	I hate too this movie
ENG-1373	OAG	a	And who the fuck you are
ENG-1374	NAG	a	Very good
ENG-1375	NAG	a	I watched Kabir Singh yesterday , best performance by shahid kapoor #Superhit
ENG-1376	CAG	a	Most non sense review . Wrong conception from movie and you. Really surprising coz I liked it other review videos
ENG-1377	CAG	a	3 dislikes ....seems three the those wives who have filed false case
ENG-1378	NAG	a	She is well known Pro.......
ENG-1379	NAG	a	Right now
ENG-1380	NAG	a	bro you have great wisdom
ENG-1381	NAG	a	Right bos
ENG-1382	NAG	a	Beautiful video
ENG-1383	OAG	a	who would listen to u. see the comment section filled with comment in his support. india is worst place for women is proved by men in comment section. it very dangerous as well as depressing . india is slowly and steady moving towards dark age
ENG-1384	NAG	a	Honest & Perfect Review Sir, best answer to Film Companion 💓
ENG-1385	OAG	a	1 - he loves turly so he kissed her infront of family members in her home what a respectable man to love a women ! 2 - he accepted his ban Coz he knew if he will not so the drinking habbit will continue so it was a clever desion ! 3 - in end she slapped so right reason lefting her in someone else arms for night pleasure ..he could not get any information how she is ..& where is she ! 4 - one of the looser act it was she can't talk her family for own marriage again here Kabir is moron didn't send their family to convey if his family not agreed with this relationship so they both leave their home & got court marriage simple ! Pethetic shit film
ENG-1386	OAG	a	Urban naxal spotted
ENG-1387	NAG	a	This is wrong .
ENG-1388	NAG	a	I m extremly feeling bad after watching this..yestrday i commented on Kabir singh A weird.heroism .but now i realised i was wrong.. Seriously four more shots web series ..veerey di wedding...bs kabir singh. An eye opener
ENG-1389	CAG	a	This film about gay people is rubbish. How could you come up with a horrific video like this. Shame on you.
ENG-1390	NAG	a	<__URL__ Pratik bhai my humble request please please listen this... I know you understand gujarati very well...you will definitely love it 🙏🙏💓
ENG-1391	NAG	a	But the video has a good meaning and hillerious took
ENG-1392	CAG	a	Funny how it just happens in North India especially hindi speaking states. Destroying Hindu culture is fashion, Salman Khan can run over people and kill animals no one will say anything. So funny north india
ENG-1393	NAG	a	Very true ! And best analysis covering all things :) great work Bhai .
ENG-1394	NAG	a	Subscried bhai.. U said everything thing right, but bottom line is that these indians mind set never changes..
ENG-1395	CAG	a	This movie tells us that if fall in love with someone and she is not with you than need to do is drink and drink again and again that's all
ENG-1396	OAG	a	Stop it u bootlicker of bjp... Bhainchod aur kitna chaaatogey tum log bjp ki... Arnab Goswami is the most dirtiest blot of India... Bhainchod... Shouting like a mad dog with four other dogs in ur show doesn't make u patriot.... Loudey u r just a pimp cum anchor.... U coward if u have guts then go out n take the interview of the students who r protesting.... Inviting four to five bhakts every night n vomits ur shits from ur mouth doesn't make u journalist
ENG-1397	NAG	a	__TIMEURL__ savage level 100%😂😂😂
ENG-1398	NAG	a	Absolutely correct . Feminism should mean equal rights for both men and women 🙆
ENG-1399	NAG	a	I was cried at the end of the movie..... Weeped like a child 😭😭
ENG-1400	NAG	a	why isn't she arrested. She must be put behind bars & prosecuted for sedition & punished as per law .
ENG-1401	NAG	a	Wht will u debate pathare
ENG-1402	NAG	a	Pratik Bhai u nailed it. Best video of your channel.
ENG-1403	NAG	a	Wow, finally a sane voice amongst the dimwitted imbeciles in the comment section, bravo!!
ENG-1404	NAG	a	Kashmir was independent before partition and it remained independent till now. Please indians read the contract of kashmir with India. India was only allowed 2 things 1- Defense 2- Currency
ENG-1405	NAG	a	Waiting for book
ENG-1406	OAG	a	Feminist fuck up🤣🤣🤣
ENG-1407	NAG	a	I'm a feminist and I love Arjun Reddy and Kabir Singh...people who think otherwise have missed the whole point.
ENG-1408	NAG	a	Rajdeep true journalist not like ravish Kumar or Arnab Goswami. Both are same first one leftists other one is rightist but only Rajdeep don't take side he is true journalist.👍👌
ENG-1409	NAG	a	Great said
ENG-1410	NAG	a	Reason to watch Hollywood
ENG-1411	OAG	a	Don't call her prostitute because prostitute just sell their bodies for their survival but they don't sells their morals. But arundhati Roy sells her morilaty . And who knows she might sell her body and Raul khan might be the result
ENG-1412	NAG	a	Feminism and 3rd wave feminism are two completely different things. 3rd wave feminism is all about attacking men and misandry. And of course Toxic masculinity exists,no one can deny that. 3rd wave feminism is basically toxic feminism. They're the two sides of one coin.
ENG-1413	NAG	a	I agree with you. This is the first video of your's that I am watching and I completely agree with the hypocrisy of the ultra left liberal feminist (feminazis).
ENG-1414	NAG	a	Ye buddi kunhei yar? Arundathi Billy ya kungfu kutta? I can't understand yar?
ENG-1415	NAG	a	there should me a law to punish the people who keep false cases....so that this type of incidents couldn't happen
ENG-1416	NAG	a	This anti nation lady is misguiding the peoples and telling lies,arrest this type of activites
ENG-1417	NAG	a	That's why I watch your every reviews
ENG-1418	NAG	a	@USER bhagat These Gays And Lesbos are Basically Opposing the Laws Of Nature
ENG-1419	CAG	a	This movie is just a waste of time. This Movie is only movie for immature people who don't distinguished between love and lust.
ENG-1420	NAG	a	699 Kabirtard dislike the video
ENG-1421	NAG	a	@USER yeah! You're right i agree with you
ENG-1422	NAG	a	Best vedio
ENG-1423	NAG	a	10/10 *
ENG-1424	NAG	a	I have not watched this movie yet. But watching this video only for Shwetabh bhai. Edit - I don't watch indian movies.
ENG-1425	OAG	a	Fuck those feminism and liberals film no.1 hai
ENG-1426	NAG	a	Well, I have found something in India, Lesbian girls are soooo beautiful in this country, do you agree?
ENG-1427	OAG	a	Faking grill opu
ENG-1428	OAG	a	Saw the. Entire review and she is gandu feminist
ENG-1429	NAG	a	Those are not said with the intention of disrespecting women, if you cannot see that, maybe you're blinded by the ideas of feminazis.
ENG-1430	NAG	a	WE CAN UNDERSTAND PEOPLE LIKE HER HAVE THEIR OWN STUMOC TO FILL AND NEED SOMETHING TO DO FOR THEIR LIVELIHOOD. BUT BETTER THEY SEARCH FOR OTHER DECENT BUSINESS FOR THEIR LIVELIHOOD
ENG-1431	NAG	a	God please give him past life
ENG-1432	CAG	a	Ranga Billa parents of leftists and lutians.....
ENG-1433	NAG	a	You changed your channel name!
ENG-1434	CAG	a	I hate Bollywood movies 😬😬😬😬
ENG-1435	NAG	a	It's been 9 years that i went to cinema hall... Because all the nonsense garbage is in film industry
ENG-1436	NAG	a	Here me too
ENG-1437	NAG	a	She is funded by foreign agencies, incl China and Pak. Don't believe a word she says. She is foreign citizen.
ENG-1438	NAG	a	She tells her name as Randi, gandwa as her father, jugaad as mother😂😂😂😂
ENG-1439	NAG	a	Acting.. Direction..Music. Back ground ch .. Screenplay ch sanga na
ENG-1440	NAG	a	Where is the review of kabir Singh..
ENG-1441	OAG	a	Akshay Kumar pe video banao that how he's making fool of public by making patriotic movies.
ENG-1442	NAG	a	Dude atleast trim properly
ENG-1443	NAG	a	well done .
ENG-1444	NAG	a	Illiterate Feku the Chaiwala and Amit Gunda is destroying the democracy of India
ENG-1445	OAG	a	RX-100........Tamil movie...u should watch..That was a slap on feminism..
ENG-1446	NAG	a	Thanos ..... Snape....
ENG-1447	CAG	a	I totally agree with you. You nailed it. Kabir Singh should not be celebrated. It gives wrong message to the people. Finally watch someone criticised this film with a swag and you raised very valid points. Supporters of this film will have no place to hide and no counter arguments left.
ENG-1448	NAG	a	good news agiajuo
ENG-1449	NAG	a	Hahahahahaaah
ENG-1450	NAG	a	One of the best movie of the year and what a acting by Shahid real rockstar for me 👌
ENG-1451	CAG	a	"Three words for those liberals who think they can change my mind according to their view ""I Don't Care"" Because I don't permit anyone to impose their thought on me."
ENG-1452	NAG	a	I know arnab is govt funded but on this point I agree that arundhati roy not required in India.
ENG-1453	NAG	a	That's the sad truth, most people are easily influenced in India.
ENG-1454	CAG	a	That's why i stopped watching film companion movie reviews...
ENG-1455	NAG	a	Simple....she is funded by People's Republic of China for spreading naxalism and maoism. She wants India's economic growth to minimize by causing chaos so, China can easily become superpower after beating USA without having any competition from India. Every left liberal around the world knows only India can compete with China economically and militarily which they don't want to see happening.
ENG-1456	NAG	a	Dude I watched this movie like last week!
ENG-1457	OAG	a	Fuck boy: चोदू लड़का। 😂😂😂
ENG-1458	NAG	a	nice drama....
ENG-1459	CAG	a	My previous comment: I don't think it's right to forcefully insert topics of feminism and liberals in every video, it shakes the moral purpose of the video i.e. movie review. After watching for 5 mins: Your videos are great. You are great ! Jai Hind ! Vande Mataram 🇮🇳🇮🇳🇮🇳
ENG-1460	NAG	a	Pratik bhai we are with u against liberals
ENG-1461	NAG	a	Toooooooooo much...respected sir.
ENG-1462	NAG	a	Only the good movie in Bollywood was ' Baby'
ENG-1463	NAG	a	"@USER Jadhav Ya,if dat is the case,then the loser aashiques all over India are ""cool""....dose unemployed men who drink alcohol and beat thier working wives are also ""cool""....!!........Quit bullshiting,mate........m sure dat not even alcohol can cure ur lack of personality.....!!....."
ENG-1464	NAG	a	@USER jain did you even watch the video? The first half of the video he was literally explaining that only.
ENG-1465	NAG	a	@USER 498a is i.p.c. This code shows how to rob husbands house and destroy the family. This is most uncivilised law of India and this comes from America and Britain. Look at the divorce rate.
ENG-1466	NAG	a	Its not petrol... Its crime patrol...
ENG-1467	CAG	a	Ye kuch reviewers, (Quint, Film Companion) is movie pe tut hi pade hai jaise ye pure Bollywood me sabse kharab movie ho. Wo log bol rahe hai ki, Preeti ke character ko bahot submissive bataya hai. Mujhe to nahi laga dekh ke. Infact she was keeping her points, and stuck to them. Your analysis of other's opinions is exactly correct. Great review.
ENG-1468	NAG	a	Please dump her Bharat know the country of Sita and Savitri not this types of xyz
ENG-1469	NAG	a	Can be framed proper right to express, right to speech.
ENG-1470	NAG	a	And i thought I'm the only person who hate this movie. Anyone else👇
ENG-1471	CAG	a	As you sow so shall you reap... Innocent husband has been prosecuted against Legal Terrorism and he had shown the actual meaning of it...! Well done...!!!
ENG-1472	NAG	a	Hi dear. I am Gay boy want some lesbian friend for genuine friendship and documentary interview. Please contact me if any lesbian friend/sister want to give her interview.
