1140	CAG	a	जब तक सिनेमा है फ़िल्म मेकर चूतिया बनाते रहेंगे और तुमलोग चूतिये बनते रहोगे, फ़िल्म का रियल लाइफ से जोड़ेंगे तो बहुत बड़े बाले हो ।
1141	OAG	a	Pagal aurat
1142	OAG	a	Behenchod kahan mar gaya tha . Lawde ke baal **Shwetabh** **i love you** Beeeheeenchoooooooooooooo
1143	NAG	a	Kitne ache se defend krta h rajdeep
1144	NAG	a	Bhaiya right side k gaal pe dadhi Kam aa Rahi he ya phir video me esa dikh raha he muje batao pls
1145	NAG	a	Achi movie nhi h wohi ghisi piti stoey waste of time n money...1st half thoda thik thak 2nd half bakwas...lg rha jabardasti koi baitha dia ho
1146	NAG	a	Hamara desh kahta hai ki ladke or ladkiyo Mai koi fark nhi hai to kanoon vivastha Mai fark Kyo Kiya Gya hai jisme kaafi beksuro ki bhi Jaan chali jaati hai aaj ke time Mai logo ko ek dusre se baat krne ka time nhi hai fir bhi unke riste daaro pr bhi 498 a LGA dete hai ye htana chahiye
1147	OAG	a	Arundhati tere gaand mein goli padi hai kabhi..
1148	NAG	a	Maine yhi dekhi thi. Worth watching. Ayushmankhurana ki isliye bht respect karti hu.
1149	OAG	a	Liberals aur feminist bc bas ye promote Karti hai ladki chhote lapse pehne Raat me road pe nange ghume ya 25 ladkon k Sath sex kare sab Sahi hai re bc budhii kya fuddi me chali gyi in bhosadbudhhi logon ki
1150	NAG	a	@USER A. Are bhai vo sab apne fayde ke liye late h ya dusro ke nuksan ke liye success tabi hoga jab universal welfare ke liye laya jayega
1151	CAG	a	कितना आवश्यक है उस भाषा में डिबेट करना जो भाषा आपके पेनलिस्ट्स से आती ही नहीं।
1152	CAG	a	Abhi Lallantop wo MLA, MPs Ministers jo muh say sandaas krtay hai unko bhi is list may shamil kro.
1153	NAG	a	neha ji muja lagta h tumhare ghar pe baap bhai nahi h
1154	NAG	a	Shi bat keh re hai ap
1155	OAG	a	equality ke nam pe sirf manmani chalu hai inaki.. girl kuch kare o sahi hai or boy wahi kare to kharab hai.. yahi enaki equality hai.
1156	NAG	a	सर नेता वाली पोशाक
1157	NAG	a	Koi hai mujhe sari jindegi keliye Sath me rakhe
1158	OAG	a	Tu saale gandu yaha humse gand marwa waha tere jaise hijde jo same gender ke sath gand marwate ho gand felane ke siwa kuch nahi karoge. Hamare fouji tum jaiso ki gand marna bhi pasand nahi karenge.
1159	NAG	a	Damini ki yaad aa gyi kya apko?
1160	NAG	a	War movie ka review kro......
1161	NAG	a	Giska man kera bo kesi ke bhe sath reha sakta ha cha bo man ho ya woman ho
1162	NAG	a	Pratik @ sir , brilliant movie h . Last night ka show dek k aaya hun .Nind ud gyi bhai, aapke review dekhne k baad he movie ka plan kiya. 10/10 star nd really it's epic nd brilliant movie . . .wow
1163	CAG	a	Ek word chl be chup 😈
1164	OAG	a	Bhadwa borade 😂
1165	NAG	a	Very true.. Brother. Bollywood humko Chutiya bna raha h Itne salo Se.. Desh Sankat me h Bhailog... Bachalo Duniya ko.. Bollywood garbage h
1166	NAG	a	Usne Sahi kaha
1167	CAG	a	**Ladkiyon** se itna chirta h tu... Teri soch pe **Aaaa thu**
1168	NAG	a	kya baat h dada 😎gjb👌🏻
1169	NAG	a	Bhot sahi bhie i love you
1170	NAG	a	Telegram m post dalna kyun bnd kr di ..
1171	CAG	a	Jaliii
1172	NAG	a	अक्षय खन्ना के लिए फ़िल्म देखी , बाहर आते समय सिर्फ तरुण सलूजा दिमाख में छा गया . कथानक के साथ सब ही किरदार जबरदस्त .
1173	NAG	a	@USER Pradhan yaar try to understand.... shwetabh bhai ka koi kharap intentions nahi hai.... and gaaliyaa toh chaalta hai yaar..... literal nahi hai gaaliyaa.... bhaavnaiye hote hain gaaliyaa...
1174	NAG	a	Bhi aap mic kon sa use kar ty ho please bata do
1175	OAG	a	viral entertainment bhenchod mujhe to pta hi nhi india me itne gandmro ki foj he sale shi kha bro meetha
1176	NAG	a	NO mean NO..sahi hay bhai..Real passion follower👌
1177	NAG	a	bahut accha bhai very good
1178	OAG	a	"Ye bdsk, din me teen-char baar puuchta hai,""kaam kar rehe ho ke nahin?"" Ek baar nahin, teen char baar!"
1179	NAG	a	रंगा बिला मुजरिम थे जिन्होंने मासूम बच्चों की जान लि थी । बहुत ददनाक दिन था वह
1180	NAG	a	@USER Himmler sahi kaha
1181	CAG	a	बच्ची के साथ रेप हुआ ही नही ....हिन्दू धर्म को बदनाम करने की साजिश
1182	NAG	a	ajay thakur. Ap mndi se ho
1183	NAG	a	Bhai please passengers 2016 movie ka review karo... Please
1184	NAG	a	mujhe bhi bekoof lagi dioloug nhi h ladki ke pass puri movie me
1185	CAG	a	Maine kab kaha ladki thappad mare to ABNORMAL Feminism ki hypocrisy hai ? Lagta hai Aapki Hindi bahot hi jyada kamjor hai ... Video dobara dekhiye shayad aap is bar samajh jao !
1186	NAG	a	Pagal
1187	CAG	a	Ye andha kanoon hai Bhai logo or andhe hai kanoon bnane waale bandrio ke hath Mai bramahsth de Diya desh ka Kya bhala HOAG aise kesh Mai to log marder hi krke jail Jana thik hai 498A se best 13 ya 302 hai
1188	OAG	a	Sali
1189	CAG	a	Pagal hae Kya pagal
1190	OAG	a	@USER abey anpadh gawar tujhe pata hai woh dawood ke chamche hai ? Gawar gaandu woh hisaab se toh akshay kumar bhi Modi ka chamcha hai
1191	CAG	a	Hahaha jay hind se seedha gay hind😂😂
1192	OAG	a	@USER कुमार abe laude chutiye lagta hai kabir singh jaisa koi tujhe college mein roj chudai karke ragging karta tha isliye tu ye filn dekh ke tera gandfaat gaya. Aur rahi taste ki baat, thik hai mein porn dekhta hoon, sav dekhte hai par tujhe sayad khada nehi hota hai😄 zindagi mein kabhu apna lullu thik se pakda nehi abhi bhi ma ki god mein soke lori sunta hai doodh pita bachha hai tu..isiliye kabir singh jaisa charavter dekh ke tujhe khauff aa raha haichal haat
1193	NAG	a	Mujhe to bakwas lagi bhai.........
1194	NAG	a	Papu nam bjp ne nhi kumar vishwas ne dia tha
1195	CAG	a	government ko ye kyun Nahi lgta ki caste system ko hatana chahiye?!
1196	NAG	a	Bc kabhi itna funny explaination nahi dekha yaaar!! Btw me bollywood movie.nahi dekhta kabhi aur ye kabir vibhir chutyapa bhi nai dekha bc but abhi mann hi raha hai bhai ka explaination sunke!!bahot hasunga movie dekhte samay😂😂😂😂😂😊
1197	NAG	a	Sabke Apne Apne sexual orientation hoti hai, isme koi galat nehi hai...
1198	NAG	a	😂😂😂Lande
1199	NAG	a	Toxic relationship dekhna hai to SRK ki Anjaam dekho voh love story nahi hai par acting class hai
1200	OAG	a	Liberals ki maa ki choot pakistaan k kharche pe palte hai sonam kaporr ki bhen ki choot
1201	CAG	a	Ye kya topic h Isse jada achhe topic h unpr discuss kro
1202	OAG	a	Bro ye feminist ko alag desh basa lena chahiye sab feminist waha chale jaye apna rules chalaye ye chutiye hamari duniya ko na badle hum happy hai ak ladka ladki k bina adhoora hai aur ak ladki ladke k bina....
1203	CAG	a	Dar paida karna hai to dono key leeye keejey sirf man key liye hi kyoun...kaati to kutiya bhi hai aur kutta bhi
1204	NAG	a	mast
1205	NAG	a	@USER Pagare bro kyunki yahan logic ko nhi kuch nahi mante
1206	OAG	a	Koi saala smelly pandit nai Bolaa kuch iske hilaaf be hahahaha 😂😂😜😜 wo Saale b gandooo 😂😂😂 India congratulations hahaha GANDU forever
1207	NAG	a	😆😆ranu di apka jabab nehi😂😂😁😁👍
1208	NAG	a	Bhai joker dekho yaar tum
1209	NAG	a	Pratik bhaiya movie to bhut achi h , love story bhut achi h , pr drinking or smocking itna zyda dikhana zaroori h, iske bina bhi to dikha skte the .
1210	NAG	a	bilkul sahi kera kuch bhi galat nahi Kiya usna . maan saaman sa jub loog na jeena da to Aisa kerna vala hai
1211	OAG	a	Bhag Bhosdiwali
1212	OAG	a	ye khud kutti hai aur thandi me sare kutte eske andar fasa ke khichte rahte hai
1213	NAG	a	Every thing is perfect but pratik bhai yeh jo kabir singh bade mein likha hai woh dhyan keech raha hai
1214	NAG	a	Patrik bhai m akshy Khanna ji ka fen hmm m dil se chahta tha unki films achi chale
1215	NAG	a	BJP oye kar rahi ye jo Congress etne din jo kor rahe he <__URL__
1216	NAG	a	Coat ka collection kafi accha hai.. ✌
1217	OAG	a	Tu laura he??
1218	NAG	a	बहुत ही अच्छी फ़िल्म हे... फ़िल्म मे बताया गया हे कि किसी भी case को एक्तर्फ़ा नहीं देखना चाहिये.....
1219	OAG	a	bhai sahi batta ra hu jo mere andar baate hai na wo aapne iss video me kahi hai dil khush ho gaya fake feminists ki ga$d jala ke
1220	OAG	a	एक बिल्ली के पीछे जब कोई कुत्ता पड़ा हो तो बिल्ली पहले अपनी जान बचा कर भागने का पूरा प्रयास करती है, जबकि बिल्ली के दांत नाखून उसकी उसकी फुर्ती, काफी हद तक कुत्ते से ज्यादा घातक हैं लेकिन फिर भी वो भागती है, इस उम्मीद में कई शायद जान बचाकर भागने में ही ज्यादा भलाई है। किंतु जब उसके सामने ऐसी स्थिति आ जाए की अब भागने का कोई रास्ता शेष नहीं बचा हो तो वह अपने बचाव में कुत्ते के सामने डटकर खड़ी हो जाती है। ऐसे में अगर कोई बुद्धिजीवी यह कहे कि बिल्ली कट्टर और असहिष्णु हो गई है, कुत्ते को जरा सा काटने भी नहीं दे रही है! कुत्ता तो बेचारा सिर्फ प्यार से थोड़ा सा काटना चाहता था तो आप खुद अनुमान लगाएं की उस स्वघोषित बुद्धिजीवी को क्या कहा जाए! आज के परिपेक्ष्य में बिल्कुल यही बिल्ली जैसी दशा हिंदुओं की भी है। हजारो वर्षों से हिन्दू बस भाग रहे थे,इस उम्मीद में की शायद भागने से उनकी जान बच जाए । वो अफगानिस्तान से भागे, पाकिस्तान से भागे, बांग्लादेश से भागे, कश्मीर से भागे। आगे ऐसा प्रतीत होता है कि केरल और बंगाल से भी भागेंगे। उन्होंने कभी भी तलवार उठा कर लड़ने का साहस नहीं किया लेकिन भागते भागते हिंदुओं को इस बात का अब आभास हो गया कि अब शायद भागने का कोई रास्ता नहीं बचा है। अब हर तरफ से सारे रास्ते बंद हो गए हैं। तो बस,, मजबूरी में ही सही, लेकिन उन्होंने अंत में मुकाबला करने का फैसला कर लिया है। अब आप चाहें तो इसे कट्टरता कहें या असहिष्णुता, या कोई और भारी भरकम शब्द। आपकी मर्जी है।h
1221	OAG	a	Ab Kya hizado ki fauj hogi
1222	NAG	a	@USER kumar sahi kaha
1223	CAG	a	Es JEHADI ko kyo late apne show me?
1224	OAG	a	Tu tu chutiyaa hai
1225	NAG	a	498a ka mis use hone par ladaki ko dand milna chahiye mai 90% handicapd hoon
1226	NAG	a	App ko to pasand aya hi hoga.
1227	NAG	a	ye baat bohot sahi kahi bhai
1228	CAG	a	Muja Lagta hai rajdeep totally baised hai
1229	CAG	a	"Sidhe bol do "" main kattar feminism ki side se hun"",, log samajh jayenge.. . Gol Gol kyun ghuma rahi ho"
1230	NAG	a	Jay Sri Ram. Bagot badiya pratik ji bas ad kam dala karo..
1231	NAG	a	Jio bro
1232	CAG	a	I guess..educated logo ko he kuch zada samjhana padta hai aajkal...😑😑,!!!
1233	CAG	a	yaar kitta chilati hai
1234	CAG	a	Sahi bolun mai bilkul pasand ni krta reviews tmhare bharat ko bhi jb negative bola tmne bt phr bhi dkhta hun tmhari soch ki wajah se keep it up
1235	CAG	a	Bhai ledkiyo ko agey kisne Kiya kisne sarpe bithaya hum ledko ne aj agar koi ledki kisi ledke ko thappad mara ho to bhi public ledke ko hi galat samajte hai Bina soche samjhe... Matlab kuch bhi ho galti ledke ka hi hai aisa soch ho Gaya public ka.. Matlab hum ledko ne females ko itna upar bithaya hai k females ka galti bhi hum logo ko sahi lagta hai..bas agar galti karte hai to sirf Mel's yani ledke
1236	NAG	a	Bohot jyada overacting ki hai
1237	NAG	a	Hmare desh me homosexuals ko nagrikta mil chuki h to is base pe sbhi ko sman adhikar h homosexuals logo kko bhi desh ki rksha me apni bhumika ada krne ka mouka milna chiye
1238	NAG	a	Bhai Sun Salut You 🤗
1239	CAG	a	@USER Borade wah ji wah itna likhne ki kya jaurrat thi maine to sirf video banane ko kaha tha...apne to modi bhakti me dandwat ho gaye hai😀
1240	OAG	a	I respect you thoughts sir , in battmiz zahil aurto ki wajah se jinhey ye feminism khtey h ki wajah se ladkiya khud ko hi apni nazro me geera chuki hain aur iske baad bhi ye chze nazar nahi aati in ladkiyo ko ... theek hai aapko freedom h kuch bhi phney ki but ye jaruri to nahi ki aap Sara time bikini me ghumo ? Or aisa hai toh maaf kijiye aapke husband or baki k ladko me koi difference nahi ....mana ki dressing sense aaj rape ka karan nahi hai but agar dekha jaaye to yahi chotey kapdey kamukta paida kartey hai or jin logo ki mansikta vikrit hoti hai wo bht jaldi aisi chze ko grab kartey hai or yahi wajah h ki unhey chothi bachi ladkiyo me koi fark ni dikhta unhey srf apni hawas dikhti hai .. feminism k naam par dozen boy friend bnakar khud ko hot smjhna kha ka badkpan hai bhai ? In feminism se puchna chahti hu ki apni betiyo ko bhi yahi sanskar dena chahti h ye hazaro bf bnao or 2 3 husband ? Khud se Ghinn nahi aati ? Feminism k naam par dozen ladko k sath sex karna or fir kehna ki meri body h meri feelings h mai karungi Arey bhai aisi bhi kya feelings h ki jab tak 4 5 ladko k sath sex naa karo tab tak sukoon nahi milta ? Or ye jo ladkiya periods periods chillati rehti hai theek hai ye chupane wali baat nahi hai par ye baat bhi utni hi sach hai ki periods k kuch dino me ye sari chze pujniy yogy to nahi ...... bloody witch...... shame on those feminism. ... or their thinking ..... western culture .... bloody hell
1241	NAG	a	Wow bhai woww tum se judke Mai duniaa ki really dekha na sikha Raha hu👌👌👌
1242	NAG	a	Muze lagta hay ki Bharat me sabki jine ka Adhikar hona chahiye.aur sabko Desh ki seva karneka mouka milna chahiye.kya pata? Mahabharat ki tarah kisi Jang me koi shikhadi mile aur wo Jang jitale?
1243	NAG	a	Jio bhai
1244	OAG	a	Arrre yrrr inn feminist logon ko sunta kon Jhaat kisi ko koi fark nhi padhta h voh kya sochti h humme toh movie ek no. Lagi ... Kiski aukaad jo humara mind change kr ske saaalaa... #FakeFeminism
1245	OAG	a	Kabhi ye sabh baato se upar uthke k movie ka review karo yaar....sach me mai pakk gaya aapka review dekh k...aap movie review choddke k....koi ngo joine karo yaar...kya Libera ...kya faminise yehi bolte rehte ho haar movie me...mai sach me pareshan hogaya aapke review dekh dekh k
1246	NAG	a	12.25 spoiler de diya
1247	OAG	a	Abe cutiye o ek movie hai usse real life me mat le BC kuch kaam nahi koi bhi topic le k video banao fuck of man
1248	OAG	a	Kaha se ata ye log bc sale😡🖕
1249	CAG	a	“Bollywood ka dimaag chutiya hee tha, 90 me bhi chutiya tha aur aaj bhi chutiya hee hai”
1250	NAG	a	Bilkul sahi kah rhe h. ..
1251	CAG	a	bhot sahi bola bhai point h bhai ye feminism ka jhota jhanda le ke chalte h hume problem nhi h feminist se ya feminism se...
1252	NAG	a	Super 30 me banda apne sapne ke liye ladki chod deta hai , that's true motivation... !
1253	CAG	a	बहूत सही किया जहाँगीर भाई इन जैसों के साथ यही होना चाहिए जो सिर्फ कुछ पैसे के लालच में हम जैसे मरदो की जिंदगी से खेलती है उनकी यही सजा और यही ईनाम है आप ने बहूत सही काम किया है
1254	NAG	a	Accha kaha bipin rawat sahab ne...
1255	NAG	a	Sahi kaha
1256	NAG	a	Ek no ki baat ki Bhai aap ne I am your bigg fun Bhai
1257	CAG	a	Humare desh me har achchhi cheez se kuchh kharab log jud ke usko kharab kr dete hai... Iska mtlb ye nhi k wo cheez achchhi nhi hai.. Bas kisi tarah un kharab aur publicity ke bhookhe logo ko hataya jaae bas..
1258	NAG	a	Ha bhai up se he hu
1259	OAG	a	Bollywood totally chutiyapa he...
1260	NAG	a	Sabko right wo log apni life jiye humlog apni
1261	CAG	a	अरे! लल्लनटाप वालों, इस श्वेतांक को फिल्म समीक्षक बना कर हमसे किस बात का बदला ले रहे हो? तुमको हमारा नाम है वाले सौरभ द्विवेदी का वास्ता इस श्वेतांक को कुछ दूसरा काम दो भइ|
1262	NAG	a	movie review to kiya hi ni... ap jo bole wo thik bt h..lekin apko 2 video banani chahiye...ek pure review banani chahiye
1263	OAG	a	Gaddari karne k liy paida hue hai. India m money rotation k liy aate hai yah harami
1264	NAG	a	Urban naxals ka wing hai critics mafia
1265	OAG	a	Jo log janam se homosexual hai vo naturally hai aur jo bad me hote hai vah ek bimari ( mental bemari ) hai...It's clear
1266	NAG	a	Bhai pura boycott mat kar achi movies bhi banti hai
1267	NAG	a	Movie se log sikhte hai ladki ladka dono samaj bhi ek dum sahi universal truth aur ye bat mere jaise 21 ka laudna smajh sakta hai
1268	NAG	a	Bhai UP 11 to mere yaha ka number h saharanpur ka
1269	NAG	a	@USER & WHATSAPP STATUS ha ji
1270	NAG	a	Aaram se bhai..share karne layak video banaya karo yar...review video to Kam se kam 😀😀😀
1271	CAG	a	सौरभजी अरुंधती रॉय ने बोलनेके आजादिका इस्तेमाल किया और आप करता कर रहे हो ? उसकी न्युज बनाके बढावा दे रहे हो. क्या यह सही है ?
1272	NAG	a	Yaar tum movie ke hisab se dress badi achhe chunte ho... 😉😅😅
1273	OAG	a	yellow shirt vale jat ki gand todo
1274	NAG	a	Itna late bhai
1275	OAG	a	maaa ki aankh feministo ki
1276	NAG	a	Bhai intersteller ka review kab karonge...
1277	NAG	a	Raja Ch
1278	NAG	a	bahut acha. nice
1279	NAG	a	Bhai film bahut acchi he
1280	OAG	a	Mullo ka Lund le le Kar iska dharm parivartan ho Gaya....is Randi ko pakad Kar Gau mutra pilao....shudhi Karo is Rand ki.
1281	OAG	a	Modi Shah ko Ranga Billa bol rahi thi prostitute
1282	NAG	a	screen time ko lekar bhi madam ko dikkat hai.
1283	NAG	a	Good sir lage raho
1284	NAG	a	roj mar rahe he koi madad karne vala nhi
1285	NAG	a	Aaj Acha laga galiya bakna shuru kiya wapas Thansk
1286	CAG	a	I think ye section ko banned krna chahye ye sb jo smjhte hain k is sec ko pass hona chahye tha wo sico hain qk inho ne gandi videos dekh dekh kr aona ye haal kr liya hai sooo sicho people apna ilaaj krwao na k ye gandi hrktein kro
1287	CAG	a	Abe Kahna Kya Chaahte Ho Be😐😐
1288	OAG	a	Swara Fucking bhaskar or Sonam Fucking Kapoor. Khn hyn 😂😂😂😂😂
1289	CAG	a	Londa kiss krleta h aake aur bina ladki ke permission ke na hi ldki ne pehle koi indication diya... kul mila kr frzi movie thi.aur kuch chutiye is movie ko 5-5 bar dekh ke aae...😑😑
1290	NAG	a	Mumbai Chakala body massage ke liye Sampark Karen
1291	NAG	a	Shahid khan?..🤔🤨 . . . . . . . Family man dekhi na😄😁
1292	NAG	a	TUMBAAD movie pe view kya h bro?
1293	NAG	a	Unnao Mein Hue bahut Bade hadse tankar fatane ki news dikhayen
1294	NAG	a	JIo bhai....DIl ki baat bol di !!!!!
1295	OAG	a	Bc Mumbai ki 1.5cr ki population me usko wo ladki dikhti hai ek park mein MADARCHOD
1296	OAG	a	__TIMEURL__ Bhai Tu jjahhan see BHI ..gand me base tube ghusa doonga..boom boom bajega
1297	NAG	a	Bhai tu great hai
1298	NAG	a	Mast review hai
1299	NAG	a	Kaunsi rocket science lagayi hai Bhai? Samjhana Zara?
1300	NAG	a	Mast acting hai 3no ki ... Chnadu bhai super Palkesh bhi 1 no.lag raha hai😂
1301	NAG	a	Sir ji T shirt kaha se late ho
1302	CAG	a	Bhaii bhott shii bolaa.. koi to bolta hai shi.. baki sb paise ke piche lge hai..
1303	OAG	a	@USER Rawat Abb bhi maine kam sutra ni padhi hai . Aur gar tune padhi hai to tu marva fir .
1304	NAG	a	Waah bhaai, Maza aa gaya , kisine to genuine baat kahi , dil jeet liya yr
1305	OAG	a	Yaar ye log jo aise baat kehte aap unhe maaf krdo kyuki ye log randi se km nhi
1306	NAG	a	Kabir singh bahut acchi movie thi because iss se hum bahut kuch sikhe hai kis tarh log barbad ho jate h pyar m isse bach k rahna Zindagi m
1307	NAG	a	__TIMEURL__ to __TIMEURL__ excellent points by prateek bhai. Maza hi aa gya.
1308	NAG	a	yarr climax me to ashu automatic nikal ta h
1309	OAG	a	Liberals ki gaand jali💣💣💢💥💥
1310	NAG	a	Are bhai quick review already upload kiya h
1311	NAG	a	Xtra ordinary journey f Fakir ka review karo bhai...dhanush favrt hai bro
1312	CAG	a	Bhai lagta hai teri kisi ladki ne zoooorrrr se maar ke gaye hai... 😂😂😂😂
1313	CAG	a	पढ़े लिखो को अर्बन नक्सल कहना क्या सही है। ऐसे pm की इज्जत कैसे करेगा कोई। जो दिन रात जुठ ही बोलता है।
1314	CAG	a	कानून का सहारा लेकर परिवार नहीं चल सकता । कोर्ट में जाकर पत्नी सुखी नहीं रह सकती। पारिवारिक रिवाज समाप्त हो जायेगी ।प्रेम समाप्त हो जायेगा ।
1315	CAG	a	sahi kara sale ne
1316	NAG	a	Thanks sir.... Abhi ticket Book karta hu 😊
1317	OAG	a	Aa gaya ghutkha khake sala c.....
1318	OAG	a	Mene Apne ek ristedar k liye suna ye bhosdi ka Kabir singh type ki movieme gand marake bakchodi kar raha h
1319	OAG	a	Aayush peace abe tujhe land du kya ?
1320	NAG	a	Bahito
1321	OAG	a	Sala chutiye... Bina baat kaa lodu 😂 Sala sandeep mhsweri ki tatti ... Kya bol rha hu nhi lodu kyu bol rha h tu 😂
1322	NAG	a	@USER Sharma sahi kaha
1323	NAG	a	JIO MERE SHER...........
1324	CAG	a	हिंदुस्तानी भाऊ जैसे गालीबाज को तुरंत ही 1 मिलीयन सब्सक्राइबर्स मिल जाते हैं लेकिन हमारे भाई सालों से मेहनत कर रहा है फिर भी इनके सब्सक्राइबर्स इतने नहीं बढ़ रहे, सही में इंडियंस चुतियां हैं
1325	CAG	a	Ye kaisa review diya he. Thoda experience le le bhai. Ghuma ghuma ke dimag ka sahi Kiya tumne
1326	NAG	a	Kabir Singh to bahot hi khubsurat film hai... 2 imandari se pyar karne vale Committed logo Ko kahani ! Fuckboy, One Night Stand, Multiple Partners Ko aaj jaha promote Kiya ja Raha hai vaha Kabir Singh Jaisi khubsurat movie bahot hi Kam dekhne Ko multi hai... Aur Sabse Mahatvapurna ki is film me drink karne Ko glorify nahi Kiya Gaya four more shots please ki tarah... Kabir Singh me drink karne Ko Kabir ke jivan ke bure Daur ki tarah Dikhaya hai !
1327	NAG	a	बोलने की आजादी है, लेकिन झूठ बोलने का अधिकार नहीं है
1328	CAG	a	@USER Borade hello, I know ignorance is bliss. But ankhein aur kaan khol ke jiyo Zara. Google karo aur padho. Tumhe khabar pasand nahi aayi to jhooth Ho Gaya? Sharam tumko khudpe aani chahiye
1329	OAG	a	Bhut achaaaaaaaaa Dil Khush ho gyaaaa ese randi maa baap ko esea he karna chayee
1330	NAG	a	Climax nhi dekh paya kya tha batna bro
1331	OAG	a	* इकाई दहाई सैकड़ा कबीर सिंह के गांड में केकड़ा *
1332	OAG	a	चल मादरचोद
1333	OAG	a	Inn gujarati ganduo k liye sab liberals aur feminist h... Q ki inke baap Modi ne to apni biwi chod di... bhadwa modi ka ghulam..
1334	NAG	a	Pratik Bhaiyya.......Film company ki Sucharita Tyagi ne iss film ko bura bhala kaha tha.......aapne Jo mu Tod jawab diya.....yeh uske gaalon par kaske ek tamacha tha......Hats off Bhaiyya.....accha kiya aapne in Hypocrites ko jawaab dekar👍👍👍👍👍👍👌👌👌👌👌👌
1335	CAG	a	"at __TIMEURL__ ...cummon bro you have to be witty.....delhi ka hoke ye ans...srsly ....u should say ""KARKEE DIKHAUN""....."
1336	NAG	a	Koi benglor se he kya
1337	OAG	a	Abe gandu tu itna chabta hai ki sar chakra gaya
1338	CAG	a	Bhai bolana kya chahte ho, kuch samajh nahi aaya
1339	NAG	a	@USER solanki Zabardast bhai!
1340	NAG	a	Mast h sir #Drxpharmaclasses
1341	NAG	a	Aare choro inn logo Ki chakkar main kyon par rahi hain aapna kam Karo aage baro
1342	CAG	a	Aisa he gand marta raho chutiyo ke or bollywood ke
1343	OAG	a	Ager zaban fisal gyi bsdk to retake lele nautanki ka.....cut ker gltiya
1344	NAG	a	Aap kaunse area mein rehte hai
1345	NAG	a	Bhai ek group bano hum bhi leftist ko jawab dena chaate hain
1346	NAG	a	Aap log RAHUL KEDIA Bhai se juriye....
1347	OAG	a	Bhai ne film companion walo me gand Mar li
1348	NAG	a	suna nhi rajdeep ne bola ki wo undemocratic tarika h.
1349	OAG	a	Jo jo iss video ko dislike kiya hai wo choot se nikla hua chutiya hai
1350	CAG	a	Are Pratik Bhai ne notice kar liya aaj to kya bat hai. Shubh din h lagta h aaj. Bhai logo yhi time h jab log jagrut ho rahe h. Ye vaicharik kranti ko rukne mat do ab ye farzi azadi k bad b itne sal ho gaye h hme bewkuf bante hue to thoda samay lagega hi par hme koshish karte rehna hoga. Or main fir clear kar du mera koi jati ya dharm vishesh se bair nahi h par jo apne desh bharat ka nahi ho sakta wo kisi ka nahi ho sakta. Jai Hind.
1351	NAG	a	Ye banda alag hi h bhai😂 sama bana deta h bhai tu❤️💪💪💪
1352	CAG	a	are ye famanist jub kaha thi jub veere di wedding aayi thi usme to mastrabation bhi kerte hue dikhaya tha us film me tab kaha thi ye famanists
1353	CAG	a	Jaj to paka hipatitus ka mariz tha wo bhi angrez waaaa... Shakl bhikari se bi buri
1354	NAG	a	shahid kapoor ko dekhna chahiye ye video..phirse morphine leke bhand ho jaega😆🤣😆😂keh k le li bhai.👍
1355	NAG	a	Aap ekdum sahi bol rhe hai, yeh review bhi shaandar laga mujhe <__URL__
1356	NAG	a	__TIMEURL__ Oho tabhi to main kahu tum kahan the 🤣🤣
1357	NAG	a	Pratik ji apse request h ki km se km film k important part ko explains na kre issey movie dekhne ka excitement kam ho jata hai.......😒😒😒😒😒
1358	CAG	a	Simple formula of Bollywood.!!!! Bollywood shamaj chuka hai. India walo ko pyar sikhao. Fir ( sunny leone) se ( man force condom) ka add karau.!!! Acting 🎭. And condom jaise product tagde se becho.!!!!?! Realty of Bollywood 😂😂😂😂
1359	NAG	a	PK jaisi filmo mein sirf Hindus ka hi mazak banaa ,kisi aur religion ki baat nahi ki . Waise Prateek Ji NE toy story 4 ka review kiya usme politics nahi hai .
1360	OAG	a	Liberal + gandu = librandu In chuti o ko me rula u nga👺👺👺
1361	NAG	a	Ye log idolatry karne ke liye promote kr rahe hai
1362	OAG	a	Kung Fu kutta(arnab goswami)😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
1363	CAG	a	Chopra Sahab to ganja pike baithe he Infront of cam.. Arnab ji app kya Puch rahe ho aur unhone kya Ans de rahe he... Wo ate he debate me just for time pass
1364	CAG	a	ladkiya bakchodi sirf videos mai krti hai (i dont mind any color i aint racist) color and walar adrak and lasan
1365	OAG	a	Aao kiya Delhi kabhi tumhe bhi randawa baba ke bejenge
1366	NAG	a	Wada waw wada wau wada wau wada wau Ye hi accha tha is movie me
1367	NAG	a	yar film h ye koi reality nhi he
1368	NAG	a	औ स्त्री friendship krogi?? 😂😂😂 lol
1369	OAG	a	Bhai kuch bhi bol rha hain ye puri movie chutiyapa hain
1370	NAG	a	Bhai TM larki hote kasm se baba PTA kr rahe the... Love you bro
1371	NAG	a	super sach bat
1372	NAG	a	Abe ek 3gante ke movie pe itna Kun. Bolta ha be movie ha deku enjoy Karu kattam Karu
1373	CAG	a	Jyada overreacting
1374	NAG	a	Chachi ki muchae hoti tu kya hota ....🧐
1375	NAG	a	Kabir singh😎
1376	CAG	a	Bilkul nhi hona chahie warna internal environment khrab hoga definitely
