694,GEN,a,madarchodh mardangi dikhana hai to samne a do jhapad me mut dega
695,NGEN,a,Bahut achha bhai... Thanks....
696,NGEN,a,Wahi to aaj tak bhi ek mystery h
697,NGEN,a,@indian Ranga Billa desh ke Modi Shah hai and dalla media hai....
698,NGEN,a,Sahi kaha bhugat rage hain hum aaj
699,NGEN,a,Bhai bht mast👌👌👌👌👌👌👌
700,NGEN,a,Sashi taroor ke thisri aulad!
701,NGEN,a,Free mein Online se dekh ke revew de rahi ho
702,GEN,a,लिबरलों MC को बुरका अंडर लिपस्टिक अच्छी लगती है ।
703,NGEN,a,[7:26](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=7m26s) satya kaha gaya hai...😂😂😂
704,NGEN,a,Ek Dum Sahi bhaiya mere mooh ki baat chura li aapne
705,NGEN,a,Bangla sentence dikhao
706,NGEN,a,jahangir bhai ne to ghazab ka kaam kiya
707,NGEN,a,@ching pong bhai meri jaan... 2 saal +2 bs... Mera 7 saal ka relation hai... 25 age hai... Experience age aapse zyda h... Achi bat h agar lyf tym sath rhe..... Or bhgwan na kre agar breakup hua kch hoge... To nam yad rkhna RAHUL SHARMA.... Move on krna bhot hard hota hai...
708,GEN,a,Tu gay hain kya bc
709,NGEN,a,"**प्रशासक समिति✊🚩** 😡😡😡😡😡😡😡😡😡 **आर्यो को आंतकी बताने वाली नेटफ्लिक्स की सीरीज जिस को हुमा कुरेशी (जिहादी) बना रही है , हिंदुओं और हिन्दू राष्ट्र को बदनाम करने का काम किया जा रहा है। 100 करोड़ हिन्दुओं के देश में हिंदुओं को ही बदनाम किया जा रहा है😡😡😡😡😡** **इस सीरियल मे आर्य बाहर से आए और बच्चों का अपहरण किया, गौ मांस खा कर देश मे फैल गए ऐसा दिखाया गया है** **😡कुछ स्थानीय कुरीतियों का सहारा लेकर पूरे हिन्दू समाज ओर सनातन धर्म को गलत तरीके से दिखाया जा रहा है** **🚩हिंदुओं ने तो अपनी कुरीतियों को समझा और संघर्ष कर उन्हें दूर भी किया और अब भी कोशिश चालू है, लेकिन इन जिहादियों🐷 ने कभी अपनी कुरीति नहीं दिखाई और न ही उन्हें दूर करने की कोई कोशिश की✊** **😡खतना, तीन तलाक, हलाला, मुताह, बकरीद ओर बेजुबानों की हत्या, बुरखा, ओर असंख्य कुरीतियां भरी पड़ी हैं लेकिन इसिपर इन जिहादियों का ध्यान नहीं जाता😡😡😡😡😡😡** <https://youtu.be/1HfIlxdxRhE> **आखिर कब तक हिन्दू सहन करेगा, कब तक अपने धर्म का अपमान सहता रहेगा...ओर क्यों🤔🤔😔** **🤺जागो हिंदुओं अपने धर्म की रक्षा करो अन्यथा एक दिन आएगा जब तुम्हें रक्षा की आवश्यकता होगी और तुम्हारी रक्षा करने कोई नहीं आएगा😔** **इन जिहादियों🐷 का पूर्ण बहिष्कार ओर जबरदस्त प्रतिकार होना चाहिए😡😡😡🤺** [https://m.facebook.com/story.php?story_fbid=3329309197094463&id=2262905757068151](https://m.facebook.com/story.php?story_fbid=3329309197094463&id=2262905757068151) 🙏🚩🇮🇳🔱🏹🐚🕉"
710,NGEN,a,Yar ye chopra tho aaj kastro bana fir raha hai isane sale nee apana buut khud hi piche banwa kar rakh liya hai 🤣😂😂😂bludy jockar 🍼🍼🍼🍼
711,NGEN,a,Kaha milte h aise log
712,NGEN,a,Merko toh khud bhot chutiya movie lagi bhenchod merko mera dost keh raha dekh bhai bhot achhi movie hai dil chhu liya mera m ne isaliye dekhi movie warna mai bollywood ki movie nahi dekhta mai hollywood he dekh ta hu
713,NGEN,a,Bhai ap bhi director bn jao shyad koi achi movie aa jye market mai 😂
714,NGEN,a,Dream girl ka karo pls
715,NGEN,a,इन liberals और feminists की बढ़ती जनसंख्या को 'THANOS' ही control कर सकता है l
716,NGEN,a,Babhut sukoon mila [0:36](https://www.youtube.com/watch?v=J2J5ssSP5yQ&t=0m36s) Savage😎
717,NGEN,a,🤣🤣sahi hai guru..
718,NGEN,a,@vivek shahi vivek shahi moodi k bap se v nai drty aik var jihad ka ailan hony de rhi bat islam ki to isi video pe dharam pe abuse kiye wo tuuhe nazar nai aya isi liye me cmnt kia
719,NGEN,a,# hat teri ... Ooooh
720,NGEN,a,Kasturi shankar want to piece on Christmas Christmas manana he use yaha kyu bulana desh se use koi matlab nahi hai...cool samjhne wali
721,GEN,a,"homosexuals ko Dimagh k elaaj ki jaroorat ha saale psycho , pragriti k khilaaf jae ge to dunya barbaad ho jae gi"
722,NGEN,a,कुछ काम दंदा करता है या खालि फाल्तु के वीडियॊज बनाते बैटा हॆ! तु ऒर तेरे वीडियो ! तुपुक !!!!
723,NGEN,a,Gujrat me kaha
724,NGEN,a,फिल्म दिखा रहे हो तो रिएलिटी बताओ वरना कोई काम की बात नहीं..
725,NGEN,a,Me iske itne saare videos Dekh chuka Hu but still I don't understand ye Ladki banke kyu ATA he ? Bhai ladka bane rehne me kya dikkat he ?
726,NGEN,a,Nice vidiyo yarr
727,NGEN,a,Sahi hai
728,GEN,a,Bhaaaaaisaaaab gand maaaar ri🔥🔥🔥🤣🤣
729,NGEN,a,Liberal na banu to kya conservative hona sahi hai??
730,NGEN,a,Homosexual hijde nhi hote
731,NGEN,a,क्यों भाई homosexual नहीं allow hai
732,NGEN,a,Bhai agar wo society me rahenge to unhe hi problem face karna padega Society change ho nai sakti khud ko change karo agar wo khud iss par proud honge to dusre ke kahne se koi fark nai padega
733,NGEN,a,Bolne Aajaadi tabhi hai jab aap sahi bol rhe ho... Raajdeep bhi congress party ka unofficial member hai.....
734,NGEN,a,"koi mujhey batao ki ek ladki ko knife point pe almost rape karna, apni maid ko glass todne pe harass karna kaunsa pyaar sikhata hai? preeti se pehle bhi kabir ki personality problematic thi. usey anger management issues the. he needed some serious mental treatment."
735,NGEN,a,Bhai tu liberals ko kuch bhi bol but indirectly Muslims ko kyun target Kar raha hai I m unsubscribe you and Agar koi mjhse sehmat ho to isko dislike and unsubscribe Karo
736,NGEN,a,jutha mukedma kerne valo ko saja do
737,NGEN,a,Asadharan
738,GEN,a,Kisi ne maanga tha kya bhai? Arre maa chudaye kabir singh. Mensutra gang ye sab movies nahi dekhte.
739,NGEN,a,Sali vikarin cody sali ranagat vik mago ranu mondal
740,NGEN,a,Bhai tu nashik se hain kya ???🤔🤔🤔
741,NGEN,a,"चाहे जो भी का के सरदेसाई हमेशा अरुंधती को डिफेंड करेंगे, एक ही थैले के चट्टे बट्टे है । आप अरूंधटी के बारे में बात करेंगे तो तो अमित मालवीय का एग्जाम्पल देंगे"
742,NGEN,a,Sarkar main baitha log jab hum logon ko unka education etc ke bare main galat jankari deta hai sahi hai. Aur hum galat jankari de toh sarkar pe biswas nahi hai ? Sahi aur galat kuch nahi hota hai. Winner ka kaha hamesha sahi hota hai. Hum dekhenge ................ kon jit ta hai.
743,NGEN,a,Negativity ki dukan hai Chamche
744,NGEN,a,@Faluda Fanatic movie dekhi hai. It was OK
745,NGEN,a,Seedha sa ek law bana deejeyey ki agar ye proof hota hai ki agar wife key allegations galat saabit hotey hain chahey usmain kitna hi time Lacey....lekin agar ye saabit ho ki allegations galat hain to WIFE KO JAIL HOGI ....
746,NGEN,a,Areee yr armed forces ko to alg rkho yr aur bhot sare ways hai country ki serve krne ke .
747,NGEN,a,Jio boss jio
748,NGEN,a,Feminist ki maa ki aankh..main gussa feel kar paa raha hu..Mere man me bhi yahi aakrosh hai
749,GEN,a,Sarkar mei vishwaas ho ya ni itna pata pad gaya gi yeh lekhak chutiya hai...
750,NGEN,a,"आ भी जा सनम, यूं ना कर सितम , तेरी बह###"
751,NGEN,a,"तशरीफ ऐसी तोड़ी है तौबा,की आज भी चींखें निकलती है पैखाने में! और वो टूटी लाठियों का भी हिसाब जोड़ रहे हैं जुर्माने में,!😀😀😁"
752,NGEN,a,Issa jada ghabraya hua apko kabhi nahi dekha power of kabir singh😁
753,NGEN,a,@Aparajita Burjwal oi oi oi shun 98.2% fake dowry case and 73.3% false rape cases in India ncrb k mutabik
754,NGEN,a,Bhai dabaang 3 ke trailer pe toh review banta hai😂😂
755,NGEN,a,Bhai left bottom pe dekh video ka kitne jaldi mai video edit kiya hai
756,GEN,a,Ladki bhi to gand marwati hai.... Usko apni maa kyu bolte Ho...... Aur homosexual bhi usi maa ke bacche hai
757,NGEN,a,Yeah point ekdum Sahi hai ....film ka influence bahot Hota hai .....Mera dost ne apna FB id n pubg mei naam rakh liya hai Kabir Singh + photo v usi Ka hai 😂😂😂
758,NGEN,a,Agar aisa hi reviews ke naam par politics ki baatein hoti rahegi toh mein likh ke deta hoon 1M iss channel ke kabhi nhi honge.100%guaranteed mein deta hoon nhi honge 1M kabhi bhi.👍😶 Agar pehle jaise pratik pure movie reviews de toh bohut jaldi subscribers badhenge.👍
759,NGEN,a,Sach bataiye speech prepare ki thi na😛
760,NGEN,a,Movie movie dekne ke phle section 375 or 376 dono ke points pdna achaa rhega ky... Me padh liya😂😂
761,NGEN,a,AO NA
762,NGEN,a,Ek time Tha jb Bhai ne hi Arjun readdy suggest ki thi .😅
763,NGEN,a,☺ ab lga ki india baqai badal raha he👭👬👫❤
764,NGEN,a,Kisi ko auqadh se jiyada nhi milna chahiye .. Get lost
765,NGEN,a,**पहले मूवी रिव्यू करना सीखो उसके बाद करो।** यह मूवी रेप की धारा 375 के दुरुपयोग के ऊपर है कि महिलाएं किस प्रकार इस धारा का दुरुपयोग करती हैं। और समाज और अंधा मीडिया किस तरह से एक पुरुष को भी हमेशा दोषी मान लेता है
766,GEN,a,Puri movie main sab bakchodi Karli bus padai nahin Kari. Upar see ye MC topper Hain.... Upar see Bhai sahab Alcohol pee ke ye 400+ surgery karta hai.
767,NGEN,a,Weldon jahangir bhai aise kutto k sath aisa he hona... duro k ma papo ko kuch smjhte he nhi ye log...
768,NGEN,a,MUJHE HANDSOME GAY HUSBAND CHAHIYE 😭
769,NGEN,a,Liberals/feminists ko rote hue dekhkar dil ko sukun mil gya😂... That was epic Pratik Bhaiyya❤
770,NGEN,a,"Sir Light white ki kya zarurath hai . Movie thodi bana rahe ho , aur apki ki feminist wali baat toh sahi magar aap aksar review kum apna frustration zyada nikaal te ho . 😛"
771,NGEN,a,Yes yes yes .... Vo best part Hai video ka 😂😂😂 Koi feminist ispe kuch nahi bolega ab Pratik Bhai rocks 😎😎😎
772,GEN,a,Arundhati Roy kal bolegi main mdrxod hu jo kaha aayi
773,NGEN,a,@vinita pant 7681831967
774,NGEN,a,Bhenchod mene dekhi hi nhi🤣🤣
775,NGEN,a,ek mari machli pura talab ganda kar sakti hai ... bas yahi sochta hu sir ..🤔
776,GEN,a,Bollywood movie mein item song mein ladkiyon ko maal bolte he uss tym kuch nai hota. Hate story 1 mein ladki ka dialogue tha ki mein iss seher ki sabse badi r**di banna chahti hun uss waqt b koi bc feminists ko dikkat nai thi or yahan pe unn mc logo ki gaand phatt rhi h
777,NGEN,a,Yar chor do aisi movies banani real incident ke uppar movies banayo or reality bases stories pe movie banayo
778,NGEN,a,Shi kaha
779,NGEN,a,good morning beti
780,NGEN,a,katayi chootiya aurat hai.......
781,NGEN,a,Sahi jawab diya aapne.....
782,NGEN,a,"Jatt wale ko do lagao aur teedha kar do, so [simple.lol](http://simple.lol/)"
783,NGEN,a,@Rewati Raman Kumar mam harr movie me libral ka rona jarari hai
784,NGEN,a,HYPOCRISY KI BHI SEEMA HOTI HAI
785,GEN,a,ranga billa kon is randi ke gaand marne wale honge .
786,NGEN,a,Ek dam bhai 🤣🤣🤣
787,GEN,a,Kisi Ka larka gay ho toh kotha mai bhej do
788,NGEN,a,Abe chutiya ho Kya .... Anapado vali bat karte ho ....
789,NGEN,a,Agar dekh ke batana hota to tumahara review kyo dekhete be
790,NGEN,a,Bohot ghatiya intro tha
791,NGEN,a,Sabse pehle Liberals kise kehte hai pata kariye... Kripaya yaha Dharm Ko bich me mat laiye !
792,NGEN,a,bhai joker movie ka review.
793,NGEN,a,बड़ा आश्चर्य होता है देखकर कि इतने पढ़े लिखे लोग भी ऐसी बेवकूफी वाली बातें करते हैं ।
794,NGEN,a,Vai apka book kab aa rha hain? Eagerly waiting
795,NGEN,a,Mazak tha bhai
796,NGEN,a,Allah hidayat dy amen
797,NGEN,a,Becharo ka land bekar hota hoga
798,NGEN,a,Abe uska baap ni maan rha tha shaadi ke liye. Kitni Koshish kri thi. Haan to hume pta h ki vo doctor h aur paisa andha h. Sirf Chutiyo ne hi kabir singh without reality ni Dekhi we smatpeople have watched it. Aur kisise battamizi ni kri thi usne bina baat.
799,GEN,a,"Bhai ne bilkul Man ki baat ki.. Saala tharak shahid.. Movie mein yeh dikhaye h ki Agar aap doctor, topper Ho toh Kisi ki bhi beti ko chhod sakte ho.. Hawas nikal sakte ho"
800,NGEN,a,"@osm bro 🤡bhai tu itna fadfada rha hai,🤣🤣maja agya..........thoda aur 😋"
801,NGEN,a,Sahi baat hai bhai
802,NGEN,a,Kashi ram nishad Kashi ram nishad 8140358886
803,NGEN,a,Tu doosra kuch kaam dhoond le...
804,GEN,a,"Pratik ji, aap bhi apne wife ya fir behan ka naam ek kutte ko rakhana, fir Ye video apne ghar walo ko batna. Fir ek video banana their reactions."
805,NGEN,a,Haaaaa wao
806,NGEN,a,"*जबतक इस देश में सनिमा है, लोग चुतिया बनते रहेंगे*। 😂 😂"
807,GEN,a,Bhai itne dino ki aag aaj shant hui sale womanizer ghr me ghus ke sez scene jabrdasti karna sala ye dikhaya movie sale society ki ma bhn kr ri movie.....sale log fan hai abhi koi inki bhn se sex kre vo bhi inke ghr me ...to in chutiya kabir singh ke fans ki gaan mr jayegi aale hijre kajin ke...........stud ke name pe sale aurton ki ma bahn karna sikhate hai bollywood movie me ........nich kahin ke suwar aur is movie ke fan mere lund pe inki bahno ko bhi aise hi kabir jaisa koi le raha hoga
808,GEN,a,Ye kya tha bc😂
809,NGEN,a,"Amazing sir , Feminist irritate krti hai bewajah ki baate krke ,"
810,GEN,a,Kungfu kutia Chdail Arundhati
811,NGEN,a,Purv kutta wala
812,NGEN,a,Ye film logic ki maa behen ek kar diya hai aur pata nahi logo ko itna jyada kyu pasand aaya 😒
813,NGEN,a,or plzz hume btayein ki aapki book kb aari h.... m aapki book ka bhut wait kra hun bhaiya....
814,NGEN,a,Dramabaaz godi media
815,NGEN,a,[13:08](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=13m08s) thoda control karo
816,NGEN,a,"Bhai yar,,, Slow ho ja bohot speed me lag raha hai tu Aur bhi kai aspects hote hain review k Dialogue kaise hain Cinematography kaisi hai Direction kaisa hai Music etc etc Tu yar puri story suna ke review kar ra h"
817,NGEN,a,Shahid khan😂😂
818,NGEN,a,Kaminaa yee..... Isko [jangle.me](http://jangle.me/) chod do.. Review ke naam pe..Galat salat bate bolke.. Young generation kharab kara..kamina!
819,NGEN,a,"“Oh launde kya hal chal"" line is missing 🤣"
820,NGEN,a,Ta modiji or saha jhut nehin bolte?
821,NGEN,a,@Ramachandra Chhatar haan
822,NGEN,a,Chal bhaaag yha se..... Maa bahan beti h...?
823,NGEN,a,Allow krna bhi nhi chahiye ....
824,NGEN,a,sirf bat ke sath pose hi deti ho ya khel bhi leti ho😂😂😂😂
825,NGEN,a,@Avinash Kr. Deveskar usne AK quation ki
826,GEN,a,Madarchod feminist's 🤔
827,NGEN,a,isse jyada Sharmnaak aur Nindniya Comment maine aaj tak nahi padha... Bhartiya Sena ne rape Kiya ho aisi aaj tak 1 bhi ghatna nahi huyi hai... Sab Vampanthiyo dwara failaya Gaya Jhooth hai ! Aur dobara kabhi Aisa Jhooth spread mat karna...
828,NGEN,a,"😂 sahi bola, bhai itna free kaun hota hai? Itni bholi bhali bataya hai usko, aur jo saamnewala kar raha hai uske maze le rahi hai, na roka na toka, stupid idiot"
829,NGEN,a,Ganduo ko leftist support karke Hindusthan aur Hindustan ki sanskriti ko barbad karna chahte he.
830,NGEN,a,Mai nhi dekhta Bollywood moive total garbage h !!!!!!!!!!!!!!!
831,NGEN,a,Mainay aadhay ghante main band ki
832,NGEN,a,Apko dekhte dekhte apki tarah sochne lagi hu baki ko lgta ha kiya faltu ha duniyA se cut rhi ha but unhe kiya pta kon sahi ha ...thnq
833,NGEN,a,Kal sandeep ji ka majak ..aur aaj shahid ji ka?😠kya he be Rascal
834,NGEN,a,Hindi mein koun koun dekh raha hai like this👈👈👈👈👈👍👍
835,NGEN,a,Ap ap apne videos me English subtitles sammilit kare. Isse apke muluayvan vani pure brahmand me prakaashit hogi. Bharat varsh ap jaisi tejsavi yuva atma ke karan jagat guru banega. Sraday apka dhanyavaad. Mujhe ap par puri shraddha hai ki ap English me subtitles rakhege.
836,NGEN,a,Bhai joker pe review do...
837,NGEN,a,Me chahta tha is par ek video
838,NGEN,a,Bhai spoiler alert dal dete
839,GEN,a,Tu apne ap ki kaise mard keh sakta hai yaar
840,NGEN,a,Plz aisa mat samajhna k mere dil me hindua k liye koi mafrat hai mere bahot saare dost hindu hai aur me unsabki bahot respect karta hoon.
841,NGEN,a,"Bhai sun, bilkul sahi kah rha pr wo 'Not a movie' wali didi backwass kar rhi"
842,NGEN,a,Bap ka beta
843,NGEN,a,@Fact Park kuch tik tok ka videos daal denge ads mein usmein khush ho jaayenge yea log😂😂
844,NGEN,a,India ka culture nai h.....jao jake ajanta elora caves dekho.....kamasutra dekho Sb tha indian culture mein Nd second thing u think kuchh b chhupke nai Hota India mein?🤣 But Chlo if u see it positively then India mein homosexuality hi hai jo sare religions ko ek sath khda ke deti h 😋😋....*just a joke no offense *
845,NGEN,a,हिंदुस्थान मैं जब तक सनिमा हैं तब तक लोग.... 😂😉
846,NGEN,a,Indian hain to indian ki tara hi to pyaar hoga bhai. Kuch to india ka concept hain jo ashli hain nehin to shaab to dushre desh shey copy kaar raha hain. Pyaar india mein jaisa hain thik hain ishliye to india mein pyaar hain ea shaab desh bhi samajhta hain
847,NGEN,a,Hummm.. bhakt lagte ho 🤔
848,NGEN,a,Dhansu review
849,GEN,a,Tera desh bsdk tera apna ghar b hain?🤣🤣
850,NGEN,a,इंडिया के आधे लोग अभी अभी 19 वी सदी में जी रहे है ।
851,NGEN,a,Sable liye hain WO bhi smaglita mein hain
852,NGEN,a,i liked kabir singh only for the acting of shahid kapoor bakki to bollywood to chutiya tha aur rhega.... 😂😂😂
853,NGEN,a,ravishji से journalist सीख लो तो शायद magsese award मिल जाए अन्यथा hate speech चलाना बंद कर !
854,NGEN,a,"2.5 million gay in India, sir ye data nikala kaise😆"
855,NGEN,a,"Badi jaldi kiya review, aaram se karta bhai.."
856,NGEN,a,[2:14](https://www.youtube.com/watch?v=ZzsAuDkXq1M&t=2m14s) Thappad? Agar koi gay Hai to uski Kya galti usme use nature ne ese banaya Hai.
857,NGEN,a,Selfish aurat
858,NGEN,a,Top movie hai prateek bhai
859,NGEN,a,aur laundo kya haal chaal
860,GEN,a,lagta hai yeh piddi ki chatne wali hai
861,NGEN,a,bro sirf shahid kapoor ka violent look aur uska violent character logo ko pasand aaya tha.... baki story toh bekar hai .
862,NGEN,a,Billllllllllkul sahi baat h ..bhai love you
863,NGEN,a,Mood off hai?
864,NGEN,a,Ye librels hai koun😑 kaha se ate hai ye loge😐
865,GEN,a,Arudhanti Rai दो कौड़ी की लेखिका है। पागल है वह
866,GEN,a,Is rajdeep ki jaal gayi hai sale ki sachi samne ay gayi hai
867,GEN,a,Teri ma ki chut saale. Paagal hai tu.
868,NGEN,a,HMM THANKU JI
869,GEN,a,Kabir Singh Madarchod Movie hai
870,NGEN,a,"Video ka best part - [11:14](https://www.youtube.com/watch?v=J2J5ssSP5yQ&t=11m14s) Koi feminist ispe kuch nahi bolega ab, dho dala pratik Bhai ne 😂😂 Pratik Bhai rocks 😎😎😎"
871,NGEN,a,Mumbai Chakala
872,NGEN,a,Main sirf 2 jaane ka hi review dekhta hun Ek Komal Nahta ji ka aur ek aapka aur aapka review dekhne se pahle main Komal Nahta ji ka movie review dekh liya tha isliye Kal dekhne ja raha hun
873,NGEN,a,भाई अभी बहुत लोग ने नही देखी है.. spoiler मत दो। बाकी एक कहानी दिखाई गई है जिसको देखनी हो देखे.. ये दिमाग लगाने वाले लोग सलमान की picture में इतना दिमाग लगाएं तो उसकी सारी फ़िल्म फ्लॉप हो जाएं😂😂
874,NGEN,a,Accha bola bhai !!! Wo sucharita bohot bhouk rahi thi. Aab baas video trending pe aa jaye.
875,GEN,a,abbay shrishty kaise chalegi. mujhey yeh pap nahi lagta magar aabadi kaise baddagi. mother nature aur single ladle ladkiya sup CRT KO kabhi maff nahi karenge. judge KO baddua lagge GI sale k ghar main har ladka gay ho jay aur hard ladki lesbion. pura khandan dinosor k tatah vilupt ho jayega.
876,NGEN,a,bhai mere dil ki baat boldi tune
877,NGEN,a,Are Bhai agar Bollywood influence Ni krti real life mein to fir ye feminists ko problem Kyu hori h movie se ? That clearly means Bollywood Jo khila ra h vo tum khare ho aur ye tumko Ni pachra h to ulti kree ho 😌
878,NGEN,a,Bollywood k garbage movies dekhne k baad jo side effects hote he usiki script he kabir singh😑.... Relatable isiliye lgta he sbko kyunki bollywood dekh dekh k hum v ese hi ban gye he😑
879,GEN,a,Student of the year jasy randi baaji film ki vajah s bollyhood ki ma chud rahy h.
880,NGEN,a,Bhai breaking bad Ka review dedo
881,GEN,a,कुतिया साली
882,NGEN,a,Ye chutiyapa sirf Bollywood main hi hota hai hollywood main na song hote hai or na ye pyaar ka chutiyapa hota hai 😂😂😂😂😅
883,NGEN,a,Sahi kaha zayn bhai
884,NGEN,a,BJP ne inverter ka paisa nai mila???
885,NGEN,a,Sir kewl movie ka review kiya kro yr ..
886,NGEN,a,@PRATIK SAMAL hn dekhichi 😂
887,NGEN,a,Ek dum sahi bro
888,NGEN,a,"Agar desh k itte bade platform homosexuals ko accept krle toh desh k janagan ko v sikhne ko milega,k ek insaan k private life or professional life alag hain.,ek ki koe gay hain isliye unke power ko underestimate nei krna chahiye,hr ek sector me sbko chance milni chahiye."
889,GEN,a,"Indian army k jawan jab goli bandook chod kar ""TALWAR"" baji karengay😉😝😬😂😂 [#samajtohgayehoGAY](http://www.youtube.com/results?search_query=%23samajtohgayehoGAY)"
890,NGEN,a,10 years ka process Kya Hai census cha
891,NGEN,a,"Ekdum sahi kaha !! Aisa koi bhi law nahi hai ki jisme bagair sopoot arrest Kiya jai. Sirf yeh ek hi law hai 498A ki jisme aisa hota hai. Accha amendment hua hai, toh yeh sab chid rahe hai. Kuch jalate nahi hai, thode cases se yeh apna business chala. Go MGTOW bro. Shadi mat karo."
892,NGEN,a,Liberism puri duniya ke liye khatra hai
893,NGEN,a,Nahi vo movie thik thi
894,NGEN,a,Dislike karne wale saal sub chutie hai..like if u agree..
895,NGEN,a,"भाई आपकी बात सही है, पर सैनिक भी एक इंसान है| समलैंगिकता ना हो ठिक है पर उपाय तो होना चाहिये."
896,NGEN,a,Bahut din baad Bollywood me acchi movie dekhne ko mili aur maine bahut din baad Bollywood movie dekhi. Nice video. Kaafir (zee5) ka review kariye
897,NGEN,a,"@Koshal Sharma Galat chiz ka proof de rahe ho. Ye usko do jo aisa bolta ho ki Kashmir me stone pelting nhi hoti. Maine aisa nhi bola. Fir bol rha, theek se padho maine kya likha. Tabhi samajh aayega."
898,NGEN,a,Bhai Love you Aapne life ko dekhne ka nazariya badal diya
899,GEN,a,ARUNDHATI ROY KI MAA KAA BHOSADA
900,NGEN,a,"अभी तो कबीर सिंह फिल्म की वजह ये लोग पागल हो रखे है, जब RX100 का रीमेक आएगा तब तो चूड़ियां तोड़ेगी ये फेमिनिस्ट."
901,NGEN,a,Ek no. bhai
902,NGEN,a,Bollywood leftist yehi toh chahta hai.... Indian men aur womenka bitch duri banana.... Taki Indian culture ko khatam kar sake.... Successful bhi ho raha hai...
903,NGEN,a,Ab Tik-tok walo ka kya hoga????
904,NGEN,a,Hindi bol
905,NGEN,a,Mubarak bhai achcha review dete unhe dikhao phir vo batayenge .....
906,NGEN,a,Kash is country me tmhare 50% bhi mature ho jaye to desh kaha se kaha pahuch jaye 🤦
907,GEN,a,Ghussa uski kamzori hai mera lawda
908,NGEN,a,Vai tuna galty kar de
909,NGEN,a,Sir telegram channel py aapk videos k pdf kue nhi upload kiyeh jatay
910,NGEN,a,In dislikers ka mindset kya hai
911,NGEN,a,Kitmi backchodi
912,NGEN,a,बहुत अच्छा किया सुप्रीम कोर्ट ने
913,NGEN,a,"जब तक झूठे और फर्जी केस करने वालों को सजा नहीं,तब तक असल मुजरिम को सजा नहीं,"
914,NGEN,a,"Tu pagal hai,, apna check up kra,"
915,NGEN,a,Ladki ke zyaada se zyaada 10 line hoyenge bhai aur 8 toh ending mein hi the
916,NGEN,a,Sandeep bhai xodo yesa pagal ko ...ham sab ko pagal banaayega
917,NGEN,a,73% rape case jhoothe hote hai par phir bhu un 73% ladko ki zindagi barbad ho jati hai
918,GEN,a,"Vo agar Muslim hote to Preeti Ko Talak lene me kafi problems aati, pehle triple Talak uske bad fir Halala... Aur Vaise bhi Kabir fir sharab pita hi nahi kyu ki sharab to haram Hoti hai maine Suna hai !"
919,NGEN,a,aney ye kon chutiya sanskriti bta raha hai
920,NGEN,a,"Zero, judwa2,Thugs, bharat,Race3, harry met Sejal jaisi ghatiya films se hazarGuna best hai Section 375, Article 15, Jolly LLB jaise kuch acchi filme jo logon ko Zindagi ki Asliyat dekhate hai. Aise movies kohi awards milna chahiye. Naki SoCalled Star aur StarKids ke filmon ko???"
921,NGEN,a,M ek bar film dekh lu phir btata hu tuje
922,NGEN,a,Sahi kiya
923,NGEN,a,@Pratik Borade army waale bhi isi society se aate hai koi dusre planet se nhi aate bht acche hote hai. Hunare liye extra effort krte hai
924,NGEN,a,"अमित शाह और अगले (4:6) साढ़े चार साल गृहमंत्री रहेंगें। **डरा नही रहा हूँ,** **बता रहा हूँ!!**"
925,NGEN,a,Kutte ke tarah kon pyar krta h bhaai
926,NGEN,a,Sahi bola boss. ..man ki baat boldi tune
927,NGEN,a,TUM EK LARKI KO THAPPAR MARTE HO FIR RAPE KRTE HO AUR CLASS K SABKE SAAMNE KHE HO KI YEH MERI BANDI HAI YEH KYA HAI
928,NGEN,a,Kutte ki traha pyar karta hai 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
929,NGEN,a,Galt hai
930,NGEN,a,"pehle mai bhi kuch feminists k point se agree krti thi, but apke is review k baad, my thoughts about Kabir Singh are totally changed. Acting no doubt pehle se hi pasand aayi thi. Ab mann kar rha hai 1 or baar dekh aau😛"
931,NGEN,a,Arundati kungfu kuthiya h😅😅
932,GEN,a,Arundhati raaand hai
933,NGEN,a,Kyun dirty words use karte ho....pls stop it... mujhe distract karta hai
934,NGEN,a,Kitni faltu bakwas kar raha hai bhai tu
935,NGEN,a,ज़हरीला पुरुषत्व 🤣🤣🤣
936,NGEN,a,talaak ko bbhi aasaan banaya jaye .ager dono log ek dusre ke sath nahi rah sakte to foran talaak mil sake
937,NGEN,a,"lagta hai Ranga aur billa iske yaar the is liye inka naam sujjest kar rahi hai loogo ko , aur hamare desh ke so called secular gang itni jahil hai waha iske kehene par yeh naam rakh bhi lege"
938,NGEN,a,Mera India's Sons Trailer ka Review - <https://youtu.be/DSILsKSeM3g> Pink Movie Review - <https://youtu.be/EiVSu8MPV7M>
939,NGEN,a,Bhai plastic bottle mein pani mat pio.
940,NGEN,a,"Abe zandu gadhe, story analysis k chakkar me film ke scene revile kar raha hai...chutiya saala"
941,GEN,a,Kabtak dalali karoge godi midia
942,NGEN,a,Indian Feminist be like men rape people A real feminist be like Rapist rape people Jab veere di wedding jaise gandu movies aate theyll feel amazed jab kabir singh jaisa acha movie aata he toh ungli dikhaate! Feminist word ka misuse kare yeh loh
